"Time","A4260515","X"
09:00:00 06/03/2016,6462.5,1
09:00:00 07/03/2016,6454,1
09:00:00 08/03/2016,6280.5,1
09:00:00 09/03/2016,6141,1
09:00:00 10/03/2016,6006.5,1
09:00:00 11/03/2016,5939.5,1
09:00:00 12/03/2016,5915,1
09:00:00 13/03/2016,5799.5,1
09:00:00 14/03/2016,5637,1
09:00:00 15/03/2016,5540,1
09:00:00 16/03/2016,5645,1
09:00:00 17/03/2016,5783,1
09:00:00 18/03/2016,5638,1
09:00:00 19/03/2016,5629.5,1
09:00:00 20/03/2016,5742,1
09:00:00 21/03/2016,5620.5,1
09:00:00 22/03/2016,5653,1
09:00:00 23/03/2016,5807.5,1
09:00:00 24/03/2016,5815.5,1
09:00:00 25/03/2016,5938,1
09:00:00 26/03/2016,6176,1
09:00:00 27/03/2016,6251,1
09:00:00 28/03/2016,6318.5,1
09:00:00 29/03/2016,6420,1
09:00:00 30/03/2016,6437,1
09:00:00 31/03/2016,6488.5,1
09:00:00 01/04/2016,6740,1
09:00:00 02/04/2016,6941.5,1
09:00:00 03/04/2016,6994.5,1
09:00:00 04/04/2016,7021,1
09:00:00 05/04/2016,7030,1
09:00:00 06/04/2016,6862.5,1
09:00:00 07/04/2016,6730,1
09:00:00 08/04/2016,6268,1
09:00:00 09/04/2016,5712,1
09:00:00 10/04/2016,5530,1
09:00:00 11/04/2016,5247,1
09:00:00 12/04/2016,4855,1
09:00:00 13/04/2016,4514,1
09:00:00 14/04/2016,4436,1
09:00:00 15/04/2016,4428,1
09:00:00 16/04/2016,4327,1
09:00:00 17/04/2016,4303.5,1
09:00:00 18/04/2016,4436,1
09:00:00 19/04/2016,4546,1
09:00:00 20/04/2016,4554,1
09:00:00 21/04/2016,4530.5,1
09:00:00 22/04/2016,4483.5,1
09:00:00 23/04/2016,4087.5,1
09:00:00 24/04/2016,3794,1
09:00:00 25/04/2016,3897.5,1
09:00:00 26/04/2016,3936,1
09:00:00 27/04/2016,3976,1
09:00:00 28/04/2016,3804,1
09:00:00 29/04/2016,3302.5,1
09:00:00 30/04/2016,2741.5,1
09:00:00 01/05/2016,2711,1
09:00:00 02/05/2016,2857.5,1
09:00:00 03/05/2016,2864,1
09:00:00 04/05/2016,2779.5,1
09:00:00 05/05/2016,2568,1
09:00:00 06/05/2016,2530,1
09:00:00 07/05/2016,2512,1
09:00:00 08/05/2016,2536,1
09:00:00 09/05/2016,2536,1
09:00:00 10/05/2016,2350,1
09:00:00 11/05/2016,2183.5,1
09:00:00 12/05/2016,2345.5,1
09:00:00 13/05/2016,2506,1
09:00:00 14/05/2016,2488,1
09:00:00 15/05/2016,2441,1
09:00:00 16/05/2016,2400,1
09:00:00 17/05/2016,2411.5,1
09:00:00 18/05/2016,2405.5,1
09:00:00 19/05/2016,2400,1
09:00:00 20/05/2016,2429.5,1
09:00:00 21/05/2016,2476.5,1
09:00:00 22/05/2016,2536,1
09:00:00 23/05/2016,2489,1
09:00:00 24/05/2016,2441,1
09:00:00 25/05/2016,2506,1
09:00:00 26/05/2016,2751,1
09:00:00 27/05/2016,3047.5,1
09:00:00 28/05/2016,3135.5,1
09:00:00 29/05/2016,3115.5,1
09:00:00 30/05/2016,3063,1
09:00:00 31/05/2016,2966,1
09:00:00 01/06/2016,2838,1
09:00:00 02/06/2016,2806.5,1
09:00:00 03/06/2016,2684,1
09:00:00 04/06/2016,2488.5,1
09:00:00 05/06/2016,2494.5,1
09:00:00 06/06/2016,2530,1
09:00:00 07/06/2016,2518,1
09:00:00 08/06/2016,2524,1
09:00:00 09/06/2016,2566,1
09:00:00 10/06/2016,2560,1
09:00:00 11/06/2016,2453,1
09:00:00 12/06/2016,2353.5,1
09:00:00 13/06/2016,2313,1
09:00:00 14/06/2016,2290.5,1
09:00:00 15/06/2016,2390,1
09:00:00 16/06/2016,2435.5,1
09:00:00 17/06/2016,2330.5,1
09:00:00 18/06/2016,2302,1
09:00:00 19/06/2016,2336.5,1
09:00:00 20/06/2016,2348,1
09:00:00 21/06/2016,2400.5,1
09:00:00 22/06/2016,2417.5,1
09:00:00 23/06/2016,2347.5,1
09:00:00 24/06/2016,2394.5,1
09:00:00 25/06/2016,2417.5,1
09:00:00 26/06/2016,2286,1
09:00:00 27/06/2016,2206.5,1
09:00:00 28/06/2016,2228.5,1
09:00:00 29/06/2016,2242,1
09:00:00 30/06/2016,2259,1
09:00:00 01/07/2016,2239.5,1
09:00:00 02/07/2016,2597.5,1
09:00:00 03/07/2016,2984,1
09:00:00 04/07/2016,3004.5,1
09:00:00 05/07/2016,3045.5,1
09:00:00 06/07/2016,3426,1
09:00:00 07/07/2016,3906.5,1
09:00:00 08/07/2016,4498,1
09:00:00 09/07/2016,5893.5,1
09:00:00 10/07/2016,6960,1
09:00:00 11/07/2016,6986.5,1
09:00:00 12/07/2016,7486,1
09:00:00 13/07/2016,8127.5,1
09:00:00 14/07/2016,8360.5,1
09:00:00 15/07/2016,9241,1
09:00:00 16/07/2016,9991.5,1
09:00:00 17/07/2016,10164.5,1
09:00:00 18/07/2016,10368,1
09:00:00 19/07/2016,10485,1
09:00:00 20/07/2016,10573.5,1
09:00:00 21/07/2016,10936,1
09:00:00 22/07/2016,11548.5,1
09:00:00 23/07/2016,13094.5,1
09:00:00 24/07/2016,14259,1
09:00:00 25/07/2016,14322.5,1
09:00:00 26/07/2016,14994,1
09:00:00 27/07/2016,15462.5,1
09:00:00 28/07/2016,16331.5,1
09:00:00 29/07/2016,17477.5,1
09:00:00 30/07/2016,18642,1
09:00:00 31/07/2016,19956.5,1
09:00:00 01/08/2016,20655,1
09:00:00 02/08/2016,22086,1
09:00:00 03/08/2016,23507,1
09:00:00 04/08/2016,24234.5,1
09:00:00 05/08/2016,24912.5,1
09:00:00 06/08/2016,26260,1
09:00:00 07/08/2016,27135,1
09:00:00 08/08/2016,26844,1
09:00:00 09/08/2016,27043,1
09:00:00 10/08/2016,27239,1
09:00:00 11/08/2016,27079.5,1
09:00:00 12/08/2016,27416.5,1
09:00:00 13/08/2016,27822.5,1
09:00:00 14/08/2016,27996.5,1
09:00:00 15/08/2016,28345,1
09:00:00 16/08/2016,28710.5,1
09:00:00 17/08/2016,28937,1
09:00:00 18/08/2016,28920,1
09:00:00 19/08/2016,29124,1
09:00:00 20/08/2016,29584.5,1
09:00:00 21/08/2016,29878,1
09:00:00 22/08/2016,30076.5,1
09:00:00 23/08/2016,29986,1
09:00:00 24/08/2016,29512,1
09:00:00 25/08/2016,28627,1
09:00:00 26/08/2016,27771,1
09:00:00 27/08/2016,27610.5,1
09:00:00 28/08/2016,27805,1
09:00:00 29/08/2016,27722.5,1
09:00:00 30/08/2016,27923.5,1
09:00:00 31/08/2016,28416,1
