"Time","A4260513","X"
09:00:00 05/03/2016,6874.5,1
09:00:00 06/03/2016,6475,1
09:00:00 07/03/2016,6526.5,1
09:00:00 08/03/2016,6311.5,1
09:00:00 09/03/2016,6054.5,1
09:00:00 10/03/2016,5893,1
09:00:00 11/03/2016,5834,1
09:00:00 12/03/2016,5825.5,1
09:00:00 13/03/2016,5765,1
09:00:00 14/03/2016,5696,1
09:00:00 15/03/2016,5635.5,1
09:00:00 16/03/2016,5661,1
09:00:00 17/03/2016,5704,1
09:00:00 18/03/2016,5687,1
09:00:00 19/03/2016,5652.5,1
09:00:00 20/03/2016,5592.5,1
09:00:00 21/03/2016,5541,1
09:00:00 22/03/2016,5635.5,1
09:00:00 23/03/2016,5713,1
09:00:00 24/03/2016,5678.5,1
09:00:00 25/03/2016,5847.5,1
09:00:00 26/03/2016,6077,1
09:00:00 27/03/2016,6103,1
09:00:00 28/03/2016,6155,1
09:00:00 29/03/2016,6319.5,1
09:00:00 30/03/2016,6559,1
09:00:00 31/03/2016,6782,1
09:00:00 01/04/2016,6985.5,1
09:00:00 02/04/2016,7097.5,1
09:00:00 03/04/2016,7111,1
09:00:00 04/04/2016,7097.5,1
09:00:00 05/04/2016,6976.5,1
09:00:00 06/04/2016,6759.5,1
09:00:00 07/04/2016,6416,1
09:00:00 08/04/2016,5768,1
09:00:00 09/04/2016,5315.5,1
09:00:00 10/04/2016,5150,1
09:00:00 11/04/2016,4938.5,1
09:00:00 12/04/2016,4619.5,1
09:00:00 13/04/2016,4368,1
09:00:00 14/04/2016,4320,1
09:00:00 15/04/2016,4255.5,1
09:00:00 16/04/2016,4263.5,1
09:00:00 17/04/2016,4344.5,1
09:00:00 18/04/2016,4393,1
09:00:00 19/04/2016,4344.5,1
09:00:00 20/04/2016,4328,1
09:00:00 21/04/2016,4368,1
09:00:00 22/04/2016,4408.5,1
09:00:00 23/04/2016,4097,1
09:00:00 24/04/2016,3760.5,1
09:00:00 25/04/2016,3783.5,1
09:00:00 26/04/2016,3791.5,1
09:00:00 27/04/2016,3631.5,1
09:00:00 28/04/2016,3261.5,1
09:00:00 29/04/2016,2854.5,1
09:00:00 30/04/2016,2557.5,1
09:00:00 01/05/2016,2576.5,1
09:00:00 02/05/2016,2602.5,1
09:00:00 03/05/2016,2424.5,1
09:00:00 04/05/2016,2353.5,1
09:00:00 05/05/2016,2334.5,1
09:00:00 06/05/2016,2296.5,1
09:00:00 07/05/2016,2258.5,1
09:00:00 08/05/2016,2245.5,1
09:00:00 09/05/2016,2258,1
09:00:00 10/05/2016,2154,1
09:00:00 11/05/2016,2129.5,1
09:00:00 12/05/2016,2202.5,1
09:00:00 13/05/2016,2196,1
09:00:00 14/05/2016,2202.5,1
09:00:00 15/05/2016,2196.5,1
09:00:00 16/05/2016,2178,1
09:00:00 17/05/2016,2172,1
09:00:00 18/05/2016,2178,1
09:00:00 19/05/2016,2196.5,1
09:00:00 20/05/2016,2209,1
09:00:00 21/05/2016,2233.5,1
09:00:00 22/05/2016,2258,1
09:00:00 23/05/2016,2221,1
09:00:00 24/05/2016,2202.5,1
09:00:00 25/05/2016,2271,1
09:00:00 26/05/2016,2464.5,1
09:00:00 27/05/2016,2662,1
09:00:00 28/05/2016,2649,1
09:00:00 29/05/2016,2529,1
09:00:00 30/05/2016,2437,1
09:00:00 31/05/2016,2379,1
09:00:00 01/06/2016,2392,1
09:00:00 02/06/2016,2430.5,1
09:00:00 03/06/2016,2404.5,1
09:00:00 04/06/2016,2366,1
09:00:00 05/06/2016,2379,1
09:00:00 06/06/2016,2404.5,1
09:00:00 07/06/2016,2398,1
09:00:00 08/06/2016,2398,1
09:00:00 09/06/2016,2463,1
09:00:00 10/06/2016,2405.5,1
09:00:00 11/06/2016,2264.5,1
09:00:00 12/06/2016,2245.5,1
09:00:00 13/06/2016,2277,1
09:00:00 14/06/2016,2302.5,1
09:00:00 15/06/2016,2290,1
09:00:00 16/06/2016,2283.5,1
09:00:00 17/06/2016,2296,1
09:00:00 18/06/2016,2308.5,1
09:00:00 19/06/2016,2353,1
09:00:00 20/06/2016,2366,1
09:00:00 21/06/2016,2334,1
09:00:00 22/06/2016,2271,1
09:00:00 23/06/2016,2202.5,1
09:00:00 24/06/2016,2153.5,1
09:00:00 25/06/2016,2135,1
09:00:00 26/06/2016,2178,1
09:00:00 27/06/2016,2215,1
09:00:00 28/06/2016,2233.5,1
09:00:00 29/06/2016,2246,1
09:00:00 30/06/2016,2246,1
09:00:00 01/07/2016,2233.5,1
09:00:00 02/07/2016,2467.5,1
09:00:00 03/07/2016,2700.5,1
09:00:00 04/07/2016,2714.5,1
09:00:00 05/07/2016,2777.5,1
09:00:00 06/07/2016,3081,1
09:00:00 07/07/2016,3800.5,1
09:00:00 08/07/2016,4560,1
09:00:00 09/07/2016,5658.5,1
09:00:00 10/07/2016,6527,1
09:00:00 11/07/2016,6595.5,1
09:00:00 12/07/2016,7274,1
09:00:00 13/07/2016,7825.5,1
09:00:00 14/07/2016,7884.5,1
09:00:00 15/07/2016,8837.5,1
09:00:00 16/07/2016,9665,1
09:00:00 17/07/2016,9817.5,1
09:00:00 18/07/2016,9962.5,1
09:00:00 19/07/2016,10025,1
09:00:00 20/07/2016,10067,1
09:00:00 21/07/2016,10371.5,1
09:00:00 22/07/2016,11146.5,1
09:00:00 23/07/2016,12767.5,1
09:00:00 24/07/2016,14033.5,1
09:00:00 25/07/2016,14293.5,1
09:00:00 26/07/2016,14985,1
09:00:00 27/07/2016,15608.5,1
09:00:00 28/07/2016,16828.5,1
09:00:00 29/07/2016,18370,1
09:00:00 30/07/2016,19418,1
09:00:00 31/07/2016,20424.5,1
09:00:00 01/08/2016,21292.5,1
09:00:00 02/08/2016,22816.5,1
09:00:00 03/08/2016,24152,1
09:00:00 04/08/2016,24832.5,1
09:00:00 05/08/2016,25425,1
09:00:00 06/08/2016,26173.5,1
09:00:00 07/08/2016,26532.5,1
09:00:00 08/08/2016,26406,1
09:00:00 09/08/2016,26646,1
09:00:00 10/08/2016,26773.5,1
09:00:00 11/08/2016,26731,1
09:00:00 12/08/2016,27534.5,1
09:00:00 13/08/2016,28283,1
09:00:00 14/08/2016,28605.5,1
09:00:00 15/08/2016,29120.5,1
09:00:00 16/08/2016,14685.5,1
09:00:00 17/08/2016,14889.5,1
09:00:00 18/08/2016,29599,1
09:00:00 19/08/2016,29610,1
09:00:00 20/08/2016,29768,1
09:00:00 21/08/2016,29974.5,1
09:00:00 22/08/2016,30275.5,1
09:00:00 23/08/2016,29833,1
09:00:00 24/08/2016,28943,1
09:00:00 25/08/2016,28048.5,1
09:00:00 26/08/2016,27642,1
09:00:00 27/08/2016,27852,1
09:00:00 28/08/2016,28181.5,1
09:00:00 29/08/2016,28698.5,1
09:00:00 30/08/2016,28772,1
09:00:00 31/08/2016,28417,1
