"Time","A4260528","X"
09:00:00 16/03/2016,6.226,1
09:00:00 17/03/2016,6.22,1
09:00:00 18/03/2016,6.24,1
09:00:00 19/03/2016,6.253,1
09:00:00 20/03/2016,6.229,1
09:00:00 21/03/2016,6.225,1
09:00:00 22/03/2016,6.222,1
09:00:00 23/03/2016,6.226,1
09:00:00 24/03/2016,6.237,1
09:00:00 25/03/2016,6.24,1
09:00:00 26/03/2016,6.249,1
09:00:00 27/03/2016,6.251,1
09:00:00 28/03/2016,6.248,1
09:00:00 29/03/2016,6.253,1
09:00:00 30/03/2016,6.266,1
09:00:00 31/03/2016,6.27,1
09:00:00 01/04/2016,6.272,1
09:00:00 02/04/2016,6.283,1
09:00:00 03/04/2016,6.29,1
09:00:00 04/04/2016,6.285,1
09:00:00 05/04/2016,6.294,1
09:00:00 06/04/2016,6.279,1
09:00:00 07/04/2016,6.315,1
09:00:00 08/04/2016,6.318,1
09:00:00 09/04/2016,6.307,1
09:00:00 10/04/2016,6.293,1
09:00:00 11/04/2016,6.287,1
09:00:00 12/04/2016,6.274,1
09:00:00 13/04/2016,6.235,1
09:00:00 14/04/2016,6.198,1
09:00:00 15/04/2016,6.194,1
09:00:00 16/04/2016,6.198,1
09:00:00 17/04/2016,6.2,1
09:00:00 18/04/2016,6.191,1
09:00:00 19/04/2016,6.194,1
09:00:00 20/04/2016,6.194,1
09:00:00 21/04/2016,6.206,1
09:00:00 22/04/2016,6.21,1
09:00:00 23/04/2016,6.205,1
09:00:00 24/04/2016,6.185,1
09:00:00 25/04/2016,6.175,1
09:00:00 26/04/2016,6.176,1
09:00:00 27/04/2016,6.174,1
09:00:00 28/04/2016,6.174,1
09:00:00 29/04/2016,6.168,1
09:00:00 30/04/2016,6.151,1
09:00:00 01/05/2016,6.154,1
09:00:00 02/05/2016,6.161,1
09:00:00 03/05/2016,6.176,1
09:00:00 04/05/2016,6.198,1
09:00:00 05/05/2016,6.19,1
09:00:00 06/05/2016,6.19,1
09:00:00 07/05/2016,6.192,1
09:00:00 08/05/2016,6.193,1
09:00:00 09/05/2016,6.199,1
09:00:00 10/05/2016,6.238,1
09:00:00 11/05/2016,6.206,1
09:00:00 12/05/2016,6.196,1
09:00:00 13/05/2016,6.183,1
09:00:00 14/05/2016,6.177,1
09:00:00 15/05/2016,6.175,1
09:00:00 16/05/2016,6.173,1
09:00:00 17/05/2016,6.175,1
09:00:00 18/05/2016,6.176,1
09:00:00 19/05/2016,6.18,1
09:00:00 20/05/2016,6.178,1
09:00:00 21/05/2016,6.186,1
09:00:00 22/05/2016,6.2,1
09:00:00 23/05/2016,6.229,1
09:00:00 24/05/2016,6.227,1
09:00:00 25/05/2016,6.219,1
09:00:00 26/05/2016,6.231,1
09:00:00 27/05/2016,6.252,1
09:00:00 28/05/2016,6.269,1
09:00:00 29/05/2016,6.257,1
09:00:00 30/05/2016,6.252,1
09:00:00 31/05/2016,6.244,1
09:00:00 01/06/2016,6.253,1
09:00:00 02/06/2016,6.255,1
09:00:00 03/06/2016,6.254,1
09:00:00 04/06/2016,6.256,1
09:00:00 05/06/2016,6.257,1
09:00:00 06/06/2016,6.259,1
09:00:00 07/06/2016,6.264,1
09:00:00 08/06/2016,6.254,1
09:00:00 09/06/2016,6.256,1
09:00:00 10/06/2016,6.268,1
09:00:00 11/06/2016,6.26,1
09:00:00 12/06/2016,6.252,1
09:00:00 13/06/2016,6.241,1
09:00:00 14/06/2016,6.239,1
09:00:00 15/06/2016,6.236,1
09:00:00 16/06/2016,6.231,1
09:00:00 17/06/2016,6.238,1
09:00:00 18/06/2016,6.241,1
09:00:00 19/06/2016,6.237,1
09:00:00 20/06/2016,6.241,1
09:00:00 21/06/2016,6.239,1
09:00:00 22/06/2016,6.242,1
09:00:00 23/06/2016,6.243,1
09:00:00 24/06/2016,6.258,1
09:00:00 25/06/2016,6.254,1
09:00:00 26/06/2016,6.237,1
09:00:00 27/06/2016,6.238,1
09:00:00 28/06/2016,6.24,1
09:00:00 29/06/2016,6.237,1
09:00:00 30/06/2016,6.234,1
09:00:00 01/07/2016,6.244,1
09:00:00 02/07/2016,6.238,1
09:00:00 03/07/2016,6.241,1
09:00:00 04/07/2016,6.246,1
09:00:00 05/07/2016,6.269,1
09:00:00 06/07/2016,6.326,1
09:00:00 07/07/2016,6.362,1
09:00:00 08/07/2016,6.409,1
09:00:00 09/07/2016,6.472,1
09:00:00 10/07/2016,6.503,1
09:00:00 11/07/2016,6.533,1
09:00:00 12/07/2016,6.584,1
09:00:00 13/07/2016,6.62,1
09:00:00 14/07/2016,6.593,1
09:00:00 15/07/2016,6.584,1
09:00:00 16/07/2016,6.614,1
09:00:00 17/07/2016,6.617,1
09:00:00 18/07/2016,6.615,1
09:00:00 19/07/2016,6.622,1
09:00:00 20/07/2016,6.619,1
09:00:00 21/07/2016,6.622,1
09:00:00 22/07/2016,6.643,1
09:00:00 23/07/2016,6.735,1
09:00:00 24/07/2016,6.729,1
09:00:00 25/07/2016,6.756,1
09:00:00 26/07/2016,6.76,1
09:00:00 27/07/2016,6.798,1
09:00:00 28/07/2016,6.83,1
09:00:00 29/07/2016,6.861,1
09:00:00 30/07/2016,6.886,1
09:00:00 31/07/2016,6.906,1
09:00:00 01/08/2016,6.925,1
09:00:00 02/08/2016,6.996,1
09:00:00 03/08/2016,7.062,1
09:00:00 04/08/2016,7.087,1
09:00:00 05/08/2016,7.108,1
09:00:00 06/08/2016,7.177,1
09:00:00 07/08/2016,7.221,1
09:00:00 08/08/2016,7.244,1
09:00:00 09/08/2016,7.27,1
09:00:00 10/08/2016,7.297,1
09:00:00 11/08/2016,7.3,1
09:00:00 12/08/2016,7.316,1
09:00:00 13/08/2016,7.33,1
09:00:00 14/08/2016,7.344,1
09:00:00 15/08/2016,7.356,1
09:00:00 16/08/2016,7.378,1
09:00:00 17/08/2016,7.407,1
09:00:00 18/08/2016,7.435,1
09:00:00 19/08/2016,7.438,1
09:00:00 20/08/2016,7.466,1
09:00:00 21/08/2016,7.455,1
09:00:00 22/08/2016,7.458,1
09:00:00 23/08/2016,7.468,1
09:00:00 24/08/2016,7.479,1
09:00:00 25/08/2016,7.474,1
09:00:00 26/08/2016,7.44,1
09:00:00 27/08/2016,7.399,1
09:00:00 28/08/2016,7.392,1
09:00:00 29/08/2016,7.386,1
09:00:00 30/08/2016,7.396,1
09:00:00 31/08/2016,7.435,1
09:00:00 01/09/2016,7.489,1
09:00:00 02/09/2016,7.509,1
