"Time","A4260519","X"
09:00:00 16/03/2016,3.282,1
09:00:00 17/03/2016,3.267,1
09:00:00 18/03/2016,3.276,1
09:00:00 19/03/2016,3.291,1
09:00:00 20/03/2016,3.278,1
09:00:00 21/03/2016,3.273,1
09:00:00 22/03/2016,3.268,1
09:00:00 23/03/2016,3.262,1
09:00:00 24/03/2016,3.274,1
09:00:00 25/03/2016,3.283,1
09:00:00 26/03/2016,3.294,1
09:00:00 27/03/2016,3.295,1
09:00:00 28/03/2016,3.303,1
09:00:00 29/03/2016,3.308,1
09:00:00 30/03/2016,3.309,1
09:00:00 31/03/2016,3.302,1
09:00:00 01/04/2016,3.308,1
09:00:00 02/04/2016,3.307,1
09:00:00 03/04/2016,3.32,1
09:00:00 04/04/2016,3.321,1
09:00:00 05/04/2016,3.3165,1
09:00:00 06/04/2016,3.312,1
09:00:00 07/04/2016,3.341,1
09:00:00 08/04/2016,3.35,1
09:00:00 09/04/2016,3.341,1
09:00:00 10/04/2016,3.324,1
09:00:00 11/04/2016,3.314,1
09:00:00 12/04/2016,3.301,1
09:00:00 13/04/2016,3.282,1
09:00:00 14/04/2016,3.259,1
09:00:00 15/04/2016,3.244,1
09:00:00 16/04/2016,3.249,1
09:00:00 17/04/2016,3.266,1
09:00:00 18/04/2016,3.256,1
09:00:00 19/04/2016,3.251,1
09:00:00 20/04/2016,3.249,1
09:00:00 21/04/2016,3.257,1
09:00:00 22/04/2016,3.268,1
09:00:00 23/04/2016,3.274,1
09:00:00 24/04/2016,3.26,1
09:00:00 25/04/2016,3.244,1
09:00:00 26/04/2016,3.235,1
09:00:00 27/04/2016,3.23,1
09:00:00 28/04/2016,3.229,1
09:00:00 29/04/2016,3.235,1
09:00:00 30/04/2016,3.219,1
09:00:00 01/05/2016,3.202,1
09:00:00 02/05/2016,3.19,1
09:00:00 03/05/2016,3.196,1
09:00:00 04/05/2016,3.216,1
09:00:00 05/05/2016,3.212,1
09:00:00 06/05/2016,3.21,1
09:00:00 07/05/2016,3.211,1
09:00:00 08/05/2016,3.211,1
09:00:00 09/05/2016,3.213,1
09:00:00 10/05/2016,3.251,1
09:00:00 11/05/2016,3.22,1
09:00:00 12/05/2016,3.213,1
09:00:00 13/05/2016,3.214,1
09:00:00 14/05/2016,3.202,1
09:00:00 15/05/2016,3.195,1
09:00:00 16/05/2016,3.195,1
09:00:00 17/05/2016,3.193,1
09:00:00 18/05/2016,3.195,1
09:00:00 19/05/2016,3.2,1
09:00:00 20/05/2016,3.199,1
09:00:00 21/05/2016,3.183,1
09:00:00 22/05/2016,3.184,1
09:00:00 23/05/2016,3.203,1
09:00:00 24/05/2016,3.173,1
09:00:00 25/05/2016,3.175,1
09:00:00 26/05/2016,3.2,1
09:00:00 27/05/2016,3.232,1
09:00:00 28/05/2016,3.245,1
09:00:00 29/05/2016,3.248,1
09:00:00 30/05/2016,3.247,1
09:00:00 31/05/2016,3.241,1
09:00:00 01/06/2016,3.236,1
09:00:00 02/06/2016,3.239,1
09:00:00 03/06/2016,3.237,1
09:00:00 04/06/2016,3.24,1
09:00:00 05/06/2016,3.238,1
09:00:00 06/06/2016,3.233,1
09:00:00 07/06/2016,3.234,1
09:00:00 08/06/2016,3.209,1
09:00:00 09/06/2016,3.208,1
09:00:00 10/06/2016,3.22,1
09:00:00 11/06/2016,3.213,1
09:00:00 12/06/2016,3.212,1
09:00:00 13/06/2016,3.203,1
09:00:00 14/06/2016,3.199,1
09:00:00 15/06/2016,3.198,1
09:00:00 16/06/2016,3.193,1
09:00:00 17/06/2016,3.197,1
09:00:00 18/06/2016,3.204,1
09:00:00 19/06/2016,3.205,1
09:00:00 20/06/2016,3.208,1
09:00:00 21/06/2016,3.199,1
09:00:00 22/06/2016,3.197,1
09:00:00 23/06/2016,3.196,1
09:00:00 24/06/2016,3.201,1
09:00:00 25/06/2016,3.201,1
09:00:00 26/06/2016,3.191,1
09:00:00 27/06/2016,3.192,1
09:00:00 28/06/2016,3.196,1
09:00:00 29/06/2016,3.194,1
09:00:00 30/06/2016,3.188,1
09:00:00 01/07/2016,3.197,1
09:00:00 02/07/2016,3.189,1
09:00:00 03/07/2016,3.189,1
09:00:00 04/07/2016,3.191,1
09:00:00 05/07/2016,3.195,1
09:00:00 06/07/2016,3.219,1
09:00:00 07/07/2016,3.242,1
