"Time","A4261065","X"
09:00:00 11/03/2016,10.3512389380531,1
09:00:00 12/03/2016,10.3479646017699,1
09:00:00 13/03/2016,10.3446902654867,1
09:00:00 14/03/2016,10.3414159292035,1
09:00:00 15/03/2016,10.3381415929204,1
09:00:00 16/03/2016,10.3348672566372,1
09:00:00 17/03/2016,10.331592920354,1
09:00:00 18/03/2016,10.3283185840708,1
09:00:00 19/03/2016,10.3250442477876,1
09:00:00 20/03/2016,10.3217699115044,1
09:00:00 21/03/2016,10.3184955752212,1
09:00:00 22/03/2016,10.3152212389381,1
09:00:00 23/03/2016,10.3119469026549,1
09:00:00 24/03/2016,10.3086725663717,1
09:00:00 25/03/2016,10.3053982300885,1
09:00:00 26/03/2016,10.3021238938053,1
09:00:00 27/03/2016,10.2988495575221,1
09:00:00 28/03/2016,10.2955752212389,1
09:00:00 29/03/2016,10.2923008849558,1
09:00:00 30/03/2016,10.2890265486726,1
09:00:00 31/03/2016,10.2857522123894,1
09:00:00 01/04/2016,10.2824778761062,1
09:00:00 02/04/2016,10.279203539823,1
09:00:00 03/04/2016,10.2759292035398,1
09:00:00 04/04/2016,10.2726548672566,1
09:00:00 05/04/2016,10.2693805309735,1
09:00:00 06/04/2016,10.2661061946903,1
09:00:00 07/04/2016,10.2628318584071,1
09:00:00 08/04/2016,10.2595575221239,1
09:00:00 09/04/2016,10.2562831858407,1
09:00:00 10/04/2016,10.2530088495575,1
09:00:00 11/04/2016,10.2497345132743,1
09:00:00 12/04/2016,10.2464601769912,1
09:00:00 13/04/2016,10.243185840708,1
09:00:00 14/04/2016,10.2399115044248,1
09:00:00 15/04/2016,10.2366371681416,1
09:00:00 16/04/2016,10.2333628318584,1
09:00:00 17/04/2016,10.2300884955752,1
09:00:00 18/04/2016,10.226814159292,1
09:00:00 19/04/2016,10.2235398230088,1
09:00:00 20/04/2016,10.2202654867257,1
09:00:00 21/04/2016,10.2169911504425,1
09:00:00 22/04/2016,10.2137168141593,1
09:00:00 23/04/2016,10.2104424778761,1
09:00:00 24/04/2016,10.2071681415929,1
09:00:00 25/04/2016,10.2038938053097,1
09:00:00 26/04/2016,10.2006194690265,1
09:00:00 27/04/2016,10.1973451327434,1
09:00:00 28/04/2016,10.1940707964602,1
09:00:00 29/04/2016,10.190796460177,1
09:00:00 30/04/2016,10.1875221238938,1
09:00:00 01/05/2016,10.1842477876106,1
09:00:00 02/05/2016,10.1809734513274,1
09:00:00 03/05/2016,10.1776991150442,1
09:00:00 04/05/2016,10.1744247787611,1
09:00:00 05/05/2016,10.1711504424779,1
09:00:00 06/05/2016,10.1678761061947,1
09:00:00 07/05/2016,10.1646017699115,1
09:00:00 08/05/2016,10.1613274336283,1
09:00:00 09/05/2016,10.1580530973451,1
09:00:00 10/05/2016,10.1547787610619,1
09:00:00 11/05/2016,10.1515044247788,1
09:00:00 12/05/2016,10.1482300884956,1
09:00:00 13/05/2016,10.1449557522124,1
09:00:00 14/05/2016,10.1416814159292,1
09:00:00 15/05/2016,10.138407079646,1
09:00:00 16/05/2016,10.1351327433628,1
09:00:00 17/05/2016,10.1318584070796,1
09:00:00 18/05/2016,10.1285840707965,1
09:00:00 19/05/2016,10.1253097345133,1
09:00:00 20/05/2016,10.1220353982301,1
09:00:00 21/05/2016,10.1187610619469,1
09:00:00 22/05/2016,10.1154867256637,1
09:00:00 23/05/2016,10.1122123893805,1
09:00:00 24/05/2016,10.1089380530973,1
09:00:00 25/05/2016,10.1056637168142,1
09:00:00 26/05/2016,10.102389380531,1
09:00:00 27/05/2016,10.0991150442478,1
09:00:00 28/05/2016,10.0958407079646,1
09:00:00 29/05/2016,10.0925663716814,1
09:00:00 30/05/2016,10.0892920353982,1
09:00:00 31/05/2016,10.086017699115,1
09:00:00 01/06/2016,10.0827433628319,1
09:00:00 02/06/2016,10.0794690265487,1
09:00:00 03/06/2016,10.0761946902655,1
09:00:00 04/06/2016,10.0729203539823,1
09:00:00 05/06/2016,10.0696460176991,1
09:00:00 06/06/2016,10.0663716814159,1
09:00:00 07/06/2016,10.0630973451327,1
09:00:00 08/06/2016,10.0598230088496,1
09:00:00 09/06/2016,10.0565486725664,1
09:00:00 10/06/2016,10.0532743362832,1
09:00:00 11/06/2016,10.05,1
09:00:00 12/06/2016,10.039,1
09:00:00 13/06/2016,10.032,1
09:00:00 14/06/2016,10.033,1
09:00:00 15/06/2016,10.029,1
09:00:00 16/06/2016,10.028,1
09:00:00 17/06/2016,10.035,1
09:00:00 18/06/2016,10.032,1
09:00:00 19/06/2016,10.029,1
09:00:00 20/06/2016,10.034,1
09:00:00 21/06/2016,10.035,1
09:00:00 22/06/2016,10.045,1
09:00:00 23/06/2016,10.042,1
09:00:00 24/06/2016,10.037,1
09:00:00 25/06/2016,10.043,1
09:00:00 26/06/2016,10.034,1
09:00:00 27/06/2016,10.032,1
09:00:00 28/06/2016,10.028,1
09:00:00 29/06/2016,10.029,1
09:00:00 30/06/2016,10.032,1
09:00:00 01/07/2016,10.038,1
09:00:00 02/07/2016,10.051,1
09:00:00 03/07/2016,10.07,1
09:00:00 04/07/2016,10.074,1
09:00:00 05/07/2016,10.083,1
09:00:00 06/07/2016,10.094,1
09:00:00 07/07/2016,10.125,1
