"Time","A4260519","X"
09:00:00 05/03/2016,5612.5,1
09:00:00 06/03/2016,5153.5,1
09:00:00 07/03/2016,5100.5,1
09:00:00 08/03/2016,4833,1
09:00:00 09/03/2016,4609,1
09:00:00 10/03/2016,4669.5,1
09:00:00 11/03/2016,4748.5,1
09:00:00 12/03/2016,4766,1
09:00:00 13/03/2016,4678.5,1
09:00:00 14/03/2016,4575.5,1
09:00:00 15/03/2016,4575.5,1
09:00:00 16/03/2016,4542,1
09:00:00 17/03/2016,4457.5,1
09:00:00 18/03/2016,4382.5,1
09:00:00 19/03/2016,4458,1
09:00:00 20/03/2016,4566.5,1
09:00:00 21/03/2016,4516,1
09:00:00 22/03/2016,4499,1
09:00:00 23/03/2016,4541,1
09:00:00 24/03/2016,4609,1
09:00:00 25/03/2016,4678.5,1
09:00:00 26/03/2016,4757.5,1
09:00:00 27/03/2016,4829,1
09:00:00 28/03/2016,4892.5,1
09:00:00 29/03/2016,4956.5,1
09:00:00 30/03/2016,5011.5,1
09:00:00 31/03/2016,5077,1
09:00:00 01/04/2016,5152,1
09:00:00 02/04/2016,5218,1
09:00:00 03/04/2016,5342.5,1
09:00:00 04/04/2016,5419,1
09:00:00 05/04/2016,5477,1
09:00:00 06/04/2016,5477,1
09:00:00 07/04/2016,5606,1
09:00:00 08/04/2016,5833,1
09:00:00 09/04/2016,5753.5,1
09:00:00 10/04/2016,5555.5,1
09:00:00 11/04/2016,5390,1
09:00:00 12/04/2016,5209,1
09:00:00 13/04/2016,4835.5,1
09:00:00 14/04/2016,4186,1
09:00:00 15/04/2016,3798,1
09:00:00 16/04/2016,3798,1
09:00:00 17/04/2016,3814.5,1
09:00:00 18/04/2016,3790.5,1
09:00:00 19/04/2016,3798.5,1
09:00:00 20/04/2016,3863,1
09:00:00 21/04/2016,3903.5,1
09:00:00 22/04/2016,3920,1
09:00:00 23/04/2016,3912,1
09:00:00 24/04/2016,3807,1
09:00:00 25/04/2016,3662.5,1
09:00:00 26/04/2016,3623,1
09:00:00 27/04/2016,3615.5,1
09:00:00 28/04/2016,3568.5,1
09:00:00 29/04/2016,3521.5,1
09:00:00 30/04/2016,3143.5,1
09:00:00 01/05/2016,2253.5,1
09:00:00 02/05/2016,1754.5,1
09:00:00 03/05/2016,1810.5,1
09:00:00 04/05/2016,1913.5,1
09:00:00 05/05/2016,2018,1
09:00:00 06/05/2016,2062,1
09:00:00 07/05/2016,2104,1
09:00:00 08/05/2016,2147,1
09:00:00 09/05/2016,2173.5,1
09:00:00 10/05/2016,2260.5,1
09:00:00 11/05/2016,2290,1
09:00:00 12/05/2016,2253.5,1
09:00:00 13/05/2016,2264,1
09:00:00 14/05/2016,2223,1
09:00:00 15/05/2016,2151.5,1
09:00:00 16/05/2016,2131,1
09:00:00 17/05/2016,2156.5,1
09:00:00 18/05/2016,2182,1
09:00:00 19/05/2016,2187,1
09:00:00 20/05/2016,2177,1
09:00:00 21/05/2016,2201,1
09:00:00 22/05/2016,2287.5,1
09:00:00 23/05/2016,2383,1
09:00:00 24/05/2016,2448.5,1
09:00:00 25/05/2016,2539.5,1
09:00:00 26/05/2016,2748,1
09:00:00 27/05/2016,2926,1
09:00:00 28/05/2016,2965.5,1
09:00:00 29/05/2016,2959,1
09:00:00 30/05/2016,2959,1
09:00:00 31/05/2016,2959,1
09:00:00 01/06/2016,2939.5,1
09:00:00 02/06/2016,2933,1
09:00:00 03/06/2016,2919.5,1
09:00:00 04/06/2016,2823,1
09:00:00 05/06/2016,2727,1
09:00:00 06/06/2016,2658.5,1
09:00:00 07/06/2016,2646,1
09:00:00 08/06/2016,2714.5,1
09:00:00 09/06/2016,2653,1
09:00:00 10/06/2016,2646.5,1
09:00:00 11/06/2016,2714.5,1
09:00:00 12/06/2016,2695.5,1
09:00:00 13/06/2016,2664.5,1
09:00:00 14/06/2016,2615,1
09:00:00 15/06/2016,2584,1
09:00:00 16/06/2016,2596.5,1
09:00:00 17/06/2016,2596.5,1
09:00:00 18/06/2016,2621,1
09:00:00 19/06/2016,2645.5,1
09:00:00 20/06/2016,2584.5,1
09:00:00 21/06/2016,2536,1
09:00:00 22/06/2016,2548,1
09:00:00 23/06/2016,2548,1
09:00:00 24/06/2016,2471,1
09:00:00 25/06/2016,2526,1
09:00:00 26/06/2016,2633.5,1
09:00:00 27/06/2016,2602.5,1
09:00:00 28/06/2016,2578,1
09:00:00 29/06/2016,2572,1
09:00:00 30/06/2016,2477.5,1
09:00:00 01/07/2016,2459.5,1
09:00:00 02/07/2016,2518,1
09:00:00 03/07/2016,2548,1
09:00:00 04/07/2016,2639.5,1
09:00:00 05/07/2016,2646.5,1
09:00:00 06/07/2016,2876.5,1
09:00:00 07/07/2016,3353,1
09:00:00 08/07/2016,3906.5,1
09:00:00 09/07/2016,4913.5,1
09:00:00 10/07/2016,5842.5,1
09:00:00 11/07/2016,6179.5,1
09:00:00 12/07/2016,6551.5,1
09:00:00 13/07/2016,7520,1
09:00:00 14/07/2016,8311.5,1
09:00:00 15/07/2016,8579.5,1
09:00:00 16/07/2016,9305.5,1
09:00:00 17/07/2016,9904,1
09:00:00 18/07/2016,9904,1
09:00:00 19/07/2016,9904,1
09:00:00 20/07/2016,9960.5,1
09:00:00 21/07/2016,10017,1
09:00:00 22/07/2016,10411.5,1
09:00:00 23/07/2016,12158.5,1
09:00:00 24/07/2016,13597.5,1
09:00:00 25/07/2016,13774,1
09:00:00 26/07/2016,13951.5,1
09:00:00 27/07/2016,14536.5,1
09:00:00 28/07/2016,15586,1
09:00:00 29/07/2016,16518.5,1
09:00:00 30/07/2016,17191.5,1
09:00:00 31/07/2016,17599.5,1
09:00:00 01/08/2016,17924,1
09:00:00 02/08/2016,18893,1
09:00:00 03/08/2016,20429.5,1
09:00:00 04/08/2016,21420.5,1
09:00:00 05/08/2016,21858,1
09:00:00 06/08/2016,23132.5,1
09:00:00 07/08/2016,24486.5,1
09:00:00 08/08/2016,24932,1
09:00:00 09/08/2016,25532,1
09:00:00 10/08/2016,26025,1
09:00:00 11/08/2016,26087.5,1
09:00:00 12/08/2016,26565,1
09:00:00 13/08/2016,27042,1
09:00:00 14/08/2016,27133.5,1
09:00:00 15/08/2016,27286,1
09:00:00 16/08/2016,27809,1
09:00:00 17/08/2016,28687,1
09:00:00 18/08/2016,29470.5,1
09:00:00 19/08/2016,29831,1
09:00:00 20/08/2016,29832,1
09:00:00 21/08/2016,29776,1
09:00:00 22/08/2016,29717,1
09:00:00 23/08/2016,29678.5,1
09:00:00 24/08/2016,29601.5,1
09:00:00 25/08/2016,29264.5,1
09:00:00 26/08/2016,28280,1
09:00:00 27/08/2016,27038.5,1
09:00:00 28/08/2016,26447.5,1
09:00:00 29/08/2016,26387,1
09:00:00 30/08/2016,26341.5,1
09:00:00 31/08/2016,26533.5,1
