"Time","A4260515","X"
09:00:00 16/03/2016,10.452,1
09:00:00 17/03/2016,10.467,1
09:00:00 18/03/2016,10.474,1
09:00:00 19/03/2016,10.457,1
09:00:00 20/03/2016,10.463,1
09:00:00 21/03/2016,10.449,1
09:00:00 22/03/2016,10.46,1
09:00:00 23/03/2016,10.481,1
09:00:00 24/03/2016,10.475,1
09:00:00 25/03/2016,10.537,1
09:00:00 26/03/2016,10.547,1
09:00:00 27/03/2016,10.557,1
09:00:00 28/03/2016,10.57,1
09:00:00 29/03/2016,10.591,1
09:00:00 30/03/2016,10.598,1
09:00:00 31/03/2016,10.605,1
09:00:00 01/04/2016,10.641,1
09:00:00 02/04/2016,10.672,1
09:00:00 03/04/2016,10.669,1
09:00:00 04/04/2016,10.686,1
09:00:00 05/04/2016,10.696,1
09:00:00 06/04/2016,10.684,1
09:00:00 07/04/2016,10.677,1
09:00:00 08/04/2016,10.565,1
09:00:00 09/04/2016,10.513,1
09:00:00 10/04/2016,10.486,1
09:00:00 11/04/2016,10.438,1
09:00:00 12/04/2016,10.36,1
09:00:00 13/04/2016,10.293,1
09:00:00 14/04/2016,10.303,1
09:00:00 15/04/2016,10.309,1
09:00:00 16/04/2016,10.304,1
09:00:00 17/04/2016,10.293,1
09:00:00 18/04/2016,10.31,1
09:00:00 19/04/2016,10.33,1
09:00:00 20/04/2016,10.337,1
09:00:00 21/04/2016,10.332,1
09:00:00 22/04/2016,10.33,1
09:00:00 23/04/2016,10.225,1
09:00:00 24/04/2016,10.216,1
09:00:00 25/04/2016,10.233,1
09:00:00 26/04/2016,10.248,1
09:00:00 27/04/2016,10.256,1
09:00:00 28/04/2016,10.239,1
09:00:00 29/04/2016,10.13,1
09:00:00 30/04/2016,9.997,1
09:00:00 01/05/2016,10.021,1
09:00:00 02/05/2016,10.077,1
09:00:00 03/05/2016,10.11,1
09:00:00 04/05/2016,10.106,1
09:00:00 05/05/2016,10.108,1
09:00:00 06/05/2016,10.108,1
09:00:00 07/05/2016,10.108,1
09:00:00 08/05/2016,10.107,1
09:00:00 09/05/2016,10.122,1
09:00:00 10/05/2016,10.14,1
09:00:00 11/05/2016,10.103,1
09:00:00 12/05/2016,10.097,1
09:00:00 13/05/2016,10.095,1
09:00:00 14/05/2016,10.091,1
09:00:00 15/05/2016,10.087,1
09:00:00 16/05/2016,10.072,1
09:00:00 17/05/2016,10.076,1
09:00:00 18/05/2016,10.08,1
09:00:00 19/05/2016,10.075,1
09:00:00 20/05/2016,10.081,1
09:00:00 21/05/2016,10.083,1
09:00:00 22/05/2016,10.09,1
09:00:00 23/05/2016,10.093,1
09:00:00 24/05/2016,10.082,1
09:00:00 25/05/2016,10.09,1
09:00:00 26/05/2016,10.137,1
09:00:00 27/05/2016,10.176,1
09:00:00 28/05/2016,10.193,1
09:00:00 29/05/2016,10.186,1
09:00:00 30/05/2016,10.179,1
09:00:00 31/05/2016,10.171,1
09:00:00 01/06/2016,10.154,1
09:00:00 02/06/2016,10.145,1
09:00:00 03/06/2016,10.142,1
09:00:00 04/06/2016,10.135,1
09:00:00 05/06/2016,10.131,1
09:00:00 06/06/2016,10.136,1
09:00:00 07/06/2016,10.137,1
09:00:00 08/06/2016,10.138,1
09:00:00 09/06/2016,10.155,1
09:00:00 10/06/2016,10.134,1
09:00:00 11/06/2016,10.125,1
09:00:00 12/06/2016,10.108,1
09:00:00 13/06/2016,10.1,1
09:00:00 14/06/2016,10.101,1
09:00:00 15/06/2016,10.098,1
09:00:00 16/06/2016,10.101,1
09:00:00 17/06/2016,10.104,1
09:00:00 18/06/2016,10.101,1
09:00:00 19/06/2016,10.103,1
09:00:00 20/06/2016,10.104,1
09:00:00 21/06/2016,10.107,1
09:00:00 22/06/2016,10.12,1
09:00:00 23/06/2016,10.113,1
09:00:00 24/06/2016,10.077,1
09:00:00 25/06/2016,10.115,1
09:00:00 26/06/2016,10.106,1
09:00:00 27/06/2016,10.097,1
09:00:00 28/06/2016,10.089,1
09:00:00 29/06/2016,10.092,1
09:00:00 30/06/2016,10.102,1
09:00:00 01/07/2016,10.095,1
09:00:00 02/07/2016,10.15,1
09:00:00 03/07/2016,10.163,1
09:00:00 04/07/2016,10.148,1
09:00:00 05/07/2016,10.138,1
09:00:00 06/07/2016,10.155,1
09:00:00 07/07/2016,10.234,1
09:00:00 08/07/2016,10.369,1
09:00:00 09/07/2016,10.534,1
09:00:00 10/07/2016,10.638,1
09:00:00 11/07/2016,10.654,1
09:00:00 12/07/2016,10.81,1
09:00:00 13/07/2016,10.803,1
09:00:00 14/07/2016,10.773,1
09:00:00 15/07/2016,10.893,1
09:00:00 16/07/2016,10.909,1
09:00:00 17/07/2016,10.906,1
09:00:00 18/07/2016,10.909,1
09:00:00 19/07/2016,10.895,1
09:00:00 20/07/2016,10.887,1
09:00:00 21/07/2016,10.925,1
09:00:00 22/07/2016,10.994,1
09:00:00 23/07/2016,11.207,1
09:00:00 24/07/2016,11.234,1
09:00:00 25/07/2016,11.216,1
09:00:00 26/07/2016,11.324,1
09:00:00 27/07/2016,11.331,1
09:00:00 28/07/2016,11.481,1
09:00:00 29/07/2016,11.494,1
09:00:00 30/07/2016,11.568,1
09:00:00 31/07/2016,11.612,1
09:00:00 01/08/2016,11.655,1
09:00:00 02/08/2016,11.797,1
09:00:00 03/08/2016,11.836,1
09:00:00 04/08/2016,11.872,1
09:00:00 05/08/2016,11.907,1
09:00:00 06/08/2016,12.028,1
09:00:00 07/08/2016,12.034,1
09:00:00 08/08/2016,12.018,1
09:00:00 09/08/2016,12.056,1
09:00:00 10/08/2016,12.045,1
09:00:00 11/08/2016,12.033,1
09:00:00 12/08/2016,12.084,1
09:00:00 13/08/2016,12.117,1
09:00:00 14/08/2016,12.121,1
09:00:00 15/08/2016,12.143,1
09:00:00 16/08/2016,12.168,1
09:00:00 17/08/2016,12.207,1
09:00:00 18/08/2016,12.211,1
09:00:00 19/08/2016,12.212,1
09:00:00 20/08/2016,12.217,1
09:00:00 21/08/2016,12.234,1
09:00:00 22/08/2016,12.254,1
09:00:00 23/08/2016,12.259,1
09:00:00 24/08/2016,12.217,1
09:00:00 25/08/2016,12.105,1
09:00:00 26/08/2016,12.028,1
09:00:00 27/08/2016,11.99,1
09:00:00 28/08/2016,11.986,1
09:00:00 29/08/2016,12.003,1
09:00:00 30/08/2016,12.032,1
09:00:00 31/08/2016,12.108,1
09:00:00 01/09/2016,12.092,1
09:00:00 02/09/2016,12.072,1
