"Time","A4261162","X"
09:00:00 16/03/2016,0.553,1
09:00:00 17/03/2016,0.519,1
09:00:00 18/03/2016,0.611,1
09:00:00 19/03/2016,0.648,1
09:00:00 20/03/2016,0.532,1
09:00:00 21/03/2016,0.525,1
09:00:00 22/03/2016,0.524,1
09:00:00 23/03/2016,0.493,1
09:00:00 24/03/2016,0.538,1
09:00:00 25/03/2016,0.528,1
09:00:00 26/03/2016,0.534,1
09:00:00 27/03/2016,0.528,1
09:00:00 28/03/2016,0.515,1
09:00:00 29/03/2016,0.51,1
09:00:00 30/03/2016,0.528,1
09:00:00 31/03/2016,0.508,1
09:00:00 01/04/2016,0.493,1
09:00:00 02/04/2016,0.502,1
09:00:00 03/04/2016,0.529,1
09:00:00 04/04/2016,0.513,1
09:00:00 05/04/2016,0.486,1
09:00:00 06/04/2016,0.54,1
09:00:00 07/04/2016,0.546,1
09:00:00 08/04/2016,0.517,1
09:00:00 09/04/2016,0.522,1
09:00:00 10/04/2016,0.525,1
09:00:00 11/04/2016,0.57,1
09:00:00 12/04/2016,0.559,1
09:00:00 13/04/2016,0.551,1
09:00:00 14/04/2016,0.535,1
09:00:00 15/04/2016,0.524,1
09:00:00 16/04/2016,0.541,1
09:00:00 17/04/2016,0.554,1
09:00:00 18/04/2016,0.54,1
09:00:00 19/04/2016,0.519,1
09:00:00 20/04/2016,0.514,1
09:00:00 21/04/2016,0.529,1
09:00:00 22/04/2016,0.554,1
09:00:00 23/04/2016,0.544,1
09:00:00 24/04/2016,0.539,1
09:00:00 25/04/2016,0.518,1
09:00:00 26/04/2016,0.505,1
09:00:00 27/04/2016,0.477,1
09:00:00 28/04/2016,0.5,1
09:00:00 29/04/2016,0.505,1
09:00:00 30/04/2016,0.515,1
09:00:00 01/05/2016,0.56,1
09:00:00 02/05/2016,0.551,1
09:00:00 03/05/2016,0.515,1
09:00:00 04/05/2016,0.557,1
09:00:00 05/05/2016,0.493,1
09:00:00 06/05/2016,0.501,1
09:00:00 07/05/2016,0.528,1
09:00:00 08/05/2016,0.498,1
09:00:00 09/05/2016,0.471,1
09:00:00 10/05/2016,0.605,1
09:00:00 11/05/2016,0.597,1
09:00:00 12/05/2016,0.57,1
09:00:00 13/05/2016,0.532,1
09:00:00 14/05/2016,0.508,1
09:00:00 15/05/2016,0.51,1
09:00:00 16/05/2016,0.521,1
09:00:00 17/05/2016,0.524,1
09:00:00 18/05/2016,0.525,1
09:00:00 19/05/2016,0.529,1
09:00:00 20/05/2016,0.535,1
09:00:00 21/05/2016,0.505,1
09:00:00 22/05/2016,0.451,1
09:00:00 23/05/2016,0.517,1
09:00:00 24/05/2016,0.519,1
09:00:00 25/05/2016,0.498,1
09:00:00 26/05/2016,0.509,1
09:00:00 27/05/2016,0.547,1
09:00:00 28/05/2016,0.594,1
09:00:00 29/05/2016,0.549,1
09:00:00 30/05/2016,0.498,1
09:00:00 31/05/2016,0.489,1
09:00:00 01/06/2016,0.527,1
09:00:00 02/06/2016,0.549,1
09:00:00 03/06/2016,0.561,1
09:00:00 04/06/2016,0.577,1
09:00:00 05/06/2016,0.58,1
09:00:00 06/06/2016,0.599,1
09:00:00 07/06/2016,0.647,1
09:00:00 08/06/2016,0.587,1
09:00:00 09/06/2016,0.541,1
09:00:00 10/06/2016,0.653,1
09:00:00 11/06/2016,0.616,1
09:00:00 12/06/2016,0.614,1
09:00:00 13/06/2016,0.583,1
09:00:00 14/06/2016,0.557,1
09:00:00 15/06/2016,0.591,1
09:00:00 16/06/2016,0.564,1
09:00:00 17/06/2016,0.585,1
09:00:00 18/06/2016,0.618,1
09:00:00 19/06/2016,0.614,1
09:00:00 20/06/2016,0.624,1
09:00:00 21/06/2016,0.607,1
09:00:00 22/06/2016,0.639,1
09:00:00 23/06/2016,0.609,1
09:00:00 24/06/2016,0.683,1
09:00:00 25/06/2016,0.702,1
09:00:00 26/06/2016,0.61,1
09:00:00 27/06/2016,0.625,1
09:00:00 28/06/2016,0.641,1
09:00:00 29/06/2016,0.63,1
09:00:00 30/06/2016,0.599,1
09:00:00 01/07/2016,0.715,1
09:00:00 02/07/2016,0.645,1
09:00:00 03/07/2016,0.646,1
09:00:00 04/07/2016,0.636,1
09:00:00 05/07/2016,0.708,1
09:00:00 06/07/2016,0.709,1
09:00:00 07/07/2016,0.702,1
09:00:00 08/07/2016,0.701,1
09:00:00 09/07/2016,0.693,1
09:00:00 10/07/2016,0.626,1
09:00:00 11/07/2016,0.595,1
09:00:00 12/07/2016,0.748,1
09:00:00 13/07/2016,0.896,1
09:00:00 14/07/2016,0.761,1
09:00:00 15/07/2016,0.752,1
09:00:00 16/07/2016,0.754,1
09:00:00 17/07/2016,0.735,1
09:00:00 18/07/2016,0.724,1
09:00:00 19/07/2016,0.756,1
09:00:00 20/07/2016,0.751,1
09:00:00 21/07/2016,0.74,1
09:00:00 22/07/2016,0.708,1
09:00:00 23/07/2016,0.849,1
09:00:00 24/07/2016,0.752,1
09:00:00 25/07/2016,0.833,1
09:00:00 26/07/2016,0.838,1
09:00:00 27/07/2016,0.84,1
09:00:00 28/07/2016,0.852,1
09:00:00 29/07/2016,0.82,1
09:00:00 30/07/2016,0.786,1
09:00:00 31/07/2016,0.753,1
09:00:00 01/08/2016,0.745,1
09:00:00 02/08/2016,0.802,1
09:00:00 03/08/2016,0.825,1
09:00:00 04/08/2016,0.822,1
09:00:00 05/08/2016,0.813,1
09:00:00 06/08/2016,0.766,1
09:00:00 07/08/2016,0.723,1
09:00:00 08/08/2016,0.658,1
09:00:00 09/08/2016,0.634,1
09:00:00 10/08/2016,0.675,1
09:00:00 11/08/2016,0.716,1
09:00:00 12/08/2016,0.697,1
09:00:00 13/08/2016,0.696,1
09:00:00 14/08/2016,0.711,1
09:00:00 15/08/2016,0.702,1
09:00:00 16/08/2016,0.679,1
09:00:00 17/08/2016,0.691,1
09:00:00 18/08/2016,0.687,1
09:00:00 19/08/2016,0.693,1
09:00:00 20/08/2016,0.806,1
09:00:00 21/08/2016,0.79,1
09:00:00 22/08/2016,0.796,1
09:00:00 23/08/2016,0.828,1
09:00:00 24/08/2016,0.838,1
09:00:00 25/08/2016,0.853,1
09:00:00 26/08/2016,0.874,1
09:00:00 27/08/2016,0.862,1
09:00:00 28/08/2016,0.831,1
09:00:00 29/08/2016,0.802,1
09:00:00 30/08/2016,0.783,1
09:00:00 31/08/2016,0.832,1
09:00:00 01/09/2016,0.844,1
09:00:00 02/09/2016,0.839,1
