"Time","A4261091","X"
09:00:00 16/03/2016,16.379,1
09:00:00 17/03/2016,16.378,1
09:00:00 18/03/2016,16.386,1
09:00:00 19/03/2016,16.386,1
09:00:00 20/03/2016,16.369,1
09:00:00 21/03/2016,16.37,1
09:00:00 22/03/2016,16.374,1
09:00:00 23/03/2016,16.374,1
09:00:00 24/03/2016,16.376,1
09:00:00 25/03/2016,16.378,1
09:00:00 26/03/2016,16.39,1
09:00:00 27/03/2016,16.39,1
09:00:00 28/03/2016,16.397,1
09:00:00 29/03/2016,16.413,1
09:00:00 30/03/2016,16.445,1
09:00:00 31/03/2016,16.467,1
09:00:00 01/04/2016,16.5,1
09:00:00 02/04/2016,16.501,1
09:00:00 03/04/2016,16.506,1
09:00:00 04/04/2016,16.498,1
09:00:00 05/04/2016,16.466,1
09:00:00 06/04/2016,16.436,1
09:00:00 07/04/2016,16.422,1
09:00:00 08/04/2016,16.397,1
09:00:00 09/04/2016,16.394,1
09:00:00 10/04/2016,16.369,1
09:00:00 11/04/2016,16.36,1
09:00:00 12/04/2016,16.353,1
09:00:00 13/04/2016,16.349,1
09:00:00 14/04/2016,16.334,1
09:00:00 15/04/2016,16.33,1
09:00:00 16/04/2016,16.338,1
09:00:00 17/04/2016,16.356,1
09:00:00 18/04/2016,16.35,1
09:00:00 19/04/2016,16.332,1
09:00:00 20/04/2016,16.333,1
09:00:00 21/04/2016,16.339,1
09:00:00 22/04/2016,16.347,1
09:00:00 23/04/2016,16.342,1
09:00:00 24/04/2016,16.337,1
09:00:00 25/04/2016,16.332,1
09:00:00 26/04/2016,16.33,1
09:00:00 27/04/2016,16.323,1
09:00:00 28/04/2016,16.29,1
09:00:00 29/04/2016,16.282,1
09:00:00 30/04/2016,16.325,1
09:00:00 01/05/2016,16.36,1
09:00:00 02/05/2016,16.355,1
09:00:00 03/05/2016,16.325,1
09:00:00 04/05/2016,16.334,1
09:00:00 05/05/2016,16.325,1
09:00:00 06/05/2016,16.32,1
09:00:00 07/05/2016,16.317,1
09:00:00 08/05/2016,16.316,1
09:00:00 09/05/2016,16.314,1
09:00:00 10/05/2016,16.31,1
09:00:00 11/05/2016,16.318,1
09:00:00 12/05/2016,16.315,1
09:00:00 13/05/2016,16.314,1
09:00:00 14/05/2016,16.313,1
09:00:00 15/05/2016,16.313,1
09:00:00 16/05/2016,16.315,1
09:00:00 17/05/2016,16.314,1
09:00:00 18/05/2016,16.313,1
09:00:00 19/05/2016,16.315,1
09:00:00 20/05/2016,16.315,1
09:00:00 21/05/2016,16.316,1
09:00:00 22/05/2016,16.314,1
09:00:00 23/05/2016,16.312,1
09:00:00 24/05/2016,16.317,1
09:00:00 25/05/2016,16.316,1
09:00:00 26/05/2016,16.333,1
09:00:00 27/05/2016,16.354,1
09:00:00 28/05/2016,16.352,1
09:00:00 29/05/2016,16.345,1
09:00:00 30/05/2016,16.334,1
09:00:00 31/05/2016,16.323,1
09:00:00 01/06/2016,16.335,1
09:00:00 02/06/2016,16.34,1
09:00:00 03/06/2016,16.337,1
09:00:00 04/06/2016,16.331,1
09:00:00 05/06/2016,16.334,1
09:00:00 06/06/2016,16.332,1
09:00:00 07/06/2016,16.336,1
09:00:00 08/06/2016,16.332,1
09:00:00 09/06/2016,16.326,1
09:00:00 10/06/2016,16.326,1
09:00:00 11/06/2016,16.313,1
09:00:00 12/06/2016,16.316,1
09:00:00 13/06/2016,16.315,1
09:00:00 14/06/2016,16.315,1
09:00:00 15/06/2016,16.314,1
09:00:00 16/06/2016,16.311,1
09:00:00 17/06/2016,16.313,1
09:00:00 18/06/2016,16.326,1
09:00:00 19/06/2016,16.336,1
09:00:00 20/06/2016,16.334,1
09:00:00 21/06/2016,16.318,1
09:00:00 22/06/2016,16.309,1
09:00:00 23/06/2016,16.305,1
09:00:00 24/06/2016,16.305,1
09:00:00 25/06/2016,16.31,1
09:00:00 26/06/2016,16.307,1
09:00:00 27/06/2016,16.308,1
09:00:00 28/06/2016,16.31,1
09:00:00 29/06/2016,16.309,1
09:00:00 30/06/2016,16.305,1
09:00:00 01/07/2016,16.312,1
09:00:00 02/07/2016,16.313,1
09:00:00 03/07/2016,16.309,1
09:00:00 04/07/2016,16.311,1
09:00:00 05/07/2016,16.322,1
09:00:00 06/07/2016,16.365,1
09:00:00 07/07/2016,16.427,1
