"Time","A4261091","X"
09:00:00 26/02/2016,3863.3,1
09:00:00 27/02/2016,3900,1
09:00:00 28/02/2016,3918.8,1
09:00:00 29/02/2016,3894.1,1
09:00:00 01/03/2016,3966.8,1
09:00:00 02/03/2016,3922.5,1
09:00:00 03/03/2016,3951.9,1
09:00:00 04/03/2016,3894.1,1
09:00:00 05/03/2016,3889.8,1
09:00:00 06/03/2016,3952,1
09:00:00 07/03/2016,3905.8,1
09:00:00 08/03/2016,3921.7,1
09:00:00 09/03/2016,3820.9,1
09:00:00 10/03/2016,3829.9,1
09:00:00 11/03/2016,3721.7,1
09:00:00 12/03/2016,3741,1
09:00:00 13/03/2016,3743.3,1
09:00:00 14/03/2016,3698.6,1
09:00:00 15/03/2016,3724.7,1
09:00:00 16/03/2016,3743.6,1
09:00:00 17/03/2016,3743.8,1
09:00:00 18/03/2016,3764.5,1
09:00:00 19/03/2016,3717.6,1
09:00:00 20/03/2016,3630.8,1
09:00:00 21/03/2016,3632.8,1
09:00:00 22/03/2016,3735.3,1
09:00:00 23/03/2016,3734.4,1
09:00:00 24/03/2016,3749.1,1
09:00:00 25/03/2016,3693.4,1
09:00:00 26/03/2016,3719.7,1
09:00:00 27/03/2016,3693.5,1
09:00:00 28/03/2016,3737.3,1
09:00:00 29/03/2016,3878.9,1
09:00:00 30/03/2016,3999,1
09:00:00 31/03/2016,4177,1
09:00:00 01/04/2016,4094.6,1
09:00:00 02/04/2016,3971.3,1
09:00:00 03/04/2016,3962.7,1
09:00:00 04/04/2016,3860.8,1
09:00:00 05/04/2016,3793.8,1
09:00:00 06/04/2016,3836.5,1
09:00:00 07/04/2016,4002.6,1
09:00:00 08/04/2016,4104.4,1
09:00:00 09/04/2016,4099.4,1
09:00:00 10/04/2016,3900.2,1
09:00:00 11/04/2016,3834.6,1
09:00:00 12/04/2016,3905,1
09:00:00 13/04/2016,3918.4,1
09:00:00 14/04/2016,3853,1
09:00:00 15/04/2016,3846.2,1
09:00:00 16/04/2016,3958.9,1
09:00:00 17/04/2016,4033.8,1
09:00:00 18/04/2016,3945.2,1
09:00:00 19/04/2016,3837.2,1
09:00:00 20/04/2016,3931.9,1
09:00:00 21/04/2016,3978,1
09:00:00 22/04/2016,3961,1
09:00:00 23/04/2016,3531,1
09:00:00 24/04/2016,3370.5,1
09:00:00 25/04/2016,3355.2,1
09:00:00 26/04/2016,3320.8,1
09:00:00 27/04/2016,3253.1,1
09:00:00 28/04/2016,2506.5,1
09:00:00 29/04/2016,2397.5,1
09:00:00 30/04/2016,3246.9,1
09:00:00 01/05/2016,3254,1
09:00:00 02/05/2016,2665,1
09:00:00 03/05/2016,2433.2,1
09:00:00 04/05/2016,2325.6,1
09:00:00 05/05/2016,2475.5,1
09:00:00 06/05/2016,2435.1,1
09:00:00 07/05/2016,2344.8,1
09:00:00 08/05/2016,2472.5,1
09:00:00 09/05/2016,2454.7,1
09:00:00 10/05/2016,2215,1
09:00:00 11/05/2016,2497.9,1
09:00:00 12/05/2016,2475.3,1
09:00:00 13/05/2016,2433.5,1
09:00:00 14/05/2016,2390.4,1
09:00:00 15/05/2016,2325.4,1
09:00:00 16/05/2016,2305.3,1
09:00:00 17/05/2016,2361.9,1
09:00:00 18/05/2016,2351.5,1
09:00:00 19/05/2016,2356.8,1
09:00:00 20/05/2016,2345.5,1
09:00:00 21/05/2016,2334.9,1
09:00:00 22/05/2016,2374,1
09:00:00 23/05/2016,2335.1,1
09:00:00 24/05/2016,2416.5,1
09:00:00 25/05/2016,2398.8,1
09:00:00 26/05/2016,2519.1,1
09:00:00 27/05/2016,2578.6,1
09:00:00 28/05/2016,2617.7,1
09:00:00 29/05/2016,2655.2,1
09:00:00 30/05/2016,2538.9,1
09:00:00 31/05/2016,2552.3,1
09:00:00 01/06/2016,2614.1,1
09:00:00 02/06/2016,2622,1
09:00:00 03/06/2016,2571.1,1
09:00:00 04/06/2016,2489.2,1
09:00:00 05/06/2016,2492.6,1
09:00:00 06/06/2016,2529.2,1
09:00:00 07/06/2016,2490,1
09:00:00 08/06/2016,2519.2,1
09:00:00 09/06/2016,2459.2,1
09:00:00 10/06/2016,2177.1,1
09:00:00 11/06/2016,2134.1,1
09:00:00 12/06/2016,2231.9,1
09:00:00 13/06/2016,2260.3,1
09:00:00 14/06/2016,2248.6,1
09:00:00 15/06/2016,2182.6,1
09:00:00 16/06/2016,2205.2,1
09:00:00 17/06/2016,2219.4,1
09:00:00 18/06/2016,2242.6,1
09:00:00 19/06/2016,2217.1,1
09:00:00 20/06/2016,2202.6,1
09:00:00 21/06/2016,2096,1
09:00:00 22/06/2016,2064.5,1
09:00:00 23/06/2016,2051.8,1
09:00:00 24/06/2016,2022.9,1
09:00:00 25/06/2016,2167.1,1
09:00:00 26/06/2016,2181.3,1
09:00:00 27/06/2016,2183.4,1
09:00:00 28/06/2016,2225.1,1
09:00:00 29/06/2016,2189.7,1
09:00:00 30/06/2016,2151,1
09:00:00 01/07/2016,2152.8,1
09:00:00 02/07/2016,2312.8,1
09:00:00 03/07/2016,2315.6,1
09:00:00 04/07/2016,2397.8,1
09:00:00 05/07/2016,2451.4,1
09:00:00 06/07/2016,2416.2,1
09:00:00 07/07/2016,2395.7,1
09:00:00 08/07/2016,2495.7,1
09:00:00 09/07/2016,2558.2,1
09:00:00 10/07/2016,2587.9,1
09:00:00 11/07/2016,2489.2,1
09:00:00 12/07/2016,2386,1
09:00:00 13/07/2016,2346.7,1
09:00:00 14/07/2016,2766.2,1
09:00:00 15/07/2016,2844.6,1
09:00:00 16/07/2016,2893.4,1
09:00:00 17/07/2016,2958.3,1
09:00:00 18/07/2016,2981.9,1
09:00:00 19/07/2016,3049.4,1
09:00:00 20/07/2016,3067.2,1
09:00:00 21/07/2016,3074.8,1
09:00:00 22/07/2016,2804.4,1
09:00:00 23/07/2016,2546.4,1
09:00:00 24/07/2016,2917.5,1
09:00:00 25/07/2016,2904.4,1
09:00:00 26/07/2016,2853.3,1
09:00:00 27/07/2016,2958.5,1
09:00:00 28/07/2016,3108.5,1
09:00:00 29/07/2016,3142.7,1
09:00:00 30/07/2016,3519.4,1
09:00:00 31/07/2016,3891.6,1
09:00:00 01/08/2016,4296,1
09:00:00 02/08/2016,4566.3,1
09:00:00 03/08/2016,4860.8,1
09:00:00 04/08/2016,5058,1
09:00:00 05/08/2016,5275.3,1
09:00:00 06/08/2016,5244.7,1
09:00:00 07/08/2016,5239.9,1
09:00:00 08/08/2016,5210.8,1
09:00:00 09/08/2016,5275.2,1
09:00:00 10/08/2016,5375.1,1
09:00:00 11/08/2016,5324.7,1
09:00:00 12/08/2016,5288.5,1
09:00:00 13/08/2016,5149.1,1
09:00:00 14/08/2016,5635.2,1
09:00:00 15/08/2016,5841.1,1
09:00:00 16/08/2016,5742.1,1
09:00:00 17/08/2016,5652.3,1
09:00:00 18/08/2016,5476,1
09:00:00 19/08/2016,5856.4,1
09:00:00 20/08/2016,5893.4,1
09:00:00 21/08/2016,6236.7,1
09:00:00 22/08/2016,6459.7,1
09:00:00 23/08/2016,6117.5,1
09:00:00 24/08/2016,5868.4,1
09:00:00 25/08/2016,5735.3,1
09:00:00 26/08/2016,5643,1
09:00:00 27/08/2016,5473.8,1
09:00:00 28/08/2016,5726.3,1
09:00:00 29/08/2016,5855.2,1
09:00:00 30/08/2016,5898.3,1
09:00:00 31/08/2016,5633.1,1
09:00:00 01/09/2016,5398.1,1
09:00:00 02/09/2016,5375.3,1
