"Time","A4261159",
09:00:00 18/03/2015,       0.567,      1
09:00:00 19/03/2015,       0.509,      1
09:00:00 20/03/2015,       0.599,      1
09:00:00 21/03/2015,       0.533,      1
09:00:00 22/03/2015,       0.519,      1
09:00:00 23/03/2015,       0.521,      1
09:00:00 24/03/2015,       0.578,      1
09:00:00 25/03/2015,       0.514,      1
09:00:00 26/03/2015,       0.609,      1
09:00:00 27/03/2015,       0.585,      1
09:00:00 28/03/2015,       0.509,      1
09:00:00 29/03/2015,       0.496,      1
09:00:00 30/03/2015,       0.503,      1
09:00:00 31/03/2015,       0.500,      1
09:00:00 01/04/2015,       0.485,      1
09:00:00 02/04/2015,       0.523,      1
09:00:00 03/04/2015,       0.495,      1
09:00:00 04/04/2015,       0.512,      1
09:00:00 05/04/2015,       0.509,      1
09:00:00 06/04/2015,       0.526,      1
09:00:00 07/04/2015,       0.672,      1
09:00:00 08/04/2015,       0.601,      1
09:00:00 09/04/2015,       0.558,      1
09:00:00 10/04/2015,       0.549,      1
09:00:00 11/04/2015,       0.551,      1
09:00:00 12/04/2015,       0.540,      1
09:00:00 13/04/2015,       0.541,      1
09:00:00 14/04/2015,       0.528,      1
09:00:00 15/04/2015,       0.534,      1
09:00:00 16/04/2015,       0.556,      1
09:00:00 17/04/2015,       0.535,      1
09:00:00 18/04/2015,       0.561,      1
09:00:00 19/04/2015,       0.620,      1
09:00:00 20/04/2015,       0.571,      1
09:00:00 21/04/2015,       0.575,    150
09:00:00 22/04/2015,       0.578,    150
09:00:00 23/04/2015,       0.574,    150
09:00:00 24/04/2015,       0.559,    150
09:00:00 25/04/2015,       0.559,    150
09:00:00 26/04/2015,       0.616,    150
09:00:00 27/04/2015,       0.606,    150
09:00:00 28/04/2015,       0.589,    150
09:00:00 29/04/2015,       0.580,    150
09:00:00 30/04/2015,       0.586,    150
09:00:00 01/05/2015,       0.585,    150
09:00:00 02/05/2015,       0.565,    150
09:00:00 03/05/2015,       0.587,    150
09:00:00 04/05/2015,       0.551,    150
09:00:00 05/05/2015,       0.609,    150
09:00:00 06/05/2015,       0.664,    150
09:00:00 07/05/2015,       0.629,    150
09:00:00 08/05/2015,       0.629,    150
09:00:00 09/05/2015,       0.605,    150
09:00:00 10/05/2015,       0.660,    150
09:00:00 11/05/2015,       0.688,    150
09:00:00 12/05/2015,       0.652,    150
09:00:00 13/05/2015,       0.731,    150
09:00:00 14/05/2015,       0.649,    150
09:00:00 15/05/2015,       0.619,    150
09:00:00 16/05/2015,       0.603,    150
09:00:00 17/05/2015,       0.594,    150
09:00:00 18/05/2015,       0.584,    150
09:00:00 19/05/2015,       0.587,    150
09:00:00 20/05/2015,       0.640,    150
09:00:00 21/05/2015,       0.661,    150
09:00:00 22/05/2015,       0.650,    150
09:00:00 23/05/2015,       0.641,    150
09:00:00 24/05/2015,       0.623,    150
09:00:00 25/05/2015,       0.621,    150
09:00:00 26/05/2015,       0.625,    150
09:00:00 27/05/2015,       0.628,    150
09:00:00 28/05/2015,       0.629,    150
09:00:00 29/05/2015,       0.645,    150
09:00:00 30/05/2015,       0.639,    150
09:00:00 31/05/2015,       0.643,    150
09:00:00 01/06/2015,       0.663,    150
09:00:00 02/06/2015,       0.636,    150
09:00:00 03/06/2015,       0.631,    150
09:00:00 04/06/2015,       0.607,    150
09:00:00 05/06/2015,       0.694,    150
09:00:00 06/06/2015,       0.646,    150
09:00:00 07/06/2015,       0.622,    150
09:00:00 08/06/2015,       0.633,    150
09:00:00 09/06/2015,       0.671,    150
09:00:00 10/06/2015,       0.660,    150
09:00:00 11/06/2015,       0.644,    150
09:00:00 12/06/2015,       0.645,    150
09:00:00 13/06/2015,       0.639,    150
09:00:00 14/06/2015,       0.636,    150
09:00:00 15/06/2015,       0.644,    150
09:00:00 16/06/2015,       0.656,    150
09:00:00 17/06/2015,       0.662,    150
09:00:00 18/06/2015,       0.680,    150
09:00:00 19/06/2015,       0.701,    150
09:00:00 20/06/2015,       0.672,    150
09:00:00 21/06/2015,       0.653,    150
09:00:00 22/06/2015,       0.592,    150
09:00:00 23/06/2015,       0.578,    150
09:00:00 24/06/2015,       0.660,    150
09:00:00 25/06/2015,       0.706,    150
09:00:00 26/06/2015,       0.685,    150
09:00:00 27/06/2015,       0.666,    150
09:00:00 28/06/2015,       0.665,    150
09:00:00 29/06/2015,       0.668,    150
09:00:00 30/06/2015,       0.675,    150
09:00:00 01/07/2015,       0.676,    150
09:00:00 02/07/2015,       0.683,    150
09:00:00 03/07/2015,       0.693,    150
09:00:00 04/07/2015,       0.671,    150
09:00:00 05/07/2015,       0.672,    150
09:00:00 06/07/2015,       0.679,    150
09:00:00 07/07/2015,       0.698,    150
09:00:00 08/07/2015,       0.699,    150
09:00:00 09/07/2015,       0.687,    150
09:00:00 10/07/2015,       0.671,    150
09:00:00 11/07/2015,       0.704,    150
09:00:00 12/07/2015,       0.908,    150
09:00:00 13/07/2015,       0.904,    150
09:00:00 14/07/2015,       0.801,    150
09:00:00 15/07/2015,       0.841,    150
09:00:00 16/07/2015,       0.799,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
