"Time","A4260514",
"and","Level (m)",
"Date","Mean","Qual"
09:00:00 01/06/2015,      13.194,      1
09:00:00 02/06/2015,      13.209,      1
09:00:00 03/06/2015,      13.212,      1
09:00:00 04/06/2015,      13.215,      1
09:00:00 05/06/2015,      13.198,      1
09:00:00 06/06/2015,      13.211,      1
09:00:00 07/06/2015,      13.219,      1
09:00:00 08/06/2015,      13.223,      1
09:00:00 09/06/2015,      13.224,      1
09:00:00 10/06/2015,      13.232,      1
09:00:00 11/06/2015,      13.240,      1
09:00:00 12/06/2015,      13.239,      1
09:00:00 13/06/2015,      13.240,      1
09:00:00 14/06/2015,      13.242,      1
09:00:00 15/06/2015,      13.245,      1
09:00:00 16/06/2015,      13.258,      1
09:00:00 17/06/2015,      13.263,      1
09:00:00 18/06/2015,      13.258,      1
09:00:00 19/06/2015,      13.246,      1
09:00:00 20/06/2015,      13.247,      1
09:00:00 21/06/2015,      13.246,      1
09:00:00 22/06/2015,      13.249,      1
09:00:00 23/06/2015,      13.249,      1
09:00:00 24/06/2015,      13.243,      1
09:00:00 25/06/2015,      13.243,      1
09:00:00 26/06/2015,      13.248,      1
09:00:00 27/06/2015,      13.254,      1
09:00:00 28/06/2015,      13.254,      1
09:00:00 29/06/2015,      13.255,      1
09:00:00 30/06/2015,      13.256,      1
09:00:00 01/07/2015,      13.259,      1
09:00:00 02/07/2015,      13.279,      1
09:00:00 03/07/2015,      13.271,      1
09:00:00 04/07/2015,      13.241,      1
09:00:00 05/07/2015,      13.224,      1
09:00:00 06/07/2015,      13.217,      1
09:00:00 07/07/2015,      13.219,      1
09:00:00 08/07/2015,      13.246,      1
09:00:00 09/07/2015,      13.271,      1
09:00:00 10/07/2015,      13.266,      1
09:00:00 11/07/2015,      13.262,      1
09:00:00 12/07/2015,      13.247,      1
09:00:00 13/07/2015,      13.257,      1
09:00:00 14/07/2015,      13.271,      1
09:00:00 15/07/2015,      13.278,      1
09:00:00 16/07/2015,      13.274,      1
09:00:00 17/07/2015,      13.253,      1
09:00:00 18/07/2015,      13.234,      1
09:00:00 19/07/2015,      13.233,      1
09:00:00 20/07/2015,      13.224,      1
09:00:00 21/07/2015,      13.227,      1
09:00:00 22/07/2015,      13.243,      1
09:00:00 23/07/2015,      13.238,      1
09:00:00 24/07/2015,      13.253,      1
09:00:00 25/07/2015,      13.236,      1
09:00:00 26/07/2015,      13.223,      1
09:00:00 27/07/2015,      13.220,      1
09:00:00 28/07/2015,      13.225,      1
09:00:00 29/07/2015,      13.226,      1
09:00:00 30/07/2015,      13.226,      1
09:00:00 31/07/2015,      13.202,      1
09:00:00 01/08/2015,      13.220,      1
09:00:00 02/08/2015,      13.225,      1
09:00:00 03/08/2015,      13.225,      1
09:00:00 04/08/2015,      13.225,      1
09:00:00 05/08/2015,      13.217,      1
09:00:00 06/08/2015,      13.205,      1
09:00:00 07/08/2015,      13.212,      1
09:00:00 08/08/2015,      13.220,      1
09:00:00 09/08/2015,      13.225,      1
09:00:00 10/08/2015,      13.220,      1
09:00:00 11/08/2015,      13.202,      1
09:00:00 12/08/2015,      13.202,      1
09:00:00 13/08/2015,      13.190,      1
09:00:00 14/08/2015,      13.203,      1
09:00:00 15/08/2015,      13.213,      1
09:00:00 16/08/2015,      13.223,      1
09:00:00 17/08/2015,      13.228,      1
09:00:00 18/08/2015,      13.228,      1
09:00:00 19/08/2015,      13.238,      1
09:00:00 20/08/2015,      13.231,      1
09:00:00 21/08/2015,      13.220,      1
09:00:00 22/08/2015,      13.191,      1
09:00:00 23/08/2015,      13.180,      1
09:00:00 24/08/2015,      13.165,      1
09:00:00 25/08/2015,      13.162,      1
09:00:00 26/08/2015,      13.187,      1
09:00:00 27/08/2015,      13.195,      1
09:00:00 28/08/2015,      13.195,      1
09:00:00 29/08/2015,      13.204,      1
09:00:00 30/08/2015,      13.210,      1
09:00:00 31/08/2015,      13.219,      1
09:00:00 01/09/2015,      13.229,      1
09:00:00 02/09/2015,      13.229,      1
09:00:00 03/09/2015,      13.241,      1
09:00:00 04/09/2015,      13.253,      1
09:00:00 05/09/2015,      13.266,      1
09:00:00 06/09/2015,      13.267,      1
09:00:00 07/09/2015,      13.253,      1
09:00:00 08/09/2015,      13.253,      1
09:00:00 09/09/2015,      13.248,      1
09:00:00 10/09/2015,      13.246,      1
09:00:00 11/09/2015,      13.239,      1
09:00:00 12/09/2015,      13.227,      1
09:00:00 13/09/2015,      13.209,      1
09:00:00 14/09/2015,      13.202,      1
09:00:00 15/09/2015,      13.192,      1
09:00:00 16/09/2015,      13.216,      1
09:00:00 17/09/2015,      13.232,      1
09:00:00 18/09/2015,      13.238,      1
09:00:00 19/09/2015,      13.229,      1
09:00:00 20/09/2015,      13.216,      1
09:00:00 21/09/2015,      13.220,      1
09:00:00 22/09/2015,      13.220,      1
09:00:00 23/09/2015,      13.227,      1
09:00:00 24/09/2015,      13.216,      1
09:00:00 25/09/2015,      13.231,      1
09:00:00 26/09/2015,      13.246,      1
09:00:00 27/09/2015,      13.251,      1
09:00:00 28/09/2015,      13.256,      1
09:00:00 29/09/2015,      13.248,      1
09:00:00 30/09/2015,      13.239,      1
09:00:00 01/10/2015,      13.227,      1
09:00:00 02/10/2015,      13.217,      1
09:00:00 03/10/2015,      13.230,      1
09:00:00 04/10/2015,      13.239,      1
09:00:00 05/10/2015,      13.244,      1
09:00:00 06/10/2015,      13.255,      1
09:00:00 07/10/2015,      13.228,      1
09:00:00 08/10/2015,      13.258,      1
09:00:00 09/10/2015,      13.272,      1
09:00:00 10/10/2015,      13.263,      1
09:00:00 11/10/2015,      13.240,      1
09:00:00 12/10/2015,      13.228,      1
09:00:00 13/10/2015,      13.228,      1
09:00:00 14/10/2015,      13.244,      1
09:00:00 15/10/2015,      13.251,      1
09:00:00 16/10/2015,      13.241,      1
09:00:00 17/10/2015,      13.236,      1
09:00:00 18/10/2015,      13.244,      1
09:00:00 19/10/2015,      13.250,      1
09:00:00 20/10/2015,      13.243,      1
09:00:00 21/10/2015,      13.239,      1
09:00:00 22/10/2015,      13.226,      1
09:00:00 23/10/2015,      13.219,      1
09:00:00 24/10/2015,      13.228,      1
09:00:00 25/10/2015,      13.233,      1
09:00:00 26/10/2015,      13.212,      1
09:00:00 27/10/2015,      13.234,      1
09:00:00 28/10/2015,      13.242,      1
09:00:00 29/10/2015,      13.246,      1
09:00:00 30/10/2015,      13.270,      1
09:00:00 31/10/2015,      13.258,      1
09:00:00 01/11/2015,      13.250,      1
09:00:00 02/11/2015,      13.243,      1
09:00:00 03/11/2015,      13.243,      1
09:00:00 04/11/2015,      13.261,      1
09:00:00 05/11/2015,      13.271,      1
09:00:00 06/11/2015,      13.276,      1
09:00:00 07/11/2015,      13.270,      1
09:00:00 08/11/2015,      13.243,      1
09:00:00 09/11/2015,      13.213,      1
09:00:00 10/11/2015,      13.196,      1
09:00:00 11/11/2015,      13.199,      1
09:00:00 12/11/2015,      13.218,      1
09:00:00 13/11/2015,      13.220,      1
09:00:00 14/11/2015,      13.221,      1
09:00:00 15/11/2015,      13.220,      1
09:00:00 16/11/2015,      13.222,      1
09:00:00 17/11/2015,      13.233,      1
09:00:00 18/11/2015,      13.244,      1
09:00:00 19/11/2015,      13.244,      1
09:00:00 20/11/2015,      13.237,      1
09:00:00 21/11/2015,      13.226,      1
09:00:00 22/11/2015,      13.220,      1
09:00:00 23/11/2015,      13.204,      1
09:00:00 24/11/2015,      13.211,      1
09:00:00 25/11/2015,      13.233,      1
09:00:00 26/11/2015,      13.219,      1
09:00:00 27/11/2015,      13.219,      1
09:00:00 28/11/2015,      13.222,      1
09:00:00 29/11/2015,      13.211,      1
09:00:00 30/11/2015,      13.216,      1
09:00:00 01/12/2015,      13.213,      1
09:00:00 02/12/2015,      13.200,      1
09:00:00 03/12/2015,      13.225,      1
09:00:00 04/12/2015,      13.247,      1
09:00:00 05/12/2015,      13.256,      1
09:00:00 06/12/2015,      13.253,      1
09:00:00 07/12/2015,      13.239,      1
09:00:00 08/12/2015,      13.227,      1
09:00:00 09/12/2015,      13.217,      1
09:00:00 10/12/2015,      13.231,      1
09:00:00 11/12/2015,      13.230,      1
09:00:00 12/12/2015,      13.232,      1
09:00:00 13/12/2015,      13.250,      1
09:00:00 14/12/2015,      13.243,      1
09:00:00 15/12/2015,      13.247,      1
09:00:00 16/12/2015,      13.246,      1
09:00:00 17/12/2015,      13.239,      1
09:00:00 18/12/2015,      13.234,      1
09:00:00 19/12/2015,      13.233,      1
09:00:00 20/12/2015,      13.206,      1
09:00:00 21/12/2015,      13.188,      1
09:00:00 22/12/2015,      13.223,      1
09:00:00 23/12/2015,      13.238,      1
09:00:00 24/12/2015,      13.246,      1
09:00:00 25/12/2015,      13.258,      1
09:00:00 26/12/2015,      13.232,      1
09:00:00 27/12/2015,      13.214,      1
09:00:00 28/12/2015,      13.230,      1
09:00:00 29/12/2015,      13.235,      1
09:00:00 30/12/2015,      13.247,      1
09:00:00 31/12/2015,      13.248,      1
09:00:00 01/01/2016,      13.240,      1
09:00:00 02/01/2016,      13.226,      1
09:00:00 03/01/2016,      13.229,      1
09:00:00 04/01/2016,      13.243,      1
09:00:00 05/01/2016,      13.254,      1
09:00:00 06/01/2016,      13.250,      1
09:00:00 07/01/2016,      13.231,      1
09:00:00 08/01/2016,      13.222,      1
09:00:00 09/01/2016,      13.221,      1
09:00:00 10/01/2016,      13.215,      1
09:00:00 11/01/2016,      13.209,      1
09:00:00 12/01/2016,      13.212,      1
09:00:00 13/01/2016,      13.218,      1
09:00:00 14/01/2016,      13.208,      1
09:00:00 15/01/2016,      13.219,      1
09:00:00 16/01/2016,      13.246,      1
09:00:00 17/01/2016,      13.239,      1
09:00:00 18/01/2016,      13.247,      1
09:00:00 19/01/2016,      13.244,      1
09:00:00 20/01/2016,      13.238,      1
09:00:00 21/01/2016,      13.221,      1
09:00:00 22/01/2016,      13.241,      1
09:00:00 23/01/2016,      13.279,      1
09:00:00 24/01/2016,      13.282,      1
09:00:00 25/01/2016,      13.281,      1
09:00:00 26/01/2016,      13.272,      1
09:00:00 27/01/2016,      13.264,      1
09:00:00 28/01/2016,      13.244,      1
09:00:00 29/01/2016,      13.236,      1
09:00:00 30/01/2016,      13.265,      1
09:00:00 31/01/2016,      13.281,      1
09:00:00 01/02/2016,      13.280,      1
09:00:00 02/02/2016,      13.291,      1
09:00:00 03/02/2016,      13.257,      1
09:00:00 04/02/2016,      13.255,      1
09:00:00 05/02/2016,      13.250,      1
09:00:00 06/02/2016,      13.246,      1
09:00:00 07/02/2016,      13.238,      1
09:00:00 08/02/2016,      13.209,      1
09:00:00 09/02/2016,      13.222,      1
09:00:00 10/02/2016,      13.246,      1
09:00:00 11/02/2016,      13.250,      1
09:00:00 12/02/2016,      13.252,      1
09:00:00 13/02/2016,      13.247,      1
09:00:00 14/02/2016,      13.218,      1
09:00:00 15/02/2016,      13.211,      1
