"Time","A4260518",
09:00:00 18/03/2015,       6.105,      1
09:00:00 19/03/2015,       6.125,      1
09:00:00 20/03/2015,       6.114,      1
09:00:00 21/03/2015,       6.119,      1
09:00:00 22/03/2015,       6.111,      1
09:00:00 23/03/2015,       6.109,      1
09:00:00 24/03/2015,       6.114,      1
09:00:00 25/03/2015,       6.126,      1
09:00:00 26/03/2015,       6.124,      1
09:00:00 27/03/2015,       6.133,      1
09:00:00 28/03/2015,       6.137,      1
09:00:00 29/03/2015,       6.140,      1
09:00:00 30/03/2015,       6.144,      1
09:00:00 31/03/2015,       6.140,      1
09:00:00 01/04/2015,       6.132,      1
09:00:00 02/04/2015,       6.124,      1
09:00:00 03/04/2015,       6.131,      1
09:00:00 04/04/2015,       6.123,      1
09:00:00 05/04/2015,       6.122,      1
09:00:00 06/04/2015,       6.124,      1
09:00:00 07/04/2015,       6.133,      1
09:00:00 08/04/2015,       6.150,      1
09:00:00 09/04/2015,       6.121,      1
09:00:00 10/04/2015,       6.156,      1
09:00:00 11/04/2015,       6.167,      1
09:00:00 12/04/2015,       6.167,      1
09:00:00 13/04/2015,       6.168,      1
09:00:00 14/04/2015,       6.171,      1
09:00:00 15/04/2015,       6.170,      1
09:00:00 16/04/2015,       6.170,      1
09:00:00 17/04/2015,       6.183,      1
09:00:00 18/04/2015,       6.198,      1
09:00:00 19/04/2015,       6.199,      1
09:00:00 20/04/2015,       6.206,      1
09:00:00 21/04/2015,       6.204,      1
09:00:00 22/04/2015,       6.199,      1
09:00:00 23/04/2015,       6.190,      1
09:00:00 24/04/2015,       6.185,      1
09:00:00 25/04/2015,       6.176,      1
09:00:00 26/04/2015,       6.175,      1
09:00:00 27/04/2015,       6.165,      1
09:00:00 28/04/2015,       6.151,      1
09:00:00 29/04/2015,       6.145,      1
09:00:00 30/04/2015,       6.133,      1
09:00:00 01/05/2015,       6.136,      1
09:00:00 02/05/2015,       6.146,      1
09:00:00 03/05/2015,       6.148,      1
09:00:00 04/05/2015,       6.157,      1
09:00:00 05/05/2015,       6.140,      1
09:00:00 06/05/2015,       6.141,      1
09:00:00 07/05/2015,       6.167,      1
09:00:00 08/05/2015,       6.157,      1
09:00:00 09/05/2015,       6.124,      1
09:00:00 10/05/2015,       6.095,      1
09:00:00 11/05/2015,       6.093,      1
09:00:00 12/05/2015,       6.131,      1
09:00:00 13/05/2015,       6.112,      1
09:00:00 14/05/2015,       6.114,      1
09:00:00 15/05/2015,       6.116,      1
09:00:00 16/05/2015,       6.122,      1
09:00:00 17/05/2015,       6.122,      1
09:00:00 18/05/2015,       6.131,      1
09:00:00 19/05/2015,       6.137,      1
09:00:00 20/05/2015,       6.142,      1
09:00:00 21/05/2015,       6.153,      1
09:00:00 22/05/2015,       6.153,      1
09:00:00 23/05/2015,       6.151,      1
09:00:00 24/05/2015,       6.143,      1
09:00:00 25/05/2015,       6.137,      1
09:00:00 26/05/2015,       6.133,      1
09:00:00 27/05/2015,       6.127,      1
09:00:00 28/05/2015,       6.121,    150
09:00:00 29/05/2015,       6.116,    150
09:00:00 30/05/2015,       6.116,    150
09:00:00 31/05/2015,       6.112,    150
09:00:00 01/06/2015,       6.111,    150
09:00:00 02/06/2015,       6.117,    150
09:00:00 03/06/2015,       6.114,    150
09:00:00 04/06/2015,       6.111,    150
09:00:00 05/06/2015,       6.099,    150
09:00:00 06/06/2015,       6.116,    150
09:00:00 07/06/2015,       6.116,    150
09:00:00 08/06/2015,       6.115,    150
09:00:00 09/06/2015,       6.112,    150
09:00:00 10/06/2015,       6.122,    150
09:00:00 11/06/2015,       6.125,    150
09:00:00 12/06/2015,"",    201
09:00:00 13/06/2015,       6.121,    150
09:00:00 14/06/2015,       6.124,    150
09:00:00 15/06/2015,       6.127,    150
09:00:00 16/06/2015,       6.132,    150
09:00:00 17/06/2015,"",    201
09:00:00 18/06/2015,"",    201
09:00:00 19/06/2015,"",    201
09:00:00 20/06/2015,       6.124,    150
09:00:00 21/06/2015,       6.120,    150
09:00:00 22/06/2015,       6.116,    150
09:00:00 23/06/2015,       6.114,    150
09:00:00 24/06/2015,       6.116,    150
09:00:00 25/06/2015,"",    201
09:00:00 26/06/2015,       6.116,    150
09:00:00 27/06/2015,       6.115,    150
09:00:00 28/06/2015,       6.114,    150
09:00:00 29/06/2015,       6.114,    150
09:00:00 30/06/2015,       6.112,    150
09:00:00 01/07/2015,       6.114,    150
09:00:00 02/07/2015,       6.113,    150
09:00:00 03/07/2015,       6.114,    150
09:00:00 04/07/2015,       6.115,    150
09:00:00 05/07/2015,       6.111,    150
09:00:00 06/07/2015,       6.105,    150
09:00:00 07/07/2015,       6.091,    150
09:00:00 08/07/2015,       6.095,    150
09:00:00 09/07/2015,       6.094,    150
09:00:00 10/07/2015,       6.101,    150
09:00:00 11/07/2015,       6.102,    150
09:00:00 12/07/2015,       6.100,    150
09:00:00 13/07/2015,       6.110,    150
09:00:00 14/07/2015,       6.111,    150
09:00:00 15/07/2015,       6.111,    150
09:00:00 16/07/2015,       6.121,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
