"Time","A4260550",
09:00:00 17/03/2015,      10.141,    150
09:00:00 18/03/2015,      10.129,    150
09:00:00 19/03/2015,      10.074,    150
09:00:00 20/03/2015,      10.027,    150
09:00:00 21/03/2015,       9.987,    150
09:00:00 22/03/2015,       9.998,    150
09:00:00 23/03/2015,      10.019,    150
09:00:00 24/03/2015,      10.031,    150
09:00:00 25/03/2015,      10.031,    150
09:00:00 26/03/2015,      10.047,    150
09:00:00 27/03/2015,      10.043,    150
09:00:00 28/03/2015,      10.041,    150
09:00:00 29/03/2015,      10.045,    150
09:00:00 30/03/2015,      10.049,    150
09:00:00 31/03/2015,      10.047,    150
09:00:00 01/04/2015,      10.050,    150
09:00:00 02/04/2015,      10.050,    150
09:00:00 03/04/2015,      10.028,    150
09:00:00 04/04/2015,      10.036,    150
09:00:00 05/04/2015,      10.045,    150
09:00:00 06/04/2015,      10.050,    150
09:00:00 07/04/2015,      10.077,    150
09:00:00 08/04/2015,      10.078,    150
09:00:00 09/04/2015,      10.105,    150
09:00:00 10/04/2015,      10.098,    150
09:00:00 11/04/2015,      10.088,    150
09:00:00 12/04/2015,      10.089,    150
09:00:00 13/04/2015,      10.088,    150
09:00:00 14/04/2015,      10.086,    150
09:00:00 15/04/2015,      10.090,    150
09:00:00 16/04/2015,      10.091,    150
09:00:00 17/04/2015,      10.114,    150
09:00:00 18/04/2015,      10.161,    150
09:00:00 19/04/2015,      10.169,    150
09:00:00 20/04/2015,      10.155,    150
09:00:00 21/04/2015,      10.143,    150
09:00:00 22/04/2015,      10.134,    150
09:00:00 23/04/2015,      10.127,    150
09:00:00 24/04/2015,      10.122,    150
09:00:00 25/04/2015,      10.111,    150
09:00:00 26/04/2015,      10.079,    150
09:00:00 27/04/2015,      10.057,    150
09:00:00 28/04/2015,      10.039,    150
09:00:00 29/04/2015,      10.015,    150
09:00:00 30/04/2015,      10.008,    150
09:00:00 01/05/2015,      10.005,    150
09:00:00 02/05/2015,      10.015,    150
09:00:00 03/05/2015,      10.023,    150
09:00:00 04/05/2015,      10.018,    150
09:00:00 05/05/2015,      10.039,    150
09:00:00 06/05/2015,      10.037,    150
09:00:00 07/05/2015,      10.025,    150
09:00:00 08/05/2015,      10.003,    150
09:00:00 09/05/2015,      10.000,    150
09:00:00 10/05/2015,      10.015,    150
09:00:00 11/05/2015,      10.013,    150
09:00:00 12/05/2015,      10.014,    150
09:00:00 13/05/2015,      10.016,    150
09:00:00 14/05/2015,      10.014,    150
09:00:00 15/05/2015,      10.026,    150
09:00:00 16/05/2015,      10.035,    150
09:00:00 17/05/2015,      10.045,    150
09:00:00 18/05/2015,      10.048,    150
09:00:00 19/05/2015,      10.055,    150
09:00:00 20/05/2015,      10.079,    150
09:00:00 21/05/2015,      10.073,    150
09:00:00 22/05/2015,      10.066,    150
09:00:00 23/05/2015,      10.048,    150
09:00:00 24/05/2015,      10.039,    150
09:00:00 25/05/2015,      10.035,    150
09:00:00 26/05/2015,      10.029,    150
09:00:00 27/05/2015,      10.026,    150
09:00:00 28/05/2015,      10.020,    150
09:00:00 29/05/2015,      10.021,    150
09:00:00 30/05/2015,      10.019,    150
09:00:00 31/05/2015,      10.033,    150
09:00:00 01/06/2015,      10.025,    150
09:00:00 02/06/2015,      10.008,    150
09:00:00 03/06/2015,      10.008,    150
09:00:00 04/06/2015,      10.007,    150
09:00:00 05/06/2015,      10.008,    150
09:00:00 06/06/2015,       9.983,    150
09:00:00 07/06/2015,       9.986,    150
09:00:00 08/06/2015,       9.988,    150
09:00:00 09/06/2015,       9.997,    150
09:00:00 10/06/2015,       9.992,    150
09:00:00 11/06/2015,       9.987,    150
09:00:00 12/06/2015,       9.990,    150
09:00:00 13/06/2015,       9.992,    150
09:00:00 14/06/2015,       9.993,    150
09:00:00 15/06/2015,       9.995,    150
09:00:00 16/06/2015,      10.005,    150
09:00:00 17/06/2015,      10.013,    150
09:00:00 18/06/2015,      10.019,    150
09:00:00 19/06/2015,      10.013,    150
09:00:00 20/06/2015,      10.008,    150
09:00:00 21/06/2015,      10.010,    150
09:00:00 22/06/2015,      10.012,    150
09:00:00 23/06/2015,      10.016,    150
09:00:00 24/06/2015,      10.011,    150
09:00:00 25/06/2015,      10.011,    150
09:00:00 26/06/2015,      10.009,    150
09:00:00 27/06/2015,      10.010,    150
09:00:00 28/06/2015,      10.011,    150
09:00:00 29/06/2015,      10.008,    150
09:00:00 30/06/2015,"",    255
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,"",    255
