"Time","A4261162",
09:00:00 18/03/2015,       0.523,      1
09:00:00 19/03/2015,       0.462,      1
09:00:00 20/03/2015,       0.566,      1
09:00:00 21/03/2015,       0.498,      1
09:00:00 22/03/2015,       0.481,      1
09:00:00 23/03/2015,       0.464,      1
09:00:00 24/03/2015,       0.559,      1
09:00:00 25/03/2015,       0.477,      1
09:00:00 26/03/2015,       0.553,      1
09:00:00 27/03/2015,       0.555,      1
09:00:00 28/03/2015,       0.470,      1
09:00:00 29/03/2015,       0.452,      1
09:00:00 30/03/2015,       0.462,      1
09:00:00 31/03/2015,       0.460,      1
09:00:00 01/04/2015,       0.441,      1
09:00:00 02/04/2015,       0.483,      1
09:00:00 03/04/2015,       0.462,      1
09:00:00 04/04/2015,       0.476,      1
09:00:00 05/04/2015,       0.469,      1
09:00:00 06/04/2015,       0.483,      1
09:00:00 07/04/2015,       0.637,      1
09:00:00 08/04/2015,       0.578,      1
09:00:00 09/04/2015,       0.522,      1
09:00:00 10/04/2015,       0.509,      1
09:00:00 11/04/2015,       0.513,      1
09:00:00 12/04/2015,       0.499,      1
09:00:00 13/04/2015,       0.504,      1
09:00:00 14/04/2015,       0.485,      1
09:00:00 15/04/2015,       0.491,      1
09:00:00 16/04/2015,       0.523,      1
09:00:00 17/04/2015,       0.496,      1
09:00:00 18/04/2015,       0.521,    150
09:00:00 19/04/2015,       0.579,    150
09:00:00 20/04/2015,       0.536,    150
09:00:00 21/04/2015,       0.542,    150
09:00:00 22/04/2015,       0.541,    150
09:00:00 23/04/2015,       0.533,    150
09:00:00 24/04/2015,       0.517,    150
09:00:00 25/04/2015,       0.512,    150
09:00:00 26/04/2015,       0.583,    150
09:00:00 27/04/2015,       0.564,    150
09:00:00 28/04/2015,       0.550,    150
09:00:00 29/04/2015,       0.539,    150
09:00:00 30/04/2015,       0.545,    150
09:00:00 01/05/2015,       0.544,    150
09:00:00 02/05/2015,       0.516,    150
09:00:00 03/05/2015,       0.542,    150
09:00:00 04/05/2015,       0.509,    150
09:00:00 05/05/2015,       0.524,    150
09:00:00 06/05/2015,       0.628,    150
09:00:00 07/05/2015,       0.579,    150
09:00:00 08/05/2015,       0.585,    150
09:00:00 09/05/2015,       0.556,    150
09:00:00 10/05/2015,       0.591,    150
09:00:00 11/05/2015,       0.647,    150
09:00:00 12/05/2015,       0.601,    150
09:00:00 13/05/2015,       0.694,    150
09:00:00 14/05/2015,       0.609,    150
09:00:00 15/05/2015,       0.579,    150
09:00:00 16/05/2015,       0.561,    150
09:00:00 17/05/2015,       0.550,    150
09:00:00 18/05/2015,       0.538,    150
09:00:00 19/05/2015,       0.539,    150
09:00:00 20/05/2015,       0.582,    150
09:00:00 21/05/2015,       0.625,    150
09:00:00 22/05/2015,       0.608,    150
09:00:00 23/05/2015,       0.600,    150
09:00:00 24/05/2015,       0.578,    150
09:00:00 25/05/2015,       0.573,    150
09:00:00 26/05/2015,       0.581,    150
09:00:00 27/05/2015,       0.580,    150
09:00:00 28/05/2015,       0.578,    150
09:00:00 29/05/2015,       0.595,    150
09:00:00 30/05/2015,       0.592,    150
09:00:00 31/05/2015,       0.592,    150
09:00:00 01/06/2015,       0.620,    150
09:00:00 02/06/2015,       0.590,    150
09:00:00 03/06/2015,       0.586,    150
09:00:00 04/06/2015,       0.559,    150
09:00:00 05/06/2015,       0.647,    150
09:00:00 06/06/2015,       0.599,    150
09:00:00 07/06/2015,       0.573,    150
09:00:00 08/06/2015,       0.587,    150
09:00:00 09/06/2015,       0.622,    150
09:00:00 10/06/2015,       0.621,    150
09:00:00 11/06/2015,       0.600,    150
09:00:00 12/06/2015,       0.602,    150
09:00:00 13/06/2015,       0.591,    150
09:00:00 14/06/2015,       0.588,    150
09:00:00 15/06/2015,       0.600,    150
09:00:00 16/06/2015,       0.611,    150
09:00:00 17/06/2015,       0.619,    150
09:00:00 18/06/2015,       0.636,    150
09:00:00 19/06/2015,       0.663,    150
09:00:00 20/06/2015,       0.621,    150
09:00:00 21/06/2015,       0.610,    150
09:00:00 22/06/2015,       0.530,    150
09:00:00 23/06/2015,       0.533,    150
09:00:00 24/06/2015,       0.619,    150
09:00:00 25/06/2015,       0.655,    150
09:00:00 26/06/2015,       0.628,    150
09:00:00 27/06/2015,       0.619,    150
09:00:00 28/06/2015,       0.620,    150
09:00:00 29/06/2015,       0.623,    150
09:00:00 30/06/2015,       0.630,    150
09:00:00 01/07/2015,       0.631,    150
09:00:00 02/07/2015,       0.638,    150
09:00:00 03/07/2015,       0.637,    150
09:00:00 04/07/2015,       0.623,    150
09:00:00 05/07/2015,       0.627,    150
09:00:00 06/07/2015,       0.629,    150
09:00:00 07/07/2015,       0.657,    150
09:00:00 08/07/2015,       0.654,    150
09:00:00 09/07/2015,       0.644,    150
09:00:00 10/07/2015,       0.624,    150
09:00:00 11/07/2015,       0.655,    150
09:00:00 12/07/2015,       0.893,    150
09:00:00 13/07/2015,       0.827,    150
09:00:00 14/07/2015,       0.751,    150
09:00:00 15/07/2015,       0.791,    150
09:00:00 16/07/2015,       0.759,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
