"Time","A4261163",
09:00:00 16/02/2016,       0.726,      1
09:00:00 17/02/2016,       0.731,      1
09:00:00 18/02/2016,       0.699,      1
09:00:00 19/02/2016,       0.686,      1
09:00:00 20/02/2016,       0.700,      1
09:00:00 21/02/2016,       0.688,      1
09:00:00 22/02/2016,       0.634,      1
09:00:00 23/02/2016,       0.660,      1
09:00:00 24/02/2016,       0.662,      1
09:00:00 25/02/2016,       0.658,      1
09:00:00 26/02/2016,       0.743,      1
09:00:00 27/02/2016,       0.700,      1
09:00:00 28/02/2016,       0.687,      1
09:00:00 29/02/2016,       0.693,      1
09:00:00 01/03/2016,       0.660,      1
09:00:00 02/03/2016,       0.636,      1
09:00:00 03/03/2016,       0.717,      1
09:00:00 04/03/2016,       0.705,      1
09:00:00 05/03/2016,       0.695,      1
09:00:00 06/03/2016,       0.676,      1
09:00:00 07/03/2016,       0.716,      1
09:00:00 08/03/2016,       0.699,      1
09:00:00 09/03/2016,       0.649,      1
09:00:00 10/03/2016,       0.643,      1
09:00:00 11/03/2016,       0.637,      1
09:00:00 12/03/2016,       0.651,      1
09:00:00 13/03/2016,       0.678,      1
09:00:00 14/03/2016,       0.678,      1
09:00:00 15/03/2016,       0.694,      1
09:00:00 16/03/2016,       0.646,      1
09:00:00 17/03/2016,       0.595,      1
09:00:00 18/03/2016,       0.644,      1
09:00:00 19/03/2016,       0.826,      1
09:00:00 20/03/2016,       0.628,      1
09:00:00 21/03/2016,       0.618,      1
09:00:00 22/03/2016,       0.611,      1
09:00:00 23/03/2016,       0.562,      1
09:00:00 24/03/2016,       0.641,      1
09:00:00 25/03/2016,       0.616,      1
09:00:00 26/03/2016,       0.633,      1
09:00:00 27/03/2016,       0.623,      1
09:00:00 28/03/2016,       0.612,      1
09:00:00 29/03/2016,       0.596,      1
09:00:00 30/03/2016,       0.624,      1
09:00:00 31/03/2016,       0.590,      1
09:00:00 01/04/2016,       0.572,      1
09:00:00 02/04/2016,       0.568,      1
09:00:00 03/04/2016,       0.643,      1
09:00:00 04/04/2016,       0.599,      1
09:00:00 05/04/2016,       0.559,      1
09:00:00 06/04/2016,       0.626,      1
09:00:00 07/04/2016,       0.653,      1
09:00:00 08/04/2016,       0.594,      1
09:00:00 09/04/2016,       0.607,      1
09:00:00 10/04/2016,       0.602,      1
09:00:00 11/04/2016,       0.657,      1
09:00:00 12/04/2016,       0.658,      1
09:00:00 13/04/2016,       0.649,      1
09:00:00 14/04/2016,       0.616,      1
09:00:00 15/04/2016,       0.594,      1
09:00:00 16/04/2016,       0.622,      1
09:00:00 17/04/2016,       0.663,      1
09:00:00 18/04/2016,       0.623,      1
09:00:00 19/04/2016,       0.589,      1
09:00:00 20/04/2016,       0.588,      1
09:00:00 21/04/2016,       0.604,      1
09:00:00 22/04/2016,       0.654,      1
09:00:00 23/04/2016,       0.645,      1
09:00:00 24/04/2016,       0.632,      1
09:00:00 25/04/2016,       0.588,      1
09:00:00 26/04/2016,       0.573,      1
09:00:00 27/04/2016,       0.539,      1
09:00:00 28/04/2016,       0.554,      1
09:00:00 29/04/2016,       0.576,      1
09:00:00 30/04/2016,       0.587,      1
09:00:00 01/05/2016,       0.596,      1
09:00:00 02/05/2016,       0.669,      1
09:00:00 03/05/2016,       0.575,      1
09:00:00 04/05/2016,       0.636,      1
09:00:00 05/05/2016,       0.558,      1
09:00:00 06/05/2016,       0.561,      1
09:00:00 07/05/2016,       0.612,      1
09:00:00 08/05/2016,       0.570,      1
09:00:00 09/05/2016,       0.526,      1
09:00:00 10/05/2016,       0.609,      1
09:00:00 11/05/2016,       0.732,      1
09:00:00 12/05/2016,       0.654,      1
09:00:00 13/05/2016,       0.615,      1
09:00:00 14/05/2016,       0.572,      1
09:00:00 15/05/2016,       0.566,      1
09:00:00 16/05/2016,       0.617,      1
09:00:00 17/05/2016,       0.573,      1
09:00:00 18/05/2016,       0.602,      1
09:00:00 19/05/2016,       0.603,      1
09:00:00 20/05/2016,       0.612,      1
09:00:00 21/05/2016,       0.573,      1
09:00:00 22/05/2016,       0.508,      1
09:00:00 23/05/2016,       0.545,      1
09:00:00 24/05/2016,       0.598,      1
09:00:00 25/05/2016,       0.555,      1
09:00:00 26/05/2016,       0.563,      1
09:00:00 27/05/2016,       0.641,      1
09:00:00 28/05/2016,       0.665,      1
09:00:00 29/05/2016,       0.631,      1
09:00:00 30/05/2016,       0.570,      1
09:00:00 31/05/2016,       0.549,      1
09:00:00 01/06/2016,       0.591,      1
09:00:00 02/06/2016,       0.619,      1
09:00:00 03/06/2016,       0.633,      1
09:00:00 04/06/2016,       0.659,      1
09:00:00 05/06/2016,       0.665,      1
09:00:00 06/06/2016,       0.651,      1
09:00:00 07/06/2016,       0.742,      1
09:00:00 08/06/2016,       0.679,      1
09:00:00 09/06/2016,       0.587,      1
09:00:00 10/06/2016,       0.749,      1
09:00:00 11/06/2016,       0.683,      1
09:00:00 12/06/2016,       0.709,      1
09:00:00 13/06/2016,       0.651,      1
09:00:00 14/06/2016,       0.616,      1
09:00:00 15/06/2016,       0.669,      1
09:00:00 16/06/2016,       0.632,      1
09:00:00 17/06/2016,       0.642,      1
09:00:00 18/06/2016,       0.706,      1
09:00:00 19/06/2016,       0.693,      1
09:00:00 20/06/2016,       0.706,      1
09:00:00 21/06/2016,       0.681,      1
09:00:00 22/06/2016,       0.705,      1
09:00:00 23/06/2016,       0.679,      1
09:00:00 24/06/2016,       0.717,      1
09:00:00 25/06/2016,       0.840,      1
09:00:00 26/06/2016,       0.672,      1
09:00:00 27/06/2016,       0.686,      1
09:00:00 28/06/2016,       0.724,      1
09:00:00 29/06/2016,       0.702,      1
09:00:00 30/06/2016,       0.646,      1
09:00:00 01/07/2016,       0.797,      1
09:00:00 02/07/2016,       0.717,      1
09:00:00 03/07/2016,       0.717,      1
09:00:00 04/07/2016,       0.704,      1
09:00:00 05/07/2016,       0.768,      1
09:00:00 06/07/2016,       0.811,      1
09:00:00 07/07/2016,       0.785,      1
09:00:00 08/07/2016,       0.779,      1
09:00:00 09/07/2016,       0.771,      1
09:00:00 10/07/2016,       0.716,      1
09:00:00 11/07/2016,       0.621,      1
09:00:00 12/07/2016,       0.786,      1
09:00:00 13/07/2016,       1.013,      1
09:00:00 14/07/2016,       0.879,      1
09:00:00 15/07/2016,       0.836,      1
09:00:00 16/07/2016,       0.841,      1
09:00:00 17/07/2016,       0.825,      1
09:00:00 18/07/2016,       0.799,      1
09:00:00 19/07/2016,       0.843,      1
09:00:00 20/07/2016,       0.845,      1
09:00:00 21/07/2016,       0.836,      1
09:00:00 22/07/2016,       0.786,      1
09:00:00 23/07/2016,       0.956,      1
09:00:00 24/07/2016,       0.926,      1
09:00:00 25/07/2016,       0.946,      1
09:00:00 26/07/2016,       0.978,      1
09:00:00 27/07/2016,       0.945,      1
09:00:00 28/07/2016,       1.011,      1
09:00:00 29/07/2016,       0.966,      1
09:00:00 30/07/2016,       0.939,      1
09:00:00 31/07/2016,       0.896,      1
09:00:00 01/08/2016,       0.893,      1
09:00:00 02/08/2016,       0.954,      1
09:00:00 03/08/2016,       1.006,      1
09:00:00 04/08/2016,       1.009,      1
09:00:00 05/08/2016,       1.008,      1
09:00:00 06/08/2016,       0.975,      1
09:00:00 07/08/2016,       0.942,      1
09:00:00 08/08/2016,       0.878,      1
09:00:00 09/08/2016,       0.835,      1
09:00:00 10/08/2016,       0.881,      1
09:00:00 11/08/2016,       0.916,    150
09:00:00 12/08/2016,       0.916,    150
09:00:00 13/08/2016,       0.903,    150
09:00:00 14/08/2016,       0.924,    150
09:00:00 15/08/2016,       0.919,    150
09:00:00 16/08/2016,       0.902,    150
09:00:00 17/08/2016,       0.895,    150
09:00:00 18/08/2016,       0.921,    150
09:00:00 19/08/2016,       0.904,    150
09:00:00 20/08/2016,       1.015,    150
09:00:00 21/08/2016,       1.032,    150
09:00:00 22/08/2016,       1.017,    150
09:00:00 23/08/2016,       1.049,    150
09:00:00 24/08/2016,       1.062,    150
09:00:00 25/08/2016,       1.080,    150
09:00:00 26/08/2016,       1.094,    150
09:00:00 27/08/2016,       1.088,    150
09:00:00 28/08/2016,       1.050,    150
09:00:00 29/08/2016,       1.010,    150
09:00:00 30/08/2016,       0.986,    150
09:00:00 31/08/2016,       1.011,    150
09:00:00 01/09/2016,       1.049,    150
09:00:00 02/09/2016,       1.048,    150
09:00:00 03/09/2016,"",    255
09:00:00 04/09/2016,"",    255
