"Time","A4260528",
09:00:00 19/03/2015,       6.262,      1
09:00:00 20/03/2015,       6.266,      1
09:00:00 21/03/2015,       6.212,      1
09:00:00 22/03/2015,       6.195,      1
09:00:00 23/03/2015,       6.204,      1
09:00:00 24/03/2015,       6.230,      1
09:00:00 25/03/2015,       6.226,      1
09:00:00 26/03/2015,       6.240,      1
09:00:00 27/03/2015,       6.244,      1
09:00:00 28/03/2015,       6.239,      1
09:00:00 29/03/2015,       6.237,      1
09:00:00 30/03/2015,       6.240,      1
09:00:00 31/03/2015,       6.236,      1
09:00:00 01/04/2015,       6.224,      1
09:00:00 02/04/2015,       6.229,      1
09:00:00 03/04/2015,       6.212,      1
09:00:00 04/04/2015,       6.209,      1
09:00:00 05/04/2015,       6.214,      1
09:00:00 06/04/2015,       6.220,      1
09:00:00 07/04/2015,       6.248,      1
09:00:00 08/04/2015,       6.259,      1
09:00:00 09/04/2015,       6.212,      1
09:00:00 10/04/2015,       6.258,      1
09:00:00 11/04/2015,       6.262,      1
09:00:00 12/04/2015,       6.262,      1
09:00:00 13/04/2015,       6.263,      1
09:00:00 14/04/2015,       6.262,      1
09:00:00 15/04/2015,       6.262,      1
09:00:00 16/04/2015,       6.268,      1
09:00:00 17/04/2015,       6.274,    150
09:00:00 18/04/2015,       6.320,    150
09:00:00 19/04/2015,       6.340,    150
09:00:00 20/04/2015,       6.331,    150
09:00:00 21/04/2015,       6.322,    150
09:00:00 22/04/2015,       6.314,    150
09:00:00 23/04/2015,       6.310,    150
09:00:00 24/04/2015,       6.304,    150
09:00:00 25/04/2015,       6.310,    150
09:00:00 26/04/2015,       6.304,    150
09:00:00 27/04/2015,       6.278,    150
09:00:00 28/04/2015,       6.260,    150
09:00:00 29/04/2015,       6.234,    150
09:00:00 30/04/2015,       6.221,    150
09:00:00 01/05/2015,       6.210,    150
09:00:00 02/05/2015,       6.214,    150
09:00:00 03/05/2015,       6.233,    150
09:00:00 04/05/2015,       6.231,    150
09:00:00 05/05/2015,       6.249,    150
09:00:00 06/05/2015,       6.276,    150
09:00:00 07/05/2015,       6.264,    150
09:00:00 08/05/2015,       6.251,    150
09:00:00 09/05/2015,       6.214,    150
09:00:00 10/05/2015,       6.203,    150
09:00:00 11/05/2015,       6.209,    150
09:00:00 12/05/2015,       6.226,    150
09:00:00 13/05/2015,       6.215,    150
09:00:00 14/05/2015,       6.194,    150
09:00:00 15/05/2015,       6.194,    150
09:00:00 16/05/2015,       6.202,    150
09:00:00 17/05/2015,       6.199,    150
09:00:00 18/05/2015,       6.208,    150
09:00:00 19/05/2015,       6.220,    150
09:00:00 20/05/2015,       6.247,    150
09:00:00 21/05/2015,       6.252,    150
09:00:00 22/05/2015,       6.251,    150
09:00:00 23/05/2015,       6.242,    150
09:00:00 24/05/2015,       6.230,    150
09:00:00 25/05/2015,       6.224,    150
09:00:00 26/05/2015,       6.216,    150
09:00:00 27/05/2015,       6.213,    150
09:00:00 28/05/2015,       6.210,    150
09:00:00 29/05/2015,       6.210,    150
09:00:00 30/05/2015,       6.204,    150
09:00:00 31/05/2015,       6.204,    150
09:00:00 01/06/2015,       6.215,    150
09:00:00 02/06/2015,       6.200,    150
09:00:00 03/06/2015,       6.196,    150
09:00:00 04/06/2015,       6.193,    150
09:00:00 05/06/2015,       6.212,    150
09:00:00 06/06/2015,       6.196,    150
09:00:00 07/06/2015,       6.190,    150
09:00:00 08/06/2015,       6.193,    150
09:00:00 09/06/2015,       6.203,    150
09:00:00 10/06/2015,       6.200,    150
09:00:00 11/06/2015,       6.192,    150
09:00:00 12/06/2015,       6.192,    150
09:00:00 13/06/2015,       6.192,    150
09:00:00 14/06/2015,       6.192,    150
09:00:00 15/06/2015,       6.200,    150
09:00:00 16/06/2015,       6.208,    150
09:00:00 17/06/2015,       6.213,    150
09:00:00 18/06/2015,       6.212,    150
09:00:00 19/06/2015,       6.211,    150
09:00:00 20/06/2015,       6.202,    150
09:00:00 21/06/2015,       6.197,    150
09:00:00 22/06/2015,       6.190,    150
09:00:00 23/06/2015,       6.186,    150
09:00:00 24/06/2015,       6.196,    150
09:00:00 25/06/2015,       6.202,    150
09:00:00 26/06/2015,       6.199,    150
09:00:00 27/06/2015,       6.194,    150
09:00:00 28/06/2015,       6.193,    150
09:00:00 29/06/2015,       6.190,    150
09:00:00 30/06/2015,       6.191,    150
09:00:00 01/07/2015,       6.192,    150
09:00:00 02/07/2015,       6.196,    150
09:00:00 03/07/2015,       6.214,    150
09:00:00 04/07/2015,       6.281,    150
09:00:00 05/07/2015,       6.286,    150
09:00:00 06/07/2015,       6.278,    150
09:00:00 07/07/2015,       6.283,    150
09:00:00 08/07/2015,       6.282,    150
09:00:00 09/07/2015,       6.292,    150
09:00:00 10/07/2015,       6.308,    150
09:00:00 11/07/2015,       6.345,    150
09:00:00 12/07/2015,       6.367,    150
09:00:00 13/07/2015,       6.368,    150
09:00:00 14/07/2015,       6.350,    150
09:00:00 15/07/2015,       6.355,    150
09:00:00 16/07/2015,       6.359,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
