"Time","A4260516",
"and","Level (m)",
"Date","Mean","Qual"
09:00:00 01/07/2014,       9.881,      1
09:00:00 02/07/2014,       9.881,      1
09:00:00 03/07/2014,       9.885,      1
09:00:00 04/07/2014,       9.883,      1
09:00:00 05/07/2014,       9.885,      1
09:00:00 06/07/2014,       9.891,      1
09:00:00 07/07/2014,       9.903,      1
09:00:00 08/07/2014,       9.912,      1
09:00:00 09/07/2014,       9.922,      1
09:00:00 10/07/2014,       9.924,      1
09:00:00 11/07/2014,       9.923,      1
09:00:00 12/07/2014,       9.920,      1
09:00:00 13/07/2014,       9.924,      1
09:00:00 14/07/2014,       9.922,      1
09:00:00 15/07/2014,       9.919,      1
09:00:00 16/07/2014,       9.916,      1
09:00:00 17/07/2014,       9.911,      1
09:00:00 18/07/2014,       9.909,      1
09:00:00 19/07/2014,       9.904,      1
09:00:00 20/07/2014,       9.891,      1
09:00:00 21/07/2014,       9.888,      1
09:00:00 22/07/2014,       9.892,      1
09:00:00 23/07/2014,       9.896,      1
09:00:00 24/07/2014,       9.885,      1
09:00:00 25/07/2014,       9.875,      1
09:00:00 26/07/2014,       9.880,      1
09:00:00 27/07/2014,       9.862,      1
09:00:00 28/07/2014,       9.869,      1
09:00:00 29/07/2014,       9.868,      1
09:00:00 30/07/2014,       9.863,      1
09:00:00 31/07/2014,       9.849,      1
09:00:00 01/08/2014,       9.826,      1
09:00:00 02/08/2014,       9.833,      1
09:00:00 03/08/2014,       9.832,      1
09:00:00 04/08/2014,       9.827,      1
09:00:00 05/08/2014,       9.825,      1
09:00:00 06/08/2014,       9.820,      1
09:00:00 07/08/2014,       9.822,      1
09:00:00 08/08/2014,       9.821,      1
09:00:00 09/08/2014,       9.814,      1
09:00:00 10/08/2014,       9.807,      1
09:00:00 11/08/2014,       9.799,      1
09:00:00 12/08/2014,       9.804,      1
09:00:00 13/08/2014,       9.818,      1
09:00:00 14/08/2014,       9.821,      1
09:00:00 15/08/2014,       9.825,      1
09:00:00 16/08/2014,       9.823,      1
09:00:00 17/08/2014,       9.832,      1
09:00:00 18/08/2014,       9.830,      1
09:00:00 19/08/2014,       9.827,      1
09:00:00 20/08/2014,       9.819,      1
09:00:00 21/08/2014,       9.799,      1
09:00:00 22/08/2014,       9.808,      1
09:00:00 23/08/2014,       9.821,      1
09:00:00 24/08/2014,       9.811,      1
09:00:00 25/08/2014,       9.807,      1
09:00:00 26/08/2014,       9.806,      1
09:00:00 27/08/2014,       9.809,      1
09:00:00 28/08/2014,       9.800,      1
09:00:00 29/08/2014,       9.787,      1
09:00:00 30/08/2014,       9.799,      1
09:00:00 31/08/2014,       9.800,      1
09:00:00 01/09/2014,       9.803,      1
09:00:00 02/09/2014,       9.813,      1
09:00:00 03/09/2014,       9.815,      1
09:00:00 04/09/2014,       9.844,      1
09:00:00 05/09/2014,       9.861,      1
09:00:00 06/09/2014,       9.867,      1
09:00:00 07/09/2014,       9.864,      1
09:00:00 08/09/2014,       9.858,      1
09:00:00 09/09/2014,       9.848,      1
09:00:00 10/09/2014,       9.837,      1
09:00:00 11/09/2014,       9.821,      1
09:00:00 12/09/2014,       9.814,      1
09:00:00 13/09/2014,       9.818,      1
09:00:00 14/09/2014,       9.833,      1
09:00:00 15/09/2014,       9.840,      1
09:00:00 16/09/2014,       9.822,      1
09:00:00 17/09/2014,       9.818,      1
09:00:00 18/09/2014,       9.816,      1
09:00:00 19/09/2014,       9.824,      1
09:00:00 20/09/2014,       9.830,      1
09:00:00 21/09/2014,       9.827,      1
09:00:00 22/09/2014,       9.823,      1
09:00:00 23/09/2014,       9.819,      1
09:00:00 24/09/2014,       9.818,      1
09:00:00 25/09/2014,       9.817,      1
09:00:00 26/09/2014,       9.821,      1
09:00:00 27/09/2014,       9.816,      1
09:00:00 28/09/2014,       9.802,      1
09:00:00 29/09/2014,       9.780,      1
09:00:00 30/09/2014,       9.779,      1
09:00:00 01/10/2014,       9.760,      1
09:00:00 02/10/2014,       9.781,      1
09:00:00 03/10/2014,       9.798,      1
09:00:00 04/10/2014,       9.812,      1
09:00:00 05/10/2014,       9.823,      1
09:00:00 06/10/2014,       9.834,      1
09:00:00 07/10/2014,       9.832,      1
09:00:00 08/10/2014,       9.844,      1
09:00:00 09/10/2014,       9.851,      1
09:00:00 10/10/2014,       9.854,      1
09:00:00 11/10/2014,       9.860,      1
09:00:00 12/10/2014,       9.851,      1
09:00:00 13/10/2014,       9.842,      1
09:00:00 14/10/2014,       9.830,      1
09:00:00 15/10/2014,       9.831,      1
09:00:00 16/10/2014,       9.849,      1
09:00:00 17/10/2014,       9.873,      1
09:00:00 18/10/2014,       9.872,      1
09:00:00 19/10/2014,       9.865,      1
09:00:00 20/10/2014,       9.857,      1
09:00:00 21/10/2014,       9.848,      1
09:00:00 22/10/2014,       9.840,      1
09:00:00 23/10/2014,       9.835,      1
09:00:00 24/10/2014,       9.832,      1
09:00:00 25/10/2014,       9.838,      1
09:00:00 26/10/2014,       9.831,      1
09:00:00 27/10/2014,       9.833,      1
09:00:00 28/10/2014,       9.827,      1
09:00:00 29/10/2014,       9.831,      1
09:00:00 30/10/2014,       9.842,      1
09:00:00 31/10/2014,       9.845,      1
09:00:00 01/11/2014,       9.829,      1
09:00:00 02/11/2014,       9.832,      1
09:00:00 03/11/2014,       9.841,      1
09:00:00 04/11/2014,       9.838,      1
09:00:00 05/11/2014,       9.830,      1
09:00:00 06/11/2014,       9.824,      1
09:00:00 07/11/2014,       9.824,      1
09:00:00 08/11/2014,       9.825,      1
09:00:00 09/11/2014,       9.820,      1
09:00:00 10/11/2014,       9.810,      1
09:00:00 11/11/2014,       9.807,      1
09:00:00 12/11/2014,       9.807,      1
09:00:00 13/11/2014,       9.813,      1
09:00:00 14/11/2014,       9.816,      1
09:00:00 15/11/2014,       9.820,      1
09:00:00 16/11/2014,       9.824,      1
09:00:00 17/11/2014,       9.827,      1
09:00:00 18/11/2014,       9.834,      1
09:00:00 19/11/2014,       9.830,      1
09:00:00 20/11/2014,       9.822,      1
09:00:00 21/11/2014,       9.816,      1
09:00:00 22/11/2014,       9.816,      1
09:00:00 23/11/2014,       9.814,      1
09:00:00 24/11/2014,       9.803,      1
09:00:00 25/11/2014,       9.806,      1
09:00:00 26/11/2014,       9.808,      1
09:00:00 27/11/2014,       9.809,      1
09:00:00 28/11/2014,       9.805,      1
09:00:00 29/11/2014,       9.812,      1
09:00:00 30/11/2014,       9.813,      1
09:00:00 01/12/2014,       9.799,      1
09:00:00 02/12/2014,       9.797,      1
09:00:00 03/12/2014,       9.813,      1
09:00:00 04/12/2014,       9.832,      1
09:00:00 05/12/2014,       9.842,      1
09:00:00 06/12/2014,       9.843,      1
09:00:00 07/12/2014,       9.837,      1
09:00:00 08/12/2014,       9.832,      1
09:00:00 09/12/2014,       9.833,      1
09:00:00 10/12/2014,       9.826,      1
09:00:00 11/12/2014,       9.833,      1
09:00:00 12/12/2014,       9.838,      1
09:00:00 13/12/2014,       9.832,      1
09:00:00 14/12/2014,       9.826,      1
09:00:00 15/12/2014,       9.817,      1
09:00:00 16/12/2014,       9.812,      1
09:00:00 17/12/2014,       9.807,      1
09:00:00 18/12/2014,       9.819,      1
09:00:00 19/12/2014,       9.823,      1
09:00:00 20/12/2014,       9.832,      1
09:00:00 21/12/2014,       9.837,      1
09:00:00 22/12/2014,       9.834,      1
09:00:00 23/12/2014,       9.841,      1
09:00:00 24/12/2014,       9.845,      1
09:00:00 25/12/2014,       9.847,      1
09:00:00 26/12/2014,       9.846,      1
09:00:00 27/12/2014,       9.851,      1
09:00:00 28/12/2014,       9.851,      1
09:00:00 29/12/2014,       9.846,      1
09:00:00 30/12/2014,       9.838,      1
09:00:00 31/12/2014,       9.843,      1
09:00:00 01/01/2015,       9.840,      1
09:00:00 02/01/2015,       9.835,      1
09:00:00 03/01/2015,       9.828,      1
09:00:00 04/01/2015,       9.829,      1
09:00:00 05/01/2015,       9.830,      1
09:00:00 06/01/2015,       9.829,      1
09:00:00 07/01/2015,       9.835,      1
09:00:00 08/01/2015,       9.838,      1
09:00:00 09/01/2015,       9.840,      1
09:00:00 10/01/2015,       9.857,      1
09:00:00 11/01/2015,       9.883,      1
09:00:00 12/01/2015,       9.893,      1
09:00:00 13/01/2015,       9.896,      1
09:00:00 14/01/2015,       9.883,      1
09:00:00 15/01/2015,       9.866,      1
09:00:00 16/01/2015,       9.843,      1
09:00:00 17/01/2015,       9.823,      1
09:00:00 18/01/2015,       9.808,      1
09:00:00 19/01/2015,       9.805,      1
09:00:00 20/01/2015,       9.807,      1
09:00:00 21/01/2015,       9.816,      1
09:00:00 22/01/2015,       9.823,      1
09:00:00 23/01/2015,       9.820,      1
09:00:00 24/01/2015,       9.820,      1
09:00:00 25/01/2015,       9.813,      1
09:00:00 26/01/2015,       9.812,      1
09:00:00 27/01/2015,       9.815,      1
09:00:00 28/01/2015,       9.816,      1
09:00:00 29/01/2015,       9.814,      1
09:00:00 30/01/2015,       9.814,      1
09:00:00 31/01/2015,       9.812,      1
09:00:00 01/02/2015,       9.798,      1
09:00:00 02/02/2015,       9.794,      1
09:00:00 03/02/2015,       9.807,      1
09:00:00 04/02/2015,       9.822,      1
09:00:00 05/02/2015,       9.829,      1
09:00:00 06/02/2015,       9.834,      1
09:00:00 07/02/2015,       9.835,      1
09:00:00 08/02/2015,       9.838,      1
09:00:00 09/02/2015,       9.829,      1
09:00:00 10/02/2015,       9.828,      1
09:00:00 11/02/2015,       9.835,      1
09:00:00 12/02/2015,       9.839,      1
09:00:00 13/02/2015,       9.838,      1
09:00:00 14/02/2015,       9.845,      1
09:00:00 15/02/2015,       9.843,      1
09:00:00 16/02/2015,       9.838,      1
09:00:00 17/02/2015,       9.835,      1
09:00:00 18/02/2015,       9.842,      1
09:00:00 19/02/2015,       9.846,      1
09:00:00 20/02/2015,       9.854,      1
09:00:00 21/02/2015,       9.857,      1
09:00:00 22/02/2015,       9.856,      1
09:00:00 23/02/2015,       9.854,      1
09:00:00 24/02/2015,       9.845,      1
09:00:00 25/02/2015,       9.838,      1
09:00:00 26/02/2015,       9.848,      1
09:00:00 27/02/2015,       9.849,      1
09:00:00 28/02/2015,       9.854,      1
09:00:00 01/03/2015,       9.849,      1
09:00:00 02/03/2015,       9.845,      1
09:00:00 03/03/2015,       9.856,      1
09:00:00 04/03/2015,       9.853,      1
09:00:00 05/03/2015,       9.838,      1
09:00:00 06/03/2015,       9.832,      1
09:00:00 07/03/2015,       9.830,      1
09:00:00 08/03/2015,       9.832,      1
09:00:00 09/03/2015,       9.832,      1
09:00:00 10/03/2015,       9.837,      1
09:00:00 11/03/2015,       9.836,      1
09:00:00 12/03/2015,       9.836,      1
09:00:00 13/03/2015,       9.834,      1
09:00:00 14/03/2015,       9.829,      1
09:00:00 15/03/2015,       9.825,      1
09:00:00 16/03/2015,       9.819,      1
09:00:00 17/03/2015,       9.822,      1
