Water Level[meter]:Instantaneous
Time	A4260515	
09:00:00 29/04/2016	10.13
09:00:00 30/04/2016	9.997
09:00:00 01/05/2016	10.021
09:00:00 02/05/2016	10.077
09:00:00 03/05/2016	10.11
09:00:00 04/05/2016	10.106
09:00:00 05/05/2016	10.108
09:00:00 06/05/2016	10.108
09:00:00 07/05/2016	10.108
09:00:00 08/05/2016	10.107
09:00:00 09/05/2016	10.122
09:00:00 10/05/2016	10.14
09:00:00 11/05/2016	10.103
09:00:00 12/05/2016	10.097
09:00:00 13/05/2016	10.095
09:00:00 14/05/2016	10.091
09:00:00 15/05/2016	10.087
09:00:00 16/05/2016	10.072
09:00:00 17/05/2016	10.076
09:00:00 18/05/2016	10.08
09:00:00 19/05/2016	10.075
09:00:00 20/05/2016	10.081
09:00:00 21/05/2016	10.083
09:00:00 22/05/2016	10.09
09:00:00 23/05/2016	10.093
09:00:00 24/05/2016	10.082
09:00:00 25/05/2016	10.09
09:00:00 26/05/2016	10.137
09:00:00 27/05/2016	10.176
09:00:00 28/05/2016	10.193
09:00:00 29/05/2016	10.186
09:00:00 30/05/2016	10.179
09:00:00 31/05/2016	10.171
09:00:00 01/06/2016	10.154
09:00:00 02/06/2016	10.145
09:00:00 03/06/2016	10.142
09:00:00 04/06/2016	10.135
09:00:00 05/06/2016	10.131
09:00:00 06/06/2016	10.136
09:00:00 07/06/2016	10.137
09:00:00 08/06/2016	10.138
09:00:00 09/06/2016	10.155
09:00:00 10/06/2016	10.134
09:00:00 11/06/2016	10.125
09:00:00 12/06/2016	10.108
09:00:00 13/06/2016	10.1
09:00:00 14/06/2016	10.101
09:00:00 15/06/2016	10.098
09:00:00 16/06/2016	10.101
09:00:00 17/06/2016	10.104
09:00:00 18/06/2016	10.101
09:00:00 19/06/2016	10.103
09:00:00 20/06/2016	10.104
09:00:00 21/06/2016	10.107
09:00:00 22/06/2016	10.12
09:00:00 23/06/2016	10.113
09:00:00 24/06/2016	10.077
09:00:00 25/06/2016	10.115
09:00:00 26/06/2016	10.106
09:00:00 27/06/2016	10.097
09:00:00 28/06/2016	10.089
09:00:00 29/06/2016	10.092
09:00:00 30/06/2016	10.102
09:00:00 01/07/2016	10.095
09:00:00 02/07/2016	10.15
09:00:00 03/07/2016	10.163
09:00:00 04/07/2016	10.148
09:00:00 05/07/2016	10.138
09:00:00 06/07/2016	10.155
09:00:00 07/07/2016	10.234
09:00:00 08/07/2016	10.369
09:00:00 09/07/2016	10.534
09:00:00 10/07/2016	10.638
09:00:00 11/07/2016	10.654
09:00:00 12/07/2016	10.81
09:00:00 13/07/2016	10.803
09:00:00 14/07/2016	10.773
09:00:00 15/07/2016	10.893
09:00:00 16/07/2016	10.909
09:00:00 17/07/2016	10.906
09:00:00 18/07/2016	10.909
09:00:00 19/07/2016	10.895
09:00:00 20/07/2016	10.887
09:00:00 21/07/2016	10.925
09:00:00 22/07/2016	10.994
09:00:00 23/07/2016	11.207
09:00:00 24/07/2016	11.234
09:00:00 25/07/2016	11.216
09:00:00 26/07/2016	11.324
09:00:00 27/07/2016	11.331
09:00:00 28/07/2016	11.481
09:00:00 29/07/2016	11.494
09:00:00 30/07/2016	11.568
09:00:00 31/07/2016	11.612
09:00:00 01/08/2016	11.655
09:00:00 02/08/2016	11.797
09:00:00 03/08/2016	11.836
09:00:00 04/08/2016	11.872
09:00:00 05/08/2016	11.907
09:00:00 06/08/2016	12.028
09:00:00 07/08/2016	12.034
09:00:00 08/08/2016	12.018
09:00:00 09/08/2016	12.056
09:00:00 10/08/2016	12.045
09:00:00 11/08/2016	12.033
09:00:00 12/08/2016	12.084
09:00:00 13/08/2016	12.117
09:00:00 14/08/2016	12.121
09:00:00 15/08/2016	12.143
09:00:00 16/08/2016	12.168
09:00:00 17/08/2016	12.207
09:00:00 18/08/2016	12.211
09:00:00 19/08/2016	12.212
09:00:00 20/08/2016	12.217
09:00:00 21/08/2016	12.234
09:00:00 22/08/2016	12.254
09:00:00 23/08/2016	12.259
09:00:00 24/08/2016	12.217
09:00:00 25/08/2016	12.105
09:00:00 26/08/2016	12.028
09:00:00 27/08/2016	11.99
09:00:00 28/08/2016	11.986
09:00:00 29/08/2016	12.003
09:00:00 30/08/2016	12.032
09:00:00 31/08/2016	12.108
09:00:00 01/09/2016	12.092
09:00:00 02/09/2016	12.072
