Water Level[meter]:Instantaneous
Time	A4261091	
09:00:00 19/11/2015	17.689
09:00:00 20/11/2015	17.68
09:00:00 21/11/2015	17.616
09:00:00 22/11/2015	17.603
09:00:00 23/11/2015	17.602
09:00:00 24/11/2015	17.548
09:00:00 25/11/2015	17.481
09:00:00 26/11/2015	17.41
09:00:00 27/11/2015	17.305
09:00:00 28/11/2015	17.245
09:00:00 29/11/2015	17.244
09:00:00 30/11/2015	17.247
09:00:00 01/12/2015	17.174
09:00:00 02/12/2015	17.116
09:00:00 03/12/2015	17.107
09:00:00 04/12/2015	17.051
09:00:00 05/12/2015	16.949
09:00:00 06/12/2015	16.929
09:00:00 07/12/2015	16.919
09:00:00 08/12/2015	16.861
09:00:00 09/12/2015	16.799
09:00:00 10/12/2015	16.726
09:00:00 11/12/2015	16.661
09:00:00 12/12/2015	16.613
09:00:00 13/12/2015	16.587
09:00:00 14/12/2015	16.584
09:00:00 15/12/2015	16.545
09:00:00 16/12/2015	16.508
09:00:00 17/12/2015	16.474
09:00:00 18/12/2015	16.433
09:00:00 19/12/2015	16.386
09:00:00 20/12/2015	16.362
09:00:00 21/12/2015	16.38
09:00:00 22/12/2015	16.399
09:00:00 23/12/2015	16.405
09:00:00 24/12/2015	16.403
09:00:00 25/12/2015	16.383
09:00:00 26/12/2015	16.384
09:00:00 27/12/2015	16.396
09:00:00 28/12/2015	16.391
09:00:00 29/12/2015	16.398
09:00:00 30/12/2015	16.398
09:00:00 31/12/2015	16.394
09:00:00 01/01/2016	16.393
09:00:00 02/01/2016	16.399
09:00:00 03/01/2016	16.401
09:00:00 04/01/2016	16.404
09:00:00 05/01/2016	16.411
09:00:00 06/01/2016	16.4
09:00:00 07/01/2016	16.395
09:00:00 08/01/2016	16.394
09:00:00 09/01/2016	16.378
09:00:00 10/01/2016	16.368
09:00:00 11/01/2016	16.373
09:00:00 12/01/2016	16.382
09:00:00 13/01/2016	16.383
09:00:00 14/01/2016	16.396
09:00:00 15/01/2016	16.413
09:00:00 16/01/2016	16.406
09:00:00 17/01/2016	16.407
09:00:00 18/01/2016	16.407
09:00:00 19/01/2016	16.402
09:00:00 20/01/2016	16.392
09:00:00 21/01/2016	16.391
09:00:00 22/01/2016	16.396
09:00:00 23/01/2016	16.43
09:00:00 24/01/2016	16.434
09:00:00 25/01/2016	16.418
09:00:00 26/01/2016	16.408
09:00:00 27/01/2016	16.403
09:00:00 28/01/2016	16.406
09:00:00 29/01/2016	16.41
09:00:00 30/01/2016	16.421
09:00:00 31/01/2016	16.434
09:00:00 01/02/2016	16.426
09:00:00 02/02/2016	16.432
09:00:00 03/02/2016	16.423
09:00:00 04/02/2016	16.419
09:00:00 05/02/2016	16.403
09:00:00 06/02/2016	16.395
09:00:00 07/02/2016	16.396
09:00:00 08/02/2016	16.401
09:00:00 09/02/2016	16.421
09:00:00 10/02/2016	16.445
09:00:00 11/02/2016	16.473
09:00:00 12/02/2016	16.492
09:00:00 13/02/2016	16.472
09:00:00 14/02/2016	16.467
09:00:00 15/02/2016	16.465
09:00:00 16/02/2016	16.469
09:00:00 17/02/2016	16.478
09:00:00 18/02/2016	16.472
09:00:00 19/02/2016	16.469
09:00:00 20/02/2016	16.467
09:00:00 21/02/2016	16.46
09:00:00 22/02/2016	16.459
09:00:00 23/02/2016	16.461
09:00:00 24/02/2016	16.46
09:00:00 25/02/2016	16.465
09:00:00 26/02/2016	16.466
09:00:00 27/02/2016	16.469
09:00:00 28/02/2016	16.467
09:00:00 29/02/2016	16.463
09:00:00 01/03/2016	16.456
09:00:00 02/03/2016	16.448
09:00:00 03/03/2016	16.424
09:00:00 04/03/2016	16.416
09:00:00 05/03/2016	16.393
09:00:00 06/03/2016	16.396
09:00:00 07/03/2016	16.397
09:00:00 08/03/2016	16.389
09:00:00 09/03/2016	16.381
09:00:00 10/03/2016	16.377
09:00:00 11/03/2016	16.364
09:00:00 12/03/2016	16.358
09:00:00 13/03/2016	16.359
09:00:00 14/03/2016	16.351
09:00:00 15/03/2016	16.353
09:00:00 16/03/2016	16.35
09:00:00 17/03/2016	16.349
09:00:00 18/03/2016	16.356
09:00:00 19/03/2016	16.355
09:00:00 20/03/2016	16.338
09:00:00 21/03/2016	16.339
09:00:00 22/03/2016	16.343
09:00:00 23/03/2016	16.342
09:00:00 24/03/2016	16.343
09:00:00 25/03/2016	16.346
09:00:00 26/03/2016	16.357
09:00:00 27/03/2016	16.356
09:00:00 28/03/2016	16.363
09:00:00 29/03/2016	16.379
09:00:00 30/03/2016	16.411
09:00:00 31/03/2016	16.431
09:00:00 01/04/2016	16.465
09:00:00 02/04/2016	16.466
09:00:00 03/04/2016	16.471
09:00:00 04/04/2016	16.463
09:00:00 05/04/2016	16.431
09:00:00 06/04/2016	16.401
09:00:00 07/04/2016	16.387
09:00:00 08/04/2016	16.362
09:00:00 09/04/2016	16.36
09:00:00 10/04/2016	16.334
09:00:00 11/04/2016	16.326
09:00:00 12/04/2016	16.32
09:00:00 13/04/2016	16.316
09:00:00 14/04/2016	16.301
09:00:00 15/04/2016	16.297
09:00:00 16/04/2016	16.305
09:00:00 17/04/2016	16.323
09:00:00 18/04/2016	16.317
09:00:00 19/04/2016	16.3
09:00:00 20/04/2016	16.301
09:00:00 21/04/2016	16.307
09:00:00 22/04/2016	16.315
09:00:00 23/04/2016	16.31
09:00:00 24/04/2016	16.304
09:00:00 25/04/2016	16.301
09:00:00 26/04/2016	16.299
09:00:00 27/04/2016	16.291
09:00:00 28/04/2016	16.259
09:00:00 29/04/2016	16.251
09:00:00 30/04/2016	16.295
09:00:00 01/05/2016	16.329
09:00:00 02/05/2016	16.324
09:00:00 03/05/2016	16.295
09:00:00 04/05/2016	16.304
09:00:00 05/05/2016	16.295
09:00:00 06/05/2016	16.29
09:00:00 07/05/2016	16.287
09:00:00 08/05/2016	16.286
09:00:00 09/05/2016	16.285
09:00:00 10/05/2016	16.281
09:00:00 11/05/2016	16.289
09:00:00 12/05/2016	16.286
09:00:00 13/05/2016	16.285
09:00:00 14/05/2016	16.284
09:00:00 15/05/2016	16.284
09:00:00 16/05/2016	16.287
09:00:00 17/05/2016	16.286
09:00:00 18/05/2016	16.286
09:00:00 19/05/2016	16.287
09:00:00 20/05/2016	16.287
09:00:00 21/05/2016	16.288
09:00:00 22/05/2016	16.286
09:00:00 23/05/2016	16.285
09:00:00 24/05/2016	16.29
09:00:00 25/05/2016	16.289
09:00:00 26/05/2016	16.307
09:00:00 27/05/2016	16.327
09:00:00 28/05/2016	16.325
09:00:00 29/05/2016	16.318
09:00:00 30/05/2016	16.308
09:00:00 31/05/2016	16.297
09:00:00 01/06/2016	16.309
09:00:00 02/06/2016	16.314
09:00:00 03/06/2016	16.311
09:00:00 04/06/2016	16.305
09:00:00 05/06/2016	16.307
09:00:00 06/06/2016	16.307
09:00:00 07/06/2016	16.311
09:00:00 08/06/2016	16.307
09:00:00 09/06/2016	16.301
09:00:00 10/06/2016	16.301
09:00:00 11/06/2016	16.288
09:00:00 12/06/2016	16.291
09:00:00 13/06/2016	16.291
09:00:00 14/06/2016	16.291
09:00:00 15/06/2016	16.29
09:00:00 16/06/2016	16.287
09:00:00 17/06/2016	16.29
09:00:00 18/06/2016	16.303
09:00:00 19/06/2016	16.312
09:00:00 20/06/2016	16.311
09:00:00 21/06/2016	16.294
09:00:00 22/06/2016	16.286
09:00:00 23/06/2016	16.282
09:00:00 24/06/2016	16.282
09:00:00 25/06/2016	16.287
09:00:00 26/06/2016	16.284
09:00:00 27/06/2016	16.287
09:00:00 28/06/2016	16.288
09:00:00 29/06/2016	16.287
09:00:00 30/06/2016	16.282
09:00:00 01/07/2016	16.29
09:00:00 02/07/2016	16.291
09:00:00 03/07/2016	16.288
09:00:00 04/07/2016	16.29
09:00:00 05/07/2016	16.302
09:00:00 06/07/2016	16.345
09:00:00 07/07/2016	16.408
09:00:00 08/07/2016	16.46
09:00:00 09/07/2016	16.497
09:00:00 10/07/2016	16.495
09:00:00 11/07/2016	16.496
09:00:00 12/07/2016	16.497
09:00:00 13/07/2016	16.502
09:00:00 14/07/2016	16.523
09:00:00 15/07/2016	16.561
09:00:00 16/07/2016	16.579
09:00:00 17/07/2016	16.592
09:00:00 18/07/2016	16.596
09:00:00 19/07/2016	16.6
09:00:00 20/07/2016	16.605
09:00:00 21/07/2016	16.635
09:00:00 22/07/2016	16.662
09:00:00 23/07/2016	16.723
09:00:00 24/07/2016	16.735
09:00:00 25/07/2016	16.757
09:00:00 26/07/2016	16.788
09:00:00 27/07/2016	16.798
09:00:00 28/07/2016	16.864
09:00:00 29/07/2016	16.901
09:00:00 30/07/2016	16.97
09:00:00 31/07/2016	17.032
09:00:00 01/08/2016	17.116
09:00:00 02/08/2016	17.222
09:00:00 03/08/2016	17.28
09:00:00 04/08/2016	17.325
09:00:00 05/08/2016	17.361
09:00:00 06/08/2016	17.389
09:00:00 07/08/2016	17.388
09:00:00 08/08/2016	17.394
09:00:00 09/08/2016	17.409
09:00:00 10/08/2016	17.406
09:00:00 11/08/2016	17.433
09:00:00 12/08/2016	17.55
09:00:00 13/08/2016	17.717
09:00:00 14/08/2016	17.782
09:00:00 15/08/2016	17.811
09:00:00 16/08/2016	17.859
09:00:00 17/08/2016	17.94
09:00:00 18/08/2016	18.036
09:00:00 19/08/2016	18.125
09:00:00 20/08/2016	18.272
09:00:00 21/08/2016	18.314
09:00:00 22/08/2016	18.325
09:00:00 23/08/2016	18.401
09:00:00 24/08/2016	18.511
09:00:00 25/08/2016	18.636
09:00:00 26/08/2016	18.738
09:00:00 27/08/2016	18.823
09:00:00 28/08/2016	18.865
09:00:00 29/08/2016	18.883
09:00:00 30/08/2016	18.932
09:00:00 31/08/2016	19.017
09:00:00 01/09/2016	19.105
09:00:00 02/09/2016	19.218
