"Time","A4260517",
"and","Discharge (Ml/day)",
"Date","Mean","Qual"
09:00:00 01/07/2014,"",    255
09:00:00 02/07/2014,      2771.0,     25
09:00:00 03/07/2014,      2598.0,     25
09:00:00 04/07/2014,      2617.5,     25
09:00:00 05/07/2014,      2637.5,     25
09:00:00 06/07/2014,      2697.0,     25
09:00:00 07/07/2014,      2812.0,     25
09:00:00 08/07/2014,      3000.0,     25
09:00:00 09/07/2014,      3424.0,     25
09:00:00 10/07/2014,      3742.0,     25
09:00:00 11/07/2014,      3882.5,     25
09:00:00 12/07/2014,      4055.0,     25
09:00:00 13/07/2014,      4055.0,     25
09:00:00 14/07/2014,      4031.0,     25
09:00:00 15/07/2014,      4196.5,     25
09:00:00 16/07/2014,      4577.5,     25
09:00:00 17/07/2014,      5181.0,     25
09:00:00 18/07/2014,      5517.0,     25
09:00:00 19/07/2014,      5367.5,     25
09:00:00 20/07/2014,      5193.0,     25
09:00:00 21/07/2014,      5115.5,     25
09:00:00 22/07/2014,      5184.5,     25
09:00:00 23/07/2014,      5492.0,     25
09:00:00 24/07/2014,      6206.0,     25
09:00:00 25/07/2014,      7190.0,     25
09:00:00 26/07/2014,      9074.5,     25
09:00:00 27/07/2014,     11706.5,     25
09:00:00 28/07/2014,     13122.0,     25
09:00:00 29/07/2014,     13795.5,     25
09:00:00 30/07/2014,     14350.5,     25
09:00:00 31/07/2014,     14719.5,     25
09:00:00 01/08/2014,"",    255
09:00:00 02/08/2014,     14619.0,     25
09:00:00 03/08/2014,     14656.0,     25
09:00:00 04/08/2014,     14570.5,     25
09:00:00 05/08/2014,     14521.5,     25
09:00:00 06/08/2014,     15087.0,     25
09:00:00 07/08/2014,     16246.5,     25
09:00:00 08/08/2014,     17271.0,     25
09:00:00 09/08/2014,     17639.0,     25
09:00:00 10/08/2014,     17499.5,     25
09:00:00 11/08/2014,     17221.5,     25
09:00:00 12/08/2014,     16952.5,     25
09:00:00 13/08/2014,     17049.0,     25
09:00:00 14/08/2014,     17187.5,     25
09:00:00 15/08/2014,     16938.5,     25
09:00:00 16/08/2014,     16828.0,     25
09:00:00 17/08/2014,     16919.0,     25
09:00:00 18/08/2014,     16893.5,     25
09:00:00 19/08/2014,     16827.5,     25
09:00:00 20/08/2014,     16577.5,     25
09:00:00 21/08/2014,     15301.0,     25
09:00:00 22/08/2014,     13502.0,     25
09:00:00 23/08/2014,     12362.5,     25
09:00:00 24/08/2014,     11835.5,     25
09:00:00 25/08/2014,     11624.5,     25
09:00:00 26/08/2014,     11309.0,     25
09:00:00 27/08/2014,     11082.0,     25
09:00:00 28/08/2014,     10951.0,     25
09:00:00 29/08/2014,      9942.5,     25
09:00:00 30/08/2014,      8112.0,     25
09:00:00 31/08/2014,      7174.0,     25
09:00:00 01/09/2014,"",    255
09:00:00 02/09/2014,      7461.5,     25
09:00:00 03/09/2014,      5357.5,     25
09:00:00 04/09/2014,      4192.5,     25
09:00:00 05/09/2014,      4777.0,     25
09:00:00 06/09/2014,      5359.0,     25
09:00:00 07/09/2014,      5533.0,     25
09:00:00 08/09/2014,      5483.0,     25
09:00:00 09/09/2014,      5466.5,     25
09:00:00 10/09/2014,      5258.0,     25
09:00:00 11/09/2014,      4500.5,     25
09:00:00 12/09/2014,      3656.5,     25
09:00:00 13/09/2014,      3761.5,     25
09:00:00 14/09/2014,      4271.0,     25
09:00:00 15/09/2014,      4378.5,     25
09:00:00 16/09/2014,      4778.0,     25
09:00:00 17/09/2014,      5155.0,     25
09:00:00 18/09/2014,      5106.5,     25
09:00:00 19/09/2014,      4843.5,     25
09:00:00 20/09/2014,      4652.5,     25
09:00:00 21/09/2014,      4645.0,     25
09:00:00 22/09/2014,      4559.5,     25
09:00:00 23/09/2014,      4505.0,     25
09:00:00 24/09/2014,      4520.5,     25
09:00:00 25/09/2014,      4845.5,     25
09:00:00 26/09/2014,      5187.5,     25
09:00:00 27/09/2014,      5904.0,     25
09:00:00 28/09/2014,      6405.5,     25
09:00:00 29/09/2014,      6165.0,     25
09:00:00 30/09/2014,      5968.5,     25
09:00:00 01/10/2014,"",    255
09:00:00 02/10/2014,      4647.5,     25
09:00:00 03/10/2014,      4370.0,     25
09:00:00 04/10/2014,      4607.5,     25
09:00:00 05/10/2014,      4827.0,     25
09:00:00 06/10/2014,      4972.5,     25
09:00:00 07/10/2014,      5034.5,     25
09:00:00 08/10/2014,      5073.0,     25
09:00:00 09/10/2014,      5159.0,     25
09:00:00 10/10/2014,      5270.0,     25
09:00:00 11/10/2014,      5367.0,     25
09:00:00 12/10/2014,      5279.5,     25
09:00:00 13/10/2014,      5042.5,     25
09:00:00 14/10/2014,      4495.5,     25
09:00:00 15/10/2014,      3766.5,     25
09:00:00 16/10/2014,      3664.0,     25
09:00:00 17/10/2014,      4822.0,     25
09:00:00 18/10/2014,      6956.0,     25
09:00:00 19/10/2014,      8080.5,     25
09:00:00 20/10/2014,      7945.5,     25
09:00:00 21/10/2014,      7658.0,     25
09:00:00 22/10/2014,      7304.5,     25
09:00:00 23/10/2014,      7047.5,     25
09:00:00 24/10/2014,      6960.0,     25
09:00:00 25/10/2014,      7018.5,     25
09:00:00 26/10/2014,      7018.5,     25
09:00:00 27/10/2014,      6979.5,     25
09:00:00 28/10/2014,      6960.5,     25
09:00:00 29/10/2014,      6980.0,     25
09:00:00 30/10/2014,      7204.0,     25
09:00:00 31/10/2014,      7685.0,     25
09:00:00 01/11/2014,"",    255
09:00:00 02/11/2014,      9135.0,     25
09:00:00 03/11/2014,      9181.5,     25
09:00:00 04/11/2014,      9506.5,     25
09:00:00 05/11/2014,      9508.0,     25
09:00:00 06/11/2014,      9334.5,     25
09:00:00 07/11/2014,      9415.5,     25
09:00:00 08/11/2014,      9554.5,     25
09:00:00 09/11/2014,      9392.5,     25
09:00:00 10/11/2014,      9103.5,     25
09:00:00 11/11/2014,      8746.0,     25
09:00:00 12/11/2014,      8350.0,     25
09:00:00 13/11/2014,      8319.5,     25
09:00:00 14/11/2014,      8552.0,     25
09:00:00 15/11/2014,      8618.0,     25
09:00:00 16/11/2014,      8640.0,     25
09:00:00 17/11/2014,      8740.0,     25
09:00:00 18/11/2014,      8807.0,     25
09:00:00 19/11/2014,      9051.0,     25
09:00:00 20/11/2014,      9172.5,     25
09:00:00 21/11/2014,      9128.0,     25
09:00:00 22/11/2014,      9083.0,     25
09:00:00 23/11/2014,      8905.0,     25
09:00:00 24/11/2014,      8794.0,     25
09:00:00 25/11/2014,      8595.0,     25
09:00:00 26/11/2014,      8440.0,     25
09:00:00 27/11/2014,      8495.0,     25
09:00:00 28/11/2014,      8462.0,     25
09:00:00 29/11/2014,      8308.0,     25
09:00:00 30/11/2014,      8164.5,     25
09:00:00 01/12/2014,"",    255
09:00:00 02/12/2014,      7593.0,     25
09:00:00 03/12/2014,      7096.5,     25
09:00:00 04/12/2014,      6989.5,     25
09:00:00 05/12/2014,      7164.5,     25
09:00:00 06/12/2014,      7223.0,     25
09:00:00 07/12/2014,      7174.5,     25
09:00:00 08/12/2014,      7067.5,     25
09:00:00 09/12/2014,      6999.0,     25
09:00:00 10/12/2014,      6941.0,     25
09:00:00 11/12/2014,      7067.5,     25
09:00:00 12/12/2014,      7125.5,     25
09:00:00 13/12/2014,      6822.0,     25
09:00:00 14/12/2014,      6569.0,     25
09:00:00 15/12/2014,      6357.0,     25
09:00:00 16/12/2014,      5982.0,     25
09:00:00 17/12/2014,      5756.0,     25
09:00:00 18/12/2014,      5674.5,     25
09:00:00 19/12/2014,      5602.5,     25
09:00:00 20/12/2014,      5694.5,     25
09:00:00 21/12/2014,      5820.0,     25
09:00:00 22/12/2014,      5853.5,     25
09:00:00 23/12/2014,      5963.0,     25
09:00:00 24/12/2014,      5988.5,     25
09:00:00 25/12/2014,      5771.5,     25
09:00:00 26/12/2014,      5472.5,     25
09:00:00 27/12/2014,      5373.0,     25
09:00:00 28/12/2014,      5431.5,     25
09:00:00 29/12/2014,      5423.0,     25
09:00:00 30/12/2014,      5332.0,     25
09:00:00 31/12/2014,      5266.0,     25
09:00:00 01/01/2015,"",    255
09:00:00 02/01/2015,      5184.5,     25
09:00:00 03/01/2015,      5168.0,     25
09:00:00 04/01/2015,      5209.0,     25
09:00:00 05/01/2015,      5152.5,     25
09:00:00 06/01/2015,      5087.0,     25
09:00:00 07/01/2015,      5201.0,     25
09:00:00 08/01/2015,      5307.0,     25
09:00:00 09/01/2015,      5348.0,     25
09:00:00 10/01/2015,      5616.0,     25
09:00:00 11/01/2015,      6012.5,     25
09:00:00 12/01/2015,      6230.0,     25
09:00:00 13/01/2015,      6654.0,     25
09:00:00 14/01/2015,      7378.5,     25
09:00:00 15/01/2015,      7865.0,     25
09:00:00 16/01/2015,      7761.0,     25
09:00:00 17/01/2015,      7352.0,     25
09:00:00 18/01/2015,      6978.0,     25
09:00:00 19/01/2015,      6661.0,     25
09:00:00 20/01/2015,      6554.0,     25
09:00:00 21/01/2015,      6864.0,     25
09:00:00 22/01/2015,      7730.5,     25
09:00:00 23/01/2015,      8375.5,     25
09:00:00 24/01/2015,      8435.0,     25
09:00:00 25/01/2015,      8399.0,     25
09:00:00 26/01/2015,      8338.5,     25
09:00:00 27/01/2015,      8338.5,     25
09:00:00 28/01/2015,      8373.0,     25
09:00:00 29/01/2015,      8408.0,     25
09:00:00 30/01/2015,      8417.0,     25
09:00:00 31/01/2015,      7963.5,     25
09:00:00 01/02/2015,"",    255
09:00:00 02/02/2015,      7335.5,     25
09:00:00 03/02/2015,      7136.0,     25
09:00:00 04/02/2015,      7031.5,     25
09:00:00 05/02/2015,      7183.0,     25
09:00:00 06/02/2015,      7312.0,     25
09:00:00 07/02/2015,      7435.5,     25
09:00:00 08/02/2015,      7435.5,     25
09:00:00 09/02/2015,      7280.0,     25
09:00:00 10/02/2015,      7191.0,     25
09:00:00 11/02/2015,      7272.0,     25
09:00:00 12/02/2015,      7320.5,     25
09:00:00 13/02/2015,      7353.5,     25
09:00:00 14/02/2015,      7468.5,     25
09:00:00 15/02/2015,      7518.5,     25
09:00:00 16/02/2015,      7436.0,     25
09:00:00 17/02/2015,      7353.0,     25
09:00:00 18/02/2015,      7402.5,     25
09:00:00 19/02/2015,      7494.0,     25
09:00:00 20/02/2015,      7612.5,     25
09:00:00 21/02/2015,      7707.0,     25
09:00:00 22/02/2015,      7724.0,     25
09:00:00 23/02/2015,      7785.0,     25
09:00:00 24/02/2015,      7616.5,     25
09:00:00 25/02/2015,      7386.0,     25
09:00:00 26/02/2015,      7418.0,     25
09:00:00 27/02/2015,      7460.0,     25
09:00:00 28/02/2015,      7562.0,     25
