"Time","A4260511",
"and","Level (m)",
"Date","Mean","Qual"
09:00:00 01/07/2014,      16.297,      1
09:00:00 02/07/2014,      16.309,      1
09:00:00 03/07/2014,"",    201
09:00:00 04/07/2014,"",    201
09:00:00 05/07/2014,      16.340,      1
09:00:00 06/07/2014,      16.337,      1
09:00:00 07/07/2014,      16.334,      1
09:00:00 08/07/2014,      16.338,      1
09:00:00 09/07/2014,      16.326,      1
09:00:00 10/07/2014,      16.346,      1
09:00:00 11/07/2014,      16.372,      1
09:00:00 12/07/2014,"",    201
09:00:00 13/07/2014,      16.391,      1
09:00:00 14/07/2014,      16.379,      1
09:00:00 15/07/2014,      16.378,      1
09:00:00 16/07/2014,      16.360,      1
09:00:00 17/07/2014,      16.349,      1
09:00:00 18/07/2014,      16.338,      1
09:00:00 19/07/2014,      16.343,      1
09:00:00 20/07/2014,      16.359,      1
09:00:00 21/07/2014,      16.371,      1
09:00:00 22/07/2014,      16.398,      1
09:00:00 23/07/2014,      16.400,      1
09:00:00 24/07/2014,      16.426,      1
09:00:00 25/07/2014,      16.522,      1
09:00:00 26/07/2014,      16.733,      1
09:00:00 27/07/2014,      16.884,      1
09:00:00 28/07/2014,      16.907,      1
09:00:00 29/07/2014,      16.913,      1
09:00:00 30/07/2014,      16.913,      1
09:00:00 31/07/2014,      16.924,      1
09:00:00 01/08/2014,      16.909,      1
09:00:00 02/08/2014,      16.920,      1
09:00:00 03/08/2014,      16.930,      1
09:00:00 04/08/2014,      16.934,      1
09:00:00 05/08/2014,      16.979,      1
09:00:00 06/08/2014,      17.069,      1
09:00:00 07/08/2014,      17.165,      1
09:00:00 08/08/2014,      17.152,      1
09:00:00 09/08/2014,      17.097,      1
09:00:00 10/08/2014,      17.087,      1
09:00:00 11/08/2014,      17.138,      1
09:00:00 12/08/2014,      17.162,      1
09:00:00 13/08/2014,      17.148,      1
09:00:00 14/08/2014,      17.143,      1
09:00:00 15/08/2014,      17.091,      1
09:00:00 16/08/2014,      17.080,      1
09:00:00 17/08/2014,      17.083,      1
09:00:00 18/08/2014,      17.059,      1
09:00:00 19/08/2014,      17.034,      1
09:00:00 20/08/2014,      16.954,      1
09:00:00 21/08/2014,      16.865,      1
09:00:00 22/08/2014,      16.854,      1
09:00:00 23/08/2014,      16.734,      1
09:00:00 24/08/2014,      16.711,      1
09:00:00 25/08/2014,      16.695,      1
09:00:00 26/08/2014,      16.674,      1
09:00:00 27/08/2014,      16.622,      1
09:00:00 28/08/2014,      16.580,      1
09:00:00 29/08/2014,      16.560,      1
09:00:00 30/08/2014,      16.576,      1
09:00:00 31/08/2014,      16.593,      1
09:00:00 01/09/2014,      16.591,      1
09:00:00 02/09/2014,      16.462,      1
09:00:00 03/09/2014,      16.455,      1
09:00:00 04/09/2014,      16.446,      1
09:00:00 05/09/2014,      16.440,      1
09:00:00 06/09/2014,      16.429,      1
09:00:00 07/09/2014,      16.420,      1
09:00:00 08/09/2014,      16.409,      1
09:00:00 09/09/2014,      16.369,      1
09:00:00 10/09/2014,      16.363,      1
09:00:00 11/09/2014,      16.376,      1
09:00:00 12/09/2014,      16.413,      1
09:00:00 13/09/2014,      16.438,      1
09:00:00 14/09/2014,      16.424,      1
09:00:00 15/09/2014,      16.432,      1
09:00:00 16/09/2014,      16.438,      1
09:00:00 17/09/2014,      16.425,      1
09:00:00 18/09/2014,      16.411,      1
09:00:00 19/09/2014,      16.396,      1
09:00:00 20/09/2014,      16.388,      1
09:00:00 21/09/2014,      16.382,      1
09:00:00 22/09/2014,      16.379,      1
09:00:00 23/09/2014,      16.370,      1
09:00:00 24/09/2014,      16.397,      1
09:00:00 25/09/2014,      16.453,      1
09:00:00 26/09/2014,      16.467,      1
09:00:00 27/09/2014,      16.446,      1
09:00:00 28/09/2014,      16.405,      1
09:00:00 29/09/2014,      16.401,      1
09:00:00 30/09/2014,      16.396,      1
09:00:00 01/10/2014,      16.415,      1
09:00:00 02/10/2014,      16.430,      1
09:00:00 03/10/2014,      16.449,      1
09:00:00 04/10/2014,      16.447,      1
09:00:00 05/10/2014,      16.446,      1
09:00:00 06/10/2014,      16.453,      1
09:00:00 07/10/2014,      16.466,      1
09:00:00 08/10/2014,      16.465,      1
09:00:00 09/10/2014,      16.452,      1
09:00:00 10/10/2014,      16.441,      1
09:00:00 11/10/2014,      16.431,      1
09:00:00 12/10/2014,      16.407,      1
09:00:00 13/10/2014,      16.406,      1
09:00:00 14/10/2014,      16.422,      1
09:00:00 15/10/2014,      16.447,      1
09:00:00 16/10/2014,      16.498,      1
09:00:00 17/10/2014,      16.539,      1
09:00:00 18/10/2014,      16.511,      1
09:00:00 19/10/2014,      16.493,      1
09:00:00 20/10/2014,      16.482,      1
09:00:00 21/10/2014,      16.471,      1
09:00:00 22/10/2014,      16.485,      1
09:00:00 23/10/2014,      16.504,      1
09:00:00 24/10/2014,      16.506,      1
09:00:00 25/10/2014,      16.502,      1
09:00:00 26/10/2014,      16.493,      1
09:00:00 27/10/2014,      16.490,      1
09:00:00 28/10/2014,      16.502,      1
09:00:00 29/10/2014,      16.497,      1
09:00:00 30/10/2014,      16.508,      1
09:00:00 31/10/2014,      16.551,      1
09:00:00 01/11/2014,      16.604,      1
09:00:00 02/11/2014,      16.615,      1
09:00:00 03/11/2014,      16.558,      1
09:00:00 04/11/2014,      16.552,      1
09:00:00 05/11/2014,      16.578,      1
09:00:00 06/11/2014,      16.596,      1
09:00:00 07/11/2014,      16.577,      1
09:00:00 08/11/2014,      16.565,      1
09:00:00 09/11/2014,      16.579,      1
09:00:00 10/11/2014,      16.553,      1
09:00:00 11/11/2014,      16.553,      1
09:00:00 12/11/2014,      16.613,      1
09:00:00 13/11/2014,      16.578,      1
09:00:00 14/11/2014,      16.566,      1
09:00:00 15/11/2014,      16.581,      1
09:00:00 16/11/2014,      16.575,      1
09:00:00 17/11/2014,      16.597,      1
09:00:00 18/11/2014,      16.619,      1
09:00:00 19/11/2014,      16.599,      1
09:00:00 20/11/2014,      16.575,      1
09:00:00 21/11/2014,      16.568,      1
09:00:00 22/11/2014,      16.577,      1
09:00:00 23/11/2014,      16.586,      1
09:00:00 24/11/2014,      16.591,      1
09:00:00 25/11/2014,      16.607,      1
09:00:00 26/11/2014,      16.599,      1
09:00:00 27/11/2014,      16.608,      1
09:00:00 28/11/2014,      16.603,      1
09:00:00 29/11/2014,      16.566,      1
09:00:00 30/11/2014,      16.544,      1
09:00:00 01/12/2014,      16.540,      1
09:00:00 02/12/2014,      16.546,      1
09:00:00 03/12/2014,      16.554,      1
09:00:00 04/12/2014,      16.573,      1
09:00:00 05/12/2014,      16.561,      1
09:00:00 06/12/2014,      16.504,      1
09:00:00 07/12/2014,      16.469,      1
09:00:00 08/12/2014,      16.458,      1
09:00:00 09/12/2014,      16.480,      1
09:00:00 10/12/2014,      16.479,      1
09:00:00 11/12/2014,      16.490,      1
09:00:00 12/12/2014,      16.460,      1
09:00:00 13/12/2014,      16.433,      1
09:00:00 14/12/2014,      16.418,      1
09:00:00 15/12/2014,      16.424,      1
09:00:00 16/12/2014,      16.427,      1
09:00:00 17/12/2014,      16.399,      1
09:00:00 18/12/2014,      16.393,      1
09:00:00 19/12/2014,      16.407,      1
09:00:00 20/12/2014,      16.404,      1
09:00:00 21/12/2014,      16.397,      1
09:00:00 22/12/2014,      16.400,      1
09:00:00 23/12/2014,      16.404,      1
09:00:00 24/12/2014,      16.386,      1
09:00:00 25/12/2014,      16.379,      1
09:00:00 26/12/2014,      16.394,      1
09:00:00 27/12/2014,      16.398,      1
09:00:00 28/12/2014,      16.381,      1
09:00:00 29/12/2014,      16.368,      1
09:00:00 30/12/2014,      16.374,      1
09:00:00 31/12/2014,      16.373,      1
09:00:00 01/01/2015,      16.380,      1
09:00:00 02/01/2015,      16.395,      1
09:00:00 03/01/2015,      16.394,      1
09:00:00 04/01/2015,      16.396,      1
09:00:00 05/01/2015,      16.397,      1
09:00:00 06/01/2015,      16.395,      1
09:00:00 07/01/2015,      16.385,      1
09:00:00 08/01/2015,      16.380,      1
09:00:00 09/01/2015,      16.400,      1
09:00:00 10/01/2015,      16.435,      1
09:00:00 11/01/2015,      16.458,      1
09:00:00 12/01/2015,      16.446,      1
09:00:00 13/01/2015,      16.436,      1
09:00:00 14/01/2015,      16.448,      1
09:00:00 15/01/2015,      16.432,      1
09:00:00 16/01/2015,      16.411,      1
09:00:00 17/01/2015,      16.425,      1
09:00:00 18/01/2015,      16.447,      1
09:00:00 19/01/2015,      16.454,      1
09:00:00 20/01/2015,      16.454,      1
09:00:00 21/01/2015,      16.514,      1
09:00:00 22/01/2015,      16.530,      1
09:00:00 23/01/2015,      16.527,      1
09:00:00 24/01/2015,      16.530,      1
09:00:00 25/01/2015,      16.527,      1
09:00:00 26/01/2015,      16.529,      1
09:00:00 27/01/2015,      16.526,      1
09:00:00 28/01/2015,      16.525,      1
09:00:00 29/01/2015,      16.515,      1
09:00:00 30/01/2015,      16.506,      1
09:00:00 31/01/2015,      16.504,      1
09:00:00 01/02/2015,      16.517,      1
09:00:00 02/02/2015,      16.515,      1
09:00:00 03/02/2015,      16.503,      1
09:00:00 04/02/2015,      16.508,      1
09:00:00 05/02/2015,      16.502,      1
09:00:00 06/02/2015,      16.485,      1
09:00:00 07/02/2015,      16.470,      1
09:00:00 08/02/2015,      16.472,      1
09:00:00 09/02/2015,      16.481,      1
09:00:00 10/02/2015,      16.488,      1
09:00:00 11/02/2015,      16.492,      1
09:00:00 12/02/2015,      16.510,      1
09:00:00 13/02/2015,      16.513,      1
09:00:00 14/02/2015,      16.502,      1
09:00:00 15/02/2015,      16.491,      1
09:00:00 16/02/2015,      16.504,      1
09:00:00 17/02/2015,      16.508,      1
09:00:00 18/02/2015,      16.507,      1
09:00:00 19/02/2015,      16.517,      1
09:00:00 20/02/2015,      16.509,      1
09:00:00 21/02/2015,      16.494,      1
09:00:00 22/02/2015,      16.475,      1
09:00:00 23/02/2015,      16.493,      1
09:00:00 24/02/2015,      16.513,      1
09:00:00 25/02/2015,      16.504,      1
09:00:00 26/02/2015,      16.506,      1
09:00:00 27/02/2015,      16.488,      1
09:00:00 28/02/2015,      16.471,      1
09:00:00 01/03/2015,      16.488,      1
09:00:00 02/03/2015,      16.505,      1
09:00:00 03/03/2015,      16.547,      1
09:00:00 04/03/2015,      16.564,      1
09:00:00 05/03/2015,      16.574,      1
09:00:00 06/03/2015,      16.583,      1
09:00:00 07/03/2015,      16.544,      1
09:00:00 08/03/2015,      16.534,      1
09:00:00 09/03/2015,      16.543,      1
09:00:00 10/03/2015,      16.548,      1
09:00:00 11/03/2015,      16.541,      1
09:00:00 12/03/2015,      16.537,      1
09:00:00 13/03/2015,      16.510,      1
09:00:00 14/03/2015,      16.483,      1
09:00:00 15/03/2015,      16.476,      1
09:00:00 16/03/2015,      16.449,      1
09:00:00 17/03/2015,      16.407,      1
09:00:00 18/03/2015,      16.344,      1
