"Time","A4260519",
"and","Discharge (Ml/day)",
"Date","Mean","Qual"
09:00:00 01/07/2014,"",    255
09:00:00 02/07/2014,      3224.5,     25
09:00:00 03/07/2014,      2935.5,     25
09:00:00 04/07/2014,      2879.5,     25
09:00:00 05/07/2014,      2857.5,     25
09:00:00 06/07/2014,      2891.0,     25
09:00:00 07/07/2014,      2975.5,     25
09:00:00 08/07/2014,      3085.5,     25
09:00:00 09/07/2014,      3422.5,     25
09:00:00 10/07/2014,      3860.5,     25
09:00:00 11/07/2014,      4302.0,     25
09:00:00 12/07/2014,      4564.0,     25
09:00:00 13/07/2014,      4492.5,     25
09:00:00 14/07/2014,      4442.0,     25
09:00:00 15/07/2014,      4758.5,     25
09:00:00 16/07/2014,      5069.0,     25
09:00:00 17/07/2014,      5391.0,     25
09:00:00 18/07/2014,      5657.5,     25
09:00:00 19/07/2014,      5733.5,     25
09:00:00 20/07/2014,      5634.0,     25
09:00:00 21/07/2014,      5299.5,     25
09:00:00 22/07/2014,      5206.0,     25
09:00:00 23/07/2014,      5472.0,     25
09:00:00 24/07/2014,      6075.5,     25
09:00:00 25/07/2014,      6880.0,     25
09:00:00 26/07/2014,      8563.5,     25
09:00:00 27/07/2014,     11117.0,     25
09:00:00 28/07/2014,     12713.5,     25
09:00:00 29/07/2014,     13607.5,     25
09:00:00 30/07/2014,     14333.0,     25
09:00:00 31/07/2014,     14874.5,     25
09:00:00 01/08/2014,"",    255
09:00:00 02/08/2014,     15049.5,     25
09:00:00 03/08/2014,     14984.5,     25
09:00:00 04/08/2014,     14867.0,     25
09:00:00 05/08/2014,     14841.0,     25
09:00:00 06/08/2014,     15190.0,     25
09:00:00 07/08/2014,     15964.5,     25
09:00:00 08/08/2014,     16866.0,     25
09:00:00 09/08/2014,     17421.5,     25
09:00:00 10/08/2014,     17474.0,     25
09:00:00 11/08/2014,     17335.5,     25
09:00:00 12/08/2014,     16743.0,     25
09:00:00 13/08/2014,     16374.5,     25
09:00:00 14/08/2014,     16467.0,     25
09:00:00 15/08/2014,     16309.0,     25
09:00:00 16/08/2014,     16123.0,     25
09:00:00 17/08/2014,     16238.5,     25
09:00:00 18/08/2014,     16402.5,     25
09:00:00 19/08/2014,     16519.0,     25
09:00:00 20/08/2014,     16636.0,     25
09:00:00 21/08/2014,     15914.0,     25
09:00:00 22/08/2014,     14212.0,     25
09:00:00 23/08/2014,     12840.0,     25
09:00:00 24/08/2014,     12382.0,     25
09:00:00 25/08/2014,     12226.5,     25
09:00:00 26/08/2014,     11956.0,     25
09:00:00 27/08/2014,     11713.0,     25
09:00:00 28/08/2014,     11535.5,     25
09:00:00 29/08/2014,     10537.5,     25
09:00:00 30/08/2014,      8803.5,     25
09:00:00 31/08/2014,      7920.0,     25
09:00:00 01/09/2014,"",    255
09:00:00 02/09/2014,      7521.5,     25
09:00:00 03/09/2014,      5631.5,     25
09:00:00 04/09/2014,      4029.0,     25
09:00:00 05/09/2014,      4226.0,     25
09:00:00 06/09/2014,      4881.5,     25
09:00:00 07/09/2014,      5186.5,     25
09:00:00 08/09/2014,      5147.5,     25
09:00:00 09/09/2014,      5089.5,     25
09:00:00 10/09/2014,      5003.5,     25
09:00:00 11/09/2014,      4551.5,     25
09:00:00 12/09/2014,      3754.0,     25
09:00:00 13/09/2014,      3441.0,     25
09:00:00 14/09/2014,      3645.0,     25
09:00:00 15/09/2014,      3837.0,     25
09:00:00 16/09/2014,      4420.5,     25
09:00:00 17/09/2014,      4887.0,     25
09:00:00 18/09/2014,      4789.5,     25
09:00:00 19/09/2014,      4477.0,     25
09:00:00 20/09/2014,      4195.0,     25
09:00:00 21/09/2014,      4168.0,     25
09:00:00 22/09/2014,      4141.0,     25
09:00:00 23/09/2014,      4123.0,     25
09:00:00 24/09/2014,      4168.0,     25
09:00:00 25/09/2014,      4416.0,     25
09:00:00 26/09/2014,      4685.5,     25
09:00:00 27/09/2014,      5563.0,     25
09:00:00 28/09/2014,      6310.0,     25
09:00:00 29/09/2014,      6193.0,     25
09:00:00 30/09/2014,      6035.0,     25
09:00:00 01/10/2014,"",    255
09:00:00 02/10/2014,      4519.0,     25
09:00:00 03/10/2014,      3947.0,     25
09:00:00 04/10/2014,      4097.0,     25
09:00:00 05/10/2014,      4240.5,     25
09:00:00 06/10/2014,      4396.0,     25
09:00:00 07/10/2014,      4563.0,     25
09:00:00 08/10/2014,      4676.0,     25
09:00:00 09/10/2014,      4733.0,     25
09:00:00 10/10/2014,      4800.0,     25
09:00:00 11/10/2014,      4848.0,     25
09:00:00 12/10/2014,      4800.0,     25
09:00:00 13/10/2014,      4733.0,     25
09:00:00 14/10/2014,      4339.5,     25
09:00:00 15/10/2014,      3599.0,     25
09:00:00 16/10/2014,      3196.0,     25
09:00:00 17/10/2014,      3813.5,     25
09:00:00 18/10/2014,      5881.0,     25
09:00:00 19/10/2014,      7615.5,     25
09:00:00 20/10/2014,      7856.0,     25
09:00:00 21/10/2014,      7643.5,     25
09:00:00 22/10/2014,      7225.5,     25
09:00:00 23/10/2014,      6831.5,     25
09:00:00 24/10/2014,      6724.0,     25
09:00:00 25/10/2014,      6724.0,     25
09:00:00 26/10/2014,      6745.5,     25
09:00:00 27/10/2014,      6703.0,     25
09:00:00 28/10/2014,      6629.5,     25
09:00:00 29/10/2014,      6685.5,     25
09:00:00 30/10/2014,      6744.0,     25
09:00:00 31/10/2014,      7159.5,     25
09:00:00 01/11/2014,"",    255
09:00:00 02/11/2014,      8750.0,     25
09:00:00 03/11/2014,      9045.5,     25
09:00:00 04/11/2014,      9434.0,     25
09:00:00 05/11/2014,      9736.0,     25
09:00:00 06/11/2014,      9686.0,     25
09:00:00 07/11/2014,      9611.0,     25
09:00:00 08/11/2014,      9611.0,     25
09:00:00 09/11/2014,      9598.5,     25
09:00:00 10/11/2014,      9486.5,     25
09:00:00 11/11/2014,      9087.0,     25
09:00:00 12/11/2014,      8475.5,     25
09:00:00 13/11/2014,      8234.0,     25
09:00:00 14/11/2014,      8399.5,     25
09:00:00 15/11/2014,      8583.0,     25
09:00:00 16/11/2014,      8624.5,     25
09:00:00 17/11/2014,      8566.5,     25
09:00:00 18/11/2014,      8673.0,     25
09:00:00 19/11/2014,      8940.0,     25
09:00:00 20/11/2014,      9041.5,     25
09:00:00 21/11/2014,      9161.0,     25
09:00:00 22/11/2014,      9307.5,     25
09:00:00 23/11/2014,      9099.5,     25
09:00:00 24/11/2014,      8836.0,     25
09:00:00 25/11/2014,      9012.5,     25
09:00:00 26/11/2014,      9315.5,     25
09:00:00 27/11/2014,      9288.0,     25
09:00:00 28/11/2014,      9098.0,     25
09:00:00 29/11/2014,      8822.5,     25
09:00:00 30/11/2014,      8541.0,     25
09:00:00 01/12/2014,"",    255
09:00:00 02/12/2014,      8133.0,     25
09:00:00 03/12/2014,      7524.5,     25
09:00:00 04/12/2014,      7230.5,     25
09:00:00 05/12/2014,      7289.0,     25
09:00:00 06/12/2014,      7114.5,     25
09:00:00 07/12/2014,      6918.5,     25
09:00:00 08/12/2014,      6815.5,     25
09:00:00 09/12/2014,      6770.5,     25
09:00:00 10/12/2014,      6692.0,     25
09:00:00 11/12/2014,      6748.5,     25
09:00:00 12/12/2014,      6849.5,     25
09:00:00 13/12/2014,      6603.5,     25
09:00:00 14/12/2014,      6249.0,     25
09:00:00 15/12/2014,      6032.0,     25
09:00:00 16/12/2014,      5668.5,     25
09:00:00 17/12/2014,      5452.0,     25
09:00:00 18/12/2014,      5353.5,     25
09:00:00 19/12/2014,      5159.0,     25
09:00:00 20/12/2014,      5122.5,     25
09:00:00 21/12/2014,      5180.0,     25
09:00:00 22/12/2014,      5218.5,     25
09:00:00 23/12/2014,      5345.5,     25
09:00:00 24/12/2014,      5531.5,     25
09:00:00 25/12/2014,      5462.7,     25
09:00:00 26/12/2014,      5226.2,     25
09:00:00 27/12/2014,      5089.0,     25
09:00:00 28/12/2014,      5032.5,     25
09:00:00 29/12/2014,      5004.5,     25
09:00:00 30/12/2014,      5004.5,     25
09:00:00 31/12/2014,      5004.5,     25
09:00:00 01/01/2015,"",    255
09:00:00 02/01/2015,      4827.0,     25
09:00:00 03/01/2015,      4716.5,     25
09:00:00 04/01/2015,      4689.0,     25
09:00:00 05/01/2015,      4680.0,     25
09:00:00 06/01/2015,      4644.0,     25
09:00:00 07/01/2015,      4662.0,     25
09:00:00 08/01/2015,      4827.5,     25
09:00:00 09/01/2015,      4976.0,     25
09:00:00 10/01/2015,      5199.5,     25
09:00:00 11/01/2015,      5587.0,     25
09:00:00 12/01/2015,      5821.5,     25
09:00:00 13/01/2015,      6247.0,     25
09:00:00 14/01/2015,      7184.5,     25
09:00:00 15/01/2015,      8036.5,     25
09:00:00 16/01/2015,      7973.5,     25
09:00:00 17/01/2015,      7363.0,     25
09:00:00 18/01/2015,      6962.5,     25
09:00:00 19/01/2015,      6435.0,     25
09:00:00 20/01/2015,      6049.0,     25
09:00:00 21/01/2015,      6145.0,     25
09:00:00 22/01/2015,      7021.5,     25
09:00:00 23/01/2015,      7870.0,     25
09:00:00 24/01/2015,      7938.0,     25
09:00:00 25/01/2015,      7892.5,     25
09:00:00 26/01/2015,      7802.0,     25
09:00:00 27/01/2015,      7790.5,     25
09:00:00 28/01/2015,      7858.0,     25
09:00:00 29/01/2015,      7903.5,     25
09:00:00 30/01/2015,      7847.0,     25
09:00:00 31/01/2015,      7496.5,     25
09:00:00 01/02/2015,"",    255
09:00:00 02/02/2015,      6907.5,     25
09:00:00 03/02/2015,      6531.0,     25
09:00:00 04/02/2015,      6295.0,     25
09:00:00 05/02/2015,      6490.0,     25
09:00:00 06/02/2015,      6588.0,     25
09:00:00 07/02/2015,      6676.0,     25
09:00:00 08/02/2015,      6720.0,     25
09:00:00 09/02/2015,      6643.0,     25
09:00:00 10/02/2015,      6566.0,     25
09:00:00 11/02/2015,      6511.0,     25
09:00:00 12/02/2015,      6489.0,     25
09:00:00 13/02/2015,      6478.0,     25
09:00:00 14/02/2015,      6555.0,     25
09:00:00 15/02/2015,      6599.0,     25
09:00:00 16/02/2015,      6555.0,     25
09:00:00 17/02/2015,      6533.0,     25
09:00:00 18/02/2015,      6555.0,     25
09:00:00 19/02/2015,      6610.0,     25
09:00:00 20/02/2015,      6687.0,     25
09:00:00 21/02/2015,      6775.5,     25
09:00:00 22/02/2015,      6797.5,     25
09:00:00 23/02/2015,      6731.0,     25
09:00:00 24/02/2015,      6698.0,     25
09:00:00 25/02/2015,      6632.0,     25
09:00:00 26/02/2015,      6544.0,     25
09:00:00 27/02/2015,      6632.0,     25
09:00:00 28/02/2015,      6775.5,     25
