"Time","A4260519",
09:00:00 17/03/2015,       3.423,      1
09:00:00 18/03/2015,       3.412,      1
09:00:00 19/03/2015,       3.344,      1
09:00:00 20/03/2015,       3.328,      1
09:00:00 21/03/2015,       3.262,      1
09:00:00 22/03/2015,       3.236,      1
09:00:00 23/03/2015,       3.228,      1
09:00:00 24/03/2015,       3.266,      1
09:00:00 25/03/2015,       3.271,      1
09:00:00 26/03/2015,       3.271,      1
09:00:00 27/03/2015,       3.271,      1
09:00:00 28/03/2015,       3.274,      1
09:00:00 29/03/2015,       3.267,      1
09:00:00 30/03/2015,       3.269,      1
09:00:00 31/03/2015,       3.278,      1
09:00:00 01/04/2015,       3.262,      1
09:00:00 02/04/2015,       3.262,      1
09:00:00 03/04/2015,       3.260,      1
09:00:00 04/04/2015,       3.252,      1
09:00:00 05/04/2015,       3.247,      1
09:00:00 06/04/2015,       3.256,      1
09:00:00 07/04/2015,       3.281,      1
09:00:00 08/04/2015,       3.299,      1
09:00:00 09/04/2015,       3.266,      1
09:00:00 10/04/2015,       3.283,      1
09:00:00 11/04/2015,       3.293,      1
09:00:00 12/04/2015,       3.295,      1
09:00:00 13/04/2015,       3.299,      1
09:00:00 14/04/2015,       3.301,      1
09:00:00 15/04/2015,       3.298,      1
09:00:00 16/04/2015,       3.307,      1
09:00:00 17/04/2015,       3.309,      1
09:00:00 18/04/2015,       3.365,      1
09:00:00 19/04/2015,       3.383,      1
09:00:00 20/04/2015,       3.388,      1
09:00:00 21/04/2015,       3.385,      1
09:00:00 22/04/2015,       3.379,      1
09:00:00 23/04/2015,       3.378,      1
09:00:00 24/04/2015,       3.367,      1
09:00:00 25/04/2015,       3.365,      1
09:00:00 26/04/2015,       3.369,      1
09:00:00 27/04/2015,       3.347,      1
09:00:00 28/04/2015,       3.326,      1
09:00:00 29/04/2015,       3.301,      1
09:00:00 30/04/2015,       3.288,      1
09:00:00 01/05/2015,       3.260,      1
09:00:00 02/05/2015,       3.235,      1
09:00:00 03/05/2015,       3.243,      1
09:00:00 04/05/2015,       3.244,      1
09:00:00 05/05/2015,       3.250,      1
09:00:00 06/05/2015,       3.271,      1
09:00:00 07/05/2015,       3.239,      1
09:00:00 08/05/2015,       3.283,      1
09:00:00 09/05/2015,       3.253,      1
09:00:00 10/05/2015,       3.227,      1
09:00:00 11/05/2015,       3.217,      1
09:00:00 12/05/2015,       3.199,      1
09:00:00 13/05/2015,       3.262,      1
09:00:00 14/05/2015,       3.277,      1
09:00:00 15/05/2015,       3.276,      1
09:00:00 16/05/2015,       3.285,      1
09:00:00 17/05/2015,       3.290,      1
09:00:00 18/05/2015,       3.291,      1
09:00:00 19/05/2015,       3.292,      1
09:00:00 20/05/2015,       3.302,      1
09:00:00 21/05/2015,       3.308,      1
09:00:00 22/05/2015,       3.315,      1
09:00:00 23/05/2015,       3.313,      1
09:00:00 24/05/2015,       3.298,      1
09:00:00 25/05/2015,       3.289,      1
09:00:00 26/05/2015,       3.280,      1
09:00:00 27/05/2015,       3.272,      1
09:00:00 28/05/2015,       3.260,    150
09:00:00 29/05/2015,       3.258,    150
09:00:00 30/05/2015,       3.248,    150
09:00:00 31/05/2015,       3.245,    150
09:00:00 01/06/2015,       3.249,    150
09:00:00 02/06/2015,       3.244,    150
09:00:00 03/06/2015,       3.240,    150
09:00:00 04/06/2015,       3.234,    150
09:00:00 05/06/2015,       3.244,    150
09:00:00 06/06/2015,       3.214,    150
09:00:00 07/06/2015,       3.208,    150
09:00:00 08/06/2015,       3.209,    150
09:00:00 09/06/2015,       3.216,    150
09:00:00 10/06/2015,       3.224,    150
09:00:00 11/06/2015,       3.223,    150
09:00:00 12/06/2015,       3.223,    150
09:00:00 13/06/2015,       3.223,    150
09:00:00 14/06/2015,       3.223,    150
09:00:00 15/06/2015,       3.230,    150
09:00:00 16/06/2015,       3.237,    150
09:00:00 17/06/2015,       3.260,    150
09:00:00 18/06/2015,       3.254,    150
09:00:00 19/06/2015,       3.252,    150
09:00:00 20/06/2015,       3.239,    150
09:00:00 21/06/2015,       3.229,    150
09:00:00 22/06/2015,       3.215,    150
09:00:00 23/06/2015,       3.208,    150
09:00:00 24/06/2015,       3.221,    150
09:00:00 25/06/2015,       3.236,    150
09:00:00 26/06/2015,       3.234,    150
09:00:00 27/06/2015,       3.231,    150
09:00:00 28/06/2015,       3.230,    150
09:00:00 29/06/2015,       3.228,    150
09:00:00 30/06/2015,"",    255
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,"",    255
