"Time","A4260513",
"and","Level (m)",
"Date","Mean","Qual"
09:00:00 01/06/2015,      13.309,      1
09:00:00 02/06/2015,      13.314,      1
09:00:00 03/06/2015,      13.312,      1
09:00:00 04/06/2015,      13.307,      1
09:00:00 05/06/2015,      13.297,      1
09:00:00 06/06/2015,      13.299,      1
09:00:00 07/06/2015,      13.299,      1
09:00:00 08/06/2015,      13.303,      1
09:00:00 09/06/2015,      13.314,      1
09:00:00 10/06/2015,      13.324,      1
09:00:00 11/06/2015,      13.324,      1
09:00:00 12/06/2015,      13.319,      1
09:00:00 13/06/2015,      13.317,      1
09:00:00 14/06/2015,      13.317,      1
09:00:00 15/06/2015,      13.323,      1
09:00:00 16/06/2015,      13.336,      1
09:00:00 17/06/2015,      13.338,      1
09:00:00 18/06/2015,      13.335,      1
09:00:00 19/06/2015,      13.330,      1
09:00:00 20/06/2015,      13.324,      1
09:00:00 21/06/2015,      13.320,      1
09:00:00 22/06/2015,      13.314,      1
09:00:00 23/06/2015,      13.312,      1
09:00:00 24/06/2015,      13.317,      1
09:00:00 25/06/2015,      13.326,      1
09:00:00 26/06/2015,      13.326,      1
09:00:00 27/06/2015,      13.327,      1
09:00:00 28/06/2015,      13.326,      1
09:00:00 29/06/2015,      13.327,      1
09:00:00 30/06/2015,      13.327,      1
09:00:00 01/07/2015,      13.335,      1
09:00:00 02/07/2015,      13.360,      1
09:00:00 03/07/2015,      13.453,      1
09:00:00 04/07/2015,      13.441,      1
09:00:00 05/07/2015,      13.432,      1
09:00:00 06/07/2015,      13.434,      1
09:00:00 07/07/2015,      13.470,      1
09:00:00 08/07/2015,      13.499,      1
09:00:00 09/07/2015,      13.523,      1
09:00:00 10/07/2015,      13.545,      1
09:00:00 11/07/2015,      13.553,      1
09:00:00 12/07/2015,      13.560,      1
09:00:00 13/07/2015,      13.564,      1
09:00:00 14/07/2015,      13.562,      1
09:00:00 15/07/2015,      13.565,      1
09:00:00 16/07/2015,      13.558,      1
09:00:00 17/07/2015,      13.526,      1
09:00:00 18/07/2015,      13.485,      1
09:00:00 19/07/2015,      13.468,      1
09:00:00 20/07/2015,      13.458,      1
09:00:00 21/07/2015,      13.461,      1
09:00:00 22/07/2015,      13.456,      1
09:00:00 23/07/2015,      13.455,      1
09:00:00 24/07/2015,      13.433,      1
09:00:00 25/07/2015,      13.414,      1
09:00:00 26/07/2015,      13.407,      1
09:00:00 27/07/2015,      13.409,      1
09:00:00 28/07/2015,      13.406,      1
09:00:00 29/07/2015,      13.403,      1
09:00:00 30/07/2015,      13.397,      1
09:00:00 31/07/2015,      13.409,      1
09:00:00 01/08/2015,      13.420,      1
09:00:00 02/08/2015,      13.432,      1
09:00:00 03/08/2015,      13.437,      1
09:00:00 04/08/2015,      13.429,      1
09:00:00 05/08/2015,      13.415,      1
09:00:00 06/08/2015,      13.411,      1
09:00:00 07/08/2015,      13.415,      1
09:00:00 08/08/2015,      13.421,      1
09:00:00 09/08/2015,      13.416,      1
09:00:00 10/08/2015,      13.404,      1
09:00:00 11/08/2015,      13.399,      1
09:00:00 12/08/2015,      13.392,      1
09:00:00 13/08/2015,      13.390,      1
09:00:00 14/08/2015,      13.397,      1
09:00:00 15/08/2015,      13.408,      1
09:00:00 16/08/2015,      13.417,      1
09:00:00 17/08/2015,      13.426,      1
09:00:00 18/08/2015,      13.434,      1
09:00:00 19/08/2015,      13.421,      1
09:00:00 20/08/2015,      13.401,      1
09:00:00 21/08/2015,      13.381,      1
09:00:00 22/08/2015,      13.365,      1
09:00:00 23/08/2015,      13.359,      1
09:00:00 24/08/2015,      13.354,      1
09:00:00 25/08/2015,      13.361,      1
09:00:00 26/08/2015,      13.364,      1
09:00:00 27/08/2015,      13.369,      1
09:00:00 28/08/2015,      13.374,      1
09:00:00 29/08/2015,      13.377,      1
09:00:00 30/08/2015,      13.383,      1
09:00:00 31/08/2015,      13.389,      1
09:00:00 01/09/2015,      13.401,      1
09:00:00 02/09/2015,      13.420,      1
09:00:00 03/09/2015,      13.465,      1
09:00:00 04/09/2015,      13.490,      1
09:00:00 05/09/2015,      13.438,      1
09:00:00 06/09/2015,      13.438,      1
09:00:00 07/09/2015,      13.443,      1
09:00:00 08/09/2015,      13.436,      1
09:00:00 09/09/2015,      13.433,      1
09:00:00 10/09/2015,      13.427,      1
09:00:00 11/09/2015,      13.417,      1
09:00:00 12/09/2015,      13.401,      1
09:00:00 13/09/2015,      13.385,      1
09:00:00 14/09/2015,      13.380,      1
09:00:00 15/09/2015,      13.430,      1
09:00:00 16/09/2015,      13.438,      1
09:00:00 17/09/2015,      13.459,      1
09:00:00 18/09/2015,      13.496,      1
09:00:00 19/09/2015,      13.518,      1
09:00:00 20/09/2015,      13.525,      1
09:00:00 21/09/2015,      13.536,      1
09:00:00 22/09/2015,      13.556,      1
09:00:00 23/09/2015,      13.546,      1
09:00:00 24/09/2015,      13.526,      1
09:00:00 25/09/2015,      13.529,      1
09:00:00 26/09/2015,      13.527,      1
09:00:00 27/09/2015,      13.539,      1
09:00:00 28/09/2015,      13.547,      1
09:00:00 29/09/2015,      13.538,      1
09:00:00 30/09/2015,      13.515,      1
09:00:00 01/10/2015,      13.499,      1
09:00:00 02/10/2015,      13.537,      1
09:00:00 03/10/2015,      13.562,      1
09:00:00 04/10/2015,      13.573,      1
09:00:00 05/10/2015,      13.584,      1
09:00:00 06/10/2015,      13.584,      1
09:00:00 07/10/2015,      13.593,      1
09:00:00 08/10/2015,      13.607,      1
09:00:00 09/10/2015,      13.615,      1
09:00:00 10/10/2015,      13.606,      1
09:00:00 11/10/2015,      13.594,      1
09:00:00 12/10/2015,      13.600,      1
09:00:00 13/10/2015,      13.598,      1
09:00:00 14/10/2015,      13.581,      1
09:00:00 15/10/2015,      13.573,      1
09:00:00 16/10/2015,      13.546,      1
09:00:00 17/10/2015,      13.555,      1
09:00:00 18/10/2015,      13.554,      1
09:00:00 19/10/2015,      13.550,      1
09:00:00 20/10/2015,      13.538,      1
09:00:00 21/10/2015,      13.546,      1
09:00:00 22/10/2015,      13.551,      1
09:00:00 23/10/2015,      13.580,      1
09:00:00 24/10/2015,      13.580,      1
09:00:00 25/10/2015,      13.581,      1
09:00:00 26/10/2015,      13.594,      1
09:00:00 27/10/2015,      13.604,      1
09:00:00 28/10/2015,      13.612,      1
09:00:00 29/10/2015,      13.618,      1
09:00:00 30/10/2015,      13.595,      1
09:00:00 31/10/2015,      13.581,      1
09:00:00 01/11/2015,      13.570,      1
09:00:00 02/11/2015,      13.561,      1
09:00:00 03/11/2015,      13.555,      1
09:00:00 04/11/2015,      13.529,      1
09:00:00 05/11/2015,      13.571,      1
09:00:00 06/11/2015,      13.584,      1
09:00:00 07/11/2015,      13.535,      1
09:00:00 08/11/2015,      13.485,      1
09:00:00 09/11/2015,      13.450,      1
09:00:00 10/11/2015,      13.424,      1
09:00:00 11/11/2015,      13.410,      1
09:00:00 12/11/2015,      13.404,      1
09:00:00 13/11/2015,      13.422,      1
09:00:00 14/11/2015,      13.428,      1
09:00:00 15/11/2015,      13.419,      1
09:00:00 16/11/2015,      13.408,      1
09:00:00 17/11/2015,      13.420,      1
09:00:00 18/11/2015,      13.441,      1
09:00:00 19/11/2015,      13.439,      1
09:00:00 20/11/2015,      13.425,      1
09:00:00 21/11/2015,      13.413,      1
09:00:00 22/11/2015,      13.389,      1
09:00:00 23/11/2015,      13.370,      1
09:00:00 24/11/2015,      13.369,      1
09:00:00 25/11/2015,      13.380,      1
09:00:00 26/11/2015,      13.381,      1
09:00:00 27/11/2015,      13.373,      1
09:00:00 28/11/2015,      13.362,      1
09:00:00 29/11/2015,      13.355,      1
09:00:00 30/11/2015,      13.356,      1
09:00:00 01/12/2015,      13.359,      1
09:00:00 02/12/2015,      13.371,      1
09:00:00 03/12/2015,      13.384,      1
09:00:00 04/12/2015,      13.388,      1
09:00:00 05/12/2015,      13.394,      1
09:00:00 06/12/2015,      13.385,      1
09:00:00 07/12/2015,      13.370,      1
09:00:00 08/12/2015,      13.369,      1
09:00:00 09/12/2015,      13.378,      1
09:00:00 10/12/2015,      13.381,      1
09:00:00 11/12/2015,      13.391,      1
09:00:00 12/12/2015,      13.400,      1
09:00:00 13/12/2015,      13.391,      1
09:00:00 14/12/2015,      13.386,      1
09:00:00 15/12/2015,      13.390,      1
09:00:00 16/12/2015,      13.394,      1
09:00:00 17/12/2015,      13.405,      1
09:00:00 18/12/2015,      13.412,      1
09:00:00 19/12/2015,      13.406,      1
09:00:00 20/12/2015,      13.376,      1
09:00:00 21/12/2015,      13.363,      1
09:00:00 22/12/2015,      13.384,      1
09:00:00 23/12/2015,      13.399,      1
09:00:00 24/12/2015,      13.403,      1
09:00:00 25/12/2015,      13.393,      1
09:00:00 26/12/2015,      13.394,      1
09:00:00 27/12/2015,      13.396,      1
09:00:00 28/12/2015,      13.390,      1
09:00:00 29/12/2015,      13.394,      1
09:00:00 30/12/2015,      13.395,      1
09:00:00 31/12/2015,      13.393,      1
09:00:00 01/01/2016,      13.392,      1
09:00:00 02/01/2016,      13.402,      1
09:00:00 03/01/2016,      13.403,      1
09:00:00 04/01/2016,      13.403,      1
09:00:00 05/01/2016,      13.415,      1
09:00:00 06/01/2016,      13.426,      1
09:00:00 07/01/2016,      13.415,      1
09:00:00 08/01/2016,      13.406,      1
09:00:00 09/01/2016,      13.396,      1
09:00:00 10/01/2016,      13.383,      1
09:00:00 11/01/2016,      13.378,      1
09:00:00 12/01/2016,      13.385,      1
09:00:00 13/01/2016,      13.388,      1
09:00:00 14/01/2016,      13.402,      1
09:00:00 15/01/2016,      13.418,      1
09:00:00 16/01/2016,      13.422,      1
09:00:00 17/01/2016,      13.418,      1
09:00:00 18/01/2016,      13.416,      1
09:00:00 19/01/2016,      13.422,      1
09:00:00 20/01/2016,      13.414,      1
09:00:00 21/01/2016,      13.412,      1
09:00:00 22/01/2016,      13.414,      1
09:00:00 23/01/2016,      13.462,      1
09:00:00 24/01/2016,      13.475,      1
09:00:00 25/01/2016,      13.465,      1
09:00:00 26/01/2016,      13.452,      1
09:00:00 27/01/2016,      13.439,      1
09:00:00 28/01/2016,      13.436,      1
09:00:00 29/01/2016,      13.437,      1
09:00:00 30/01/2016,      13.448,      1
09:00:00 31/01/2016,      13.467,      1
09:00:00 01/02/2016,      13.471,      1
09:00:00 02/02/2016,      13.491,      1
09:00:00 03/02/2016,      13.493,      1
09:00:00 04/02/2016,      13.485,      1
09:00:00 05/02/2016,      13.470,      1
09:00:00 06/02/2016,      13.455,      1
09:00:00 07/02/2016,      13.447,      1
09:00:00 08/02/2016,      13.445,      1
09:00:00 09/02/2016,      13.470,      1
09:00:00 10/02/2016,      13.485,      1
09:00:00 11/02/2016,      13.506,      1
09:00:00 12/02/2016,      13.536,      1
09:00:00 13/02/2016,      13.527,      1
09:00:00 14/02/2016,      13.513,      1
09:00:00 15/02/2016,      13.507,      1
