"Time","A4260515",
09:00:00 18/03/2015,      10.763,      1
09:00:00 19/03/2015,      10.561,      1
09:00:00 20/03/2015,      10.366,      1
09:00:00 21/03/2015,      10.308,      1
09:00:00 22/03/2015,      10.367,      1
09:00:00 23/03/2015,      10.415,      1
09:00:00 24/03/2015,      10.430,      1
09:00:00 25/03/2015,      10.450,      1
09:00:00 26/03/2015,      10.449,      1
09:00:00 27/03/2015,      10.432,      1
09:00:00 28/03/2015,      10.436,      1
09:00:00 29/03/2015,      10.446,      1
09:00:00 30/03/2015,      10.447,      1
09:00:00 31/03/2015,      10.439,      1
09:00:00 01/04/2015,      10.445,      1
09:00:00 02/04/2015,      10.421,      1
09:00:00 03/04/2015,      10.400,      1
09:00:00 04/04/2015,      10.412,      1
09:00:00 05/04/2015,      10.440,      1
09:00:00 06/04/2015,      10.453,      1
09:00:00 07/04/2015,      10.494,      1
09:00:00 08/04/2015,      10.505,      1
09:00:00 09/04/2015,      10.529,      1
09:00:00 10/04/2015,      10.515,      1
09:00:00 11/04/2015,      10.502,      1
09:00:00 12/04/2015,      10.502,      1
09:00:00 13/04/2015,      10.503,      1
09:00:00 14/04/2015,      10.502,      1
09:00:00 15/04/2015,      10.511,      1
09:00:00 16/04/2015,      10.516,      1
09:00:00 17/04/2015,      10.599,      1
09:00:00 18/04/2015,      10.706,      1
09:00:00 19/04/2015,      10.720,      1
09:00:00 20/04/2015,      10.703,      1
09:00:00 21/04/2015,      10.676,      1
09:00:00 22/04/2015,      10.650,      1
09:00:00 23/04/2015,      10.613,      1
09:00:00 24/04/2015,      10.592,      1
09:00:00 25/04/2015,      10.514,      1
09:00:00 26/04/2015,      10.442,      1
09:00:00 27/04/2015,      10.405,      1
09:00:00 28/04/2015,      10.366,      1
09:00:00 29/04/2015,      10.291,      1
09:00:00 30/04/2015,      10.291,      1
09:00:00 01/05/2015,      10.299,      1
09:00:00 02/05/2015,      10.314,      1
09:00:00 03/05/2015,      10.308,      1
09:00:00 04/05/2015,      10.305,      1
09:00:00 05/05/2015,      10.313,      1
09:00:00 06/05/2015,      10.289,      1
09:00:00 07/05/2015,      10.285,      1
09:00:00 08/05/2015,      10.203,      1
09:00:00 09/05/2015,      10.195,      1
09:00:00 10/05/2015,      10.219,      1
09:00:00 11/05/2015,      10.233,      1
09:00:00 12/05/2015,      10.255,      1
09:00:00 13/05/2015,      10.264,      1
09:00:00 14/05/2015,      10.279,      1
09:00:00 15/05/2015,      10.306,      1
09:00:00 16/05/2015,      10.330,      1
09:00:00 17/05/2015,      10.354,      1
09:00:00 18/05/2015,      10.352,      1
09:00:00 19/05/2015,      10.361,      1
09:00:00 20/05/2015,      10.396,      1
09:00:00 21/05/2015,      10.381,      1
09:00:00 22/05/2015,      10.363,      1
09:00:00 23/05/2015,      10.292,      1
09:00:00 24/05/2015,      10.278,      1
09:00:00 25/05/2015,      10.272,      1
09:00:00 26/05/2015,      10.166,    150
09:00:00 27/05/2015,      10.129,    150
09:00:00 28/05/2015,      10.106,    150
09:00:00 29/05/2015,      10.126,    150
09:00:00 30/05/2015,      10.135,    150
09:00:00 31/05/2015,      10.203,    150
09:00:00 01/06/2015,      10.101,    150
09:00:00 02/06/2015,      10.234,    150
09:00:00 03/06/2015,      10.245,    150
09:00:00 04/06/2015,      10.244,    150
09:00:00 05/06/2015,      10.167,    150
09:00:00 06/06/2015,      10.135,    150
09:00:00 07/06/2015,      10.150,    150
09:00:00 08/06/2015,      10.155,    150
09:00:00 09/06/2015,      10.166,    150
09:00:00 10/06/2015,      10.176,    150
09:00:00 11/06/2015,      10.185,    150
09:00:00 12/06/2015,      10.184,    150
09:00:00 13/06/2015,      10.188,    150
09:00:00 14/06/2015,      10.189,    150
09:00:00 15/06/2015,      10.195,    150
09:00:00 16/06/2015,      10.225,    150
09:00:00 17/06/2015,      10.237,    150
09:00:00 18/06/2015,      10.235,    150
09:00:00 19/06/2015,      10.215,    150
09:00:00 20/06/2015,      10.209,    150
09:00:00 21/06/2015,      10.204,    150
09:00:00 22/06/2015,      10.208,    150
09:00:00 23/06/2015,      10.211,    150
09:00:00 24/06/2015,      10.197,    150
09:00:00 25/06/2015,      10.200,    150
09:00:00 26/06/2015,      10.204,    150
09:00:00 27/06/2015,      10.215,    150
09:00:00 28/06/2015,      10.214,    150
09:00:00 29/06/2015,      10.213,    150
09:00:00 30/06/2015,      10.215,    150
09:00:00 01/07/2015,      10.217,    150
09:00:00 02/07/2015,      10.259,    150
09:00:00 03/07/2015,      10.707,    150
09:00:00 04/07/2015,      10.845,    150
09:00:00 05/07/2015,      10.834,    150
09:00:00 06/07/2015,      10.818,    150
09:00:00 07/07/2015,      10.886,    150
09:00:00 08/07/2015,      10.941,    150
09:00:00 09/07/2015,      10.987,    150
09:00:00 10/07/2015,"",    201
09:00:00 11/07/2015,      10.879,    150
09:00:00 12/07/2015,      10.869,    150
09:00:00 13/07/2015,      10.875,    150
09:00:00 14/07/2015,      10.895,    150
09:00:00 15/07/2015,      10.911,    150
09:00:00 16/07/2015,      10.907,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
