"Time","A4261091",
09:00:00 16/02/2016,      16.469,      1
09:00:00 17/02/2016,      16.478,      1
09:00:00 18/02/2016,      16.472,      1
09:00:00 19/02/2016,      16.469,      1
09:00:00 20/02/2016,      16.467,      1
09:00:00 21/02/2016,      16.460,      1
09:00:00 22/02/2016,      16.459,      1
09:00:00 23/02/2016,      16.461,      1
09:00:00 24/02/2016,      16.460,      1
09:00:00 25/02/2016,      16.465,      1
09:00:00 26/02/2016,      16.466,      1
09:00:00 27/02/2016,      16.469,      1
09:00:00 28/02/2016,      16.467,      1
09:00:00 29/02/2016,      16.463,      1
09:00:00 01/03/2016,      16.456,      1
09:00:00 02/03/2016,      16.448,      1
09:00:00 03/03/2016,      16.424,      1
09:00:00 04/03/2016,      16.416,      1
09:00:00 05/03/2016,      16.393,      1
09:00:00 06/03/2016,      16.396,      1
09:00:00 07/03/2016,      16.397,      1
09:00:00 08/03/2016,      16.389,      1
09:00:00 09/03/2016,      16.381,      1
09:00:00 10/03/2016,      16.377,      1
09:00:00 11/03/2016,      16.364,      1
09:00:00 12/03/2016,      16.358,      1
09:00:00 13/03/2016,      16.359,      1
09:00:00 14/03/2016,      16.351,      1
09:00:00 15/03/2016,      16.353,      1
09:00:00 16/03/2016,      16.350,      1
09:00:00 17/03/2016,      16.349,      1
09:00:00 18/03/2016,      16.356,      1
09:00:00 19/03/2016,      16.355,      1
09:00:00 20/03/2016,      16.338,      1
09:00:00 21/03/2016,      16.339,      1
09:00:00 22/03/2016,      16.343,      1
09:00:00 23/03/2016,      16.342,      1
09:00:00 24/03/2016,      16.343,      1
09:00:00 25/03/2016,      16.346,      1
09:00:00 26/03/2016,      16.357,      1
09:00:00 27/03/2016,      16.356,      1
09:00:00 28/03/2016,      16.363,      1
09:00:00 29/03/2016,      16.379,      1
09:00:00 30/03/2016,      16.411,      1
09:00:00 31/03/2016,      16.431,      1
09:00:00 01/04/2016,      16.465,      1
09:00:00 02/04/2016,      16.466,      1
09:00:00 03/04/2016,      16.471,      1
09:00:00 04/04/2016,      16.463,      1
09:00:00 05/04/2016,      16.431,      1
09:00:00 06/04/2016,      16.401,      1
09:00:00 07/04/2016,      16.387,      1
09:00:00 08/04/2016,      16.362,      1
09:00:00 09/04/2016,      16.360,      1
09:00:00 10/04/2016,      16.334,      1
09:00:00 11/04/2016,      16.326,      1
09:00:00 12/04/2016,      16.320,      1
09:00:00 13/04/2016,      16.316,      1
09:00:00 14/04/2016,      16.301,      1
09:00:00 15/04/2016,      16.297,      1
09:00:00 16/04/2016,      16.305,      1
09:00:00 17/04/2016,      16.323,      1
09:00:00 18/04/2016,      16.317,      1
09:00:00 19/04/2016,      16.300,      1
09:00:00 20/04/2016,      16.301,      1
09:00:00 21/04/2016,      16.307,      1
09:00:00 22/04/2016,      16.315,      1
09:00:00 23/04/2016,      16.310,      1
09:00:00 24/04/2016,      16.304,      1
09:00:00 25/04/2016,      16.301,      1
09:00:00 26/04/2016,      16.299,      1
09:00:00 27/04/2016,      16.291,      1
09:00:00 28/04/2016,      16.259,      1
09:00:00 29/04/2016,      16.251,      1
09:00:00 30/04/2016,      16.295,      1
09:00:00 01/05/2016,      16.329,      1
09:00:00 02/05/2016,      16.324,      1
09:00:00 03/05/2016,      16.295,      1
09:00:00 04/05/2016,      16.304,      1
09:00:00 05/05/2016,      16.295,      1
09:00:00 06/05/2016,      16.290,      1
09:00:00 07/05/2016,      16.287,      1
09:00:00 08/05/2016,      16.286,      1
09:00:00 09/05/2016,      16.285,      1
09:00:00 10/05/2016,      16.281,      1
09:00:00 11/05/2016,      16.289,      1
09:00:00 12/05/2016,      16.286,      1
09:00:00 13/05/2016,      16.285,      1
09:00:00 14/05/2016,      16.284,      1
09:00:00 15/05/2016,      16.284,      1
09:00:00 16/05/2016,      16.287,      1
09:00:00 17/05/2016,      16.286,      1
09:00:00 18/05/2016,      16.286,      1
09:00:00 19/05/2016,      16.287,      1
09:00:00 20/05/2016,      16.287,      1
09:00:00 21/05/2016,      16.288,      1
09:00:00 22/05/2016,      16.286,      1
09:00:00 23/05/2016,      16.285,      1
09:00:00 24/05/2016,      16.290,      1
09:00:00 25/05/2016,      16.289,      1
09:00:00 26/05/2016,      16.307,      1
09:00:00 27/05/2016,      16.327,      1
09:00:00 28/05/2016,      16.325,      1
09:00:00 29/05/2016,      16.318,      1
09:00:00 30/05/2016,      16.308,      1
09:00:00 31/05/2016,      16.297,      1
09:00:00 01/06/2016,      16.309,      1
09:00:00 02/06/2016,      16.314,      1
09:00:00 03/06/2016,      16.311,      1
09:00:00 04/06/2016,      16.305,      1
09:00:00 05/06/2016,      16.307,      1
09:00:00 06/06/2016,      16.307,      1
09:00:00 07/06/2016,      16.311,      1
09:00:00 08/06/2016,      16.307,      1
09:00:00 09/06/2016,      16.301,      1
09:00:00 10/06/2016,      16.301,      1
09:00:00 11/06/2016,      16.288,      1
09:00:00 12/06/2016,      16.291,      1
09:00:00 13/06/2016,      16.291,      1
09:00:00 14/06/2016,      16.291,      1
09:00:00 15/06/2016,      16.290,      1
09:00:00 16/06/2016,      16.287,      1
09:00:00 17/06/2016,      16.290,      1
09:00:00 18/06/2016,      16.303,      1
09:00:00 19/06/2016,      16.312,      1
09:00:00 20/06/2016,      16.311,      1
09:00:00 21/06/2016,      16.294,      1
09:00:00 22/06/2016,      16.286,      1
09:00:00 23/06/2016,      16.282,      1
09:00:00 24/06/2016,      16.282,      1
09:00:00 25/06/2016,      16.287,      1
09:00:00 26/06/2016,      16.284,      1
09:00:00 27/06/2016,      16.287,      1
09:00:00 28/06/2016,      16.288,      1
09:00:00 29/06/2016,      16.287,      1
09:00:00 30/06/2016,      16.282,      1
09:00:00 01/07/2016,      16.290,      1
09:00:00 02/07/2016,      16.291,      1
09:00:00 03/07/2016,      16.288,      1
09:00:00 04/07/2016,      16.290,      1
09:00:00 05/07/2016,      16.302,      1
09:00:00 06/07/2016,      16.345,      1
09:00:00 07/07/2016,      16.408,      1
09:00:00 08/07/2016,      16.460,      1
09:00:00 09/07/2016,      16.497,      1
09:00:00 10/07/2016,      16.495,      1
09:00:00 11/07/2016,      16.496,      1
09:00:00 12/07/2016,      16.497,      1
09:00:00 13/07/2016,      16.502,      1
09:00:00 14/07/2016,      16.523,      1
09:00:00 15/07/2016,      16.561,      1
09:00:00 16/07/2016,      16.579,      1
09:00:00 17/07/2016,      16.592,      1
09:00:00 18/07/2016,      16.596,      1
09:00:00 19/07/2016,      16.600,      1
09:00:00 20/07/2016,      16.605,      1
09:00:00 21/07/2016,      16.635,    150
09:00:00 22/07/2016,      16.662,    150
09:00:00 23/07/2016,      16.723,    150
09:00:00 24/07/2016,      16.735,    150
09:00:00 25/07/2016,      16.757,    150
09:00:00 26/07/2016,      16.788,    150
09:00:00 27/07/2016,      16.798,    150
09:00:00 28/07/2016,      16.864,    150
09:00:00 29/07/2016,      16.901,    150
09:00:00 30/07/2016,      16.970,    150
09:00:00 31/07/2016,      17.032,    150
09:00:00 01/08/2016,      17.116,    150
09:00:00 02/08/2016,      17.222,    150
09:00:00 03/08/2016,      17.280,    150
09:00:00 04/08/2016,      17.325,    150
09:00:00 05/08/2016,      17.361,    150
09:00:00 06/08/2016,      17.389,    150
09:00:00 07/08/2016,      17.388,    150
09:00:00 08/08/2016,      17.394,    150
09:00:00 09/08/2016,      17.409,    150
09:00:00 10/08/2016,      17.406,    150
09:00:00 11/08/2016,      17.433,    150
09:00:00 12/08/2016,      17.550,    150
09:00:00 13/08/2016,      17.717,    150
09:00:00 14/08/2016,      17.782,    150
09:00:00 15/08/2016,      17.811,    150
09:00:00 16/08/2016,      17.859,    150
09:00:00 17/08/2016,      17.940,    150
09:00:00 18/08/2016,      18.036,    150
09:00:00 19/08/2016,      18.125,    150
09:00:00 20/08/2016,      18.272,    150
09:00:00 21/08/2016,      18.314,    150
09:00:00 22/08/2016,      18.325,    150
09:00:00 23/08/2016,      18.401,    150
09:00:00 24/08/2016,      18.511,    150
09:00:00 25/08/2016,      18.636,    150
09:00:00 26/08/2016,      18.738,    150
09:00:00 27/08/2016,      18.823,    150
09:00:00 28/08/2016,      18.865,    150
09:00:00 29/08/2016,      18.883,    150
09:00:00 30/08/2016,      18.932,    150
09:00:00 31/08/2016,      19.017,    150
09:00:00 01/09/2016,      19.105,    150
09:00:00 02/09/2016,      19.218,    150
09:00:00 03/09/2016,"",    255
09:00:00 04/09/2016,"",    255
