"Time","A4261091",
09:00:00 27/02/2015,      5186.9,      1
09:00:00 28/02/2015,      5066.9,      1
09:00:00 01/03/2015,      5156.2,      1
09:00:00 02/03/2015,      5261.2,      1
09:00:00 03/03/2015,      5268.3,      1
09:00:00 04/03/2015,      5302.9,      1
09:00:00 05/03/2015,      5306.8,      1
09:00:00 06/03/2015,      5328.2,      1
09:00:00 07/03/2015,      5275.2,      1
09:00:00 08/03/2015,      5235.3,      1
09:00:00 09/03/2015,      5283.7,      1
09:00:00 10/03/2015,      5243.1,      1
09:00:00 11/03/2015,      5221.8,      1
09:00:00 12/03/2015,      5166.1,      1
09:00:00 13/03/2015,      4632.2,      1
09:00:00 14/03/2015,      4380.9,      1
09:00:00 15/03/2015,      4397.4,      1
09:00:00 16/03/2015,      4299.5,      1
09:00:00 17/03/2015,      4003.2,      1
09:00:00 18/03/2015,      3715.6,      1
09:00:00 19/03/2015,      3457.1,      1
09:00:00 20/03/2015,      3792.1,      1
09:00:00 21/03/2015,      3910.9,      1
09:00:00 22/03/2015,      3828.9,      1
09:00:00 23/03/2015,      3782.3,      1
09:00:00 24/03/2015,      3831.6,      1
09:00:00 25/03/2015,      3793.7,      1
09:00:00 26/03/2015,      3717.1,      1
09:00:00 27/03/2015,      3736.0,      1
09:00:00 28/03/2015,      3784.9,      1
09:00:00 29/03/2015,      3793.4,      1
09:00:00 30/03/2015,      3763.1,      1
09:00:00 31/03/2015,      3759.5,      1
09:00:00 01/04/2015,      3645.1,      1
09:00:00 02/04/2015,      3617.0,      1
09:00:00 03/04/2015,      3706.6,      1
09:00:00 04/04/2015,      3883.6,      1
09:00:00 05/04/2015,      3901.4,      1
09:00:00 06/04/2015,      3892.7,      1
09:00:00 07/04/2015,      3885.1,      1
09:00:00 08/04/2015,      3883.5,      1
09:00:00 09/04/2015,      3651.9,      1
09:00:00 10/04/2015,      3678.1,      1
09:00:00 11/04/2015,      3773.4,      1
09:00:00 12/04/2015,      3745.1,      1
09:00:00 13/04/2015,      3703.5,      1
09:00:00 14/04/2015,      3721.1,      1
09:00:00 15/04/2015,      3814.5,      1
09:00:00 16/04/2015,      3753.8,      1
09:00:00 17/04/2015,      3823.5,      1
09:00:00 18/04/2015,      4057.4,      1
09:00:00 19/04/2015,      4065.2,      1
09:00:00 20/04/2015,      3989.1,      1
09:00:00 21/04/2015,      3844.3,      1
09:00:00 22/04/2015,      3714.8,      1
09:00:00 23/04/2015,      3669.6,      1
09:00:00 24/04/2015,      3572.9,    132
09:00:00 25/04/2015,      3529.5,    132
09:00:00 26/04/2015,      3547.5,    132
09:00:00 27/04/2015,      3423.5,    132
09:00:00 28/04/2015,      3332.3,    132
09:00:00 29/04/2015,      3227.7,    132
09:00:00 30/04/2015,      3286.9,    132
09:00:00 01/05/2015,      3273.8,    132
09:00:00 02/05/2015,      3301.7,    132
09:00:00 03/05/2015,      3220.0,    132
09:00:00 04/05/2015,      3271.1,    132
09:00:00 05/05/2015,      3232.9,    132
09:00:00 06/05/2015,      3126.5,    132
09:00:00 07/05/2015,      3039.4,    132
09:00:00 08/05/2015,      3179.5,    132
09:00:00 09/05/2015,      3321.1,    132
09:00:00 10/05/2015,      3299.1,    132
09:00:00 11/05/2015,      3327.9,    132
09:00:00 12/05/2015,      3348.0,    132
09:00:00 13/05/2015,      3339.8,    132
09:00:00 14/05/2015,      3369.2,    132
09:00:00 15/05/2015,      3366.2,    132
09:00:00 16/05/2015,      3360.1,    132
09:00:00 17/05/2015,      3280.3,    132
09:00:00 18/05/2015,      3248.8,    132
09:00:00 19/05/2015,      3256.7,    132
09:00:00 20/05/2015,      3281.8,    132
09:00:00 21/05/2015,      3230.2,    132
09:00:00 22/05/2015,      3206.0,    132
09:00:00 23/05/2015,      2805.4,    132
09:00:00 24/05/2015,      2568.1,    132
09:00:00 25/05/2015,      2514.2,    132
09:00:00 26/05/2015,      2496.5,    132
09:00:00 27/05/2015,      2548.7,    132
09:00:00 28/05/2015,      2556.1,    132
09:00:00 29/05/2015,"",    201
09:00:00 30/05/2015,      2621.5,    150
09:00:00 31/05/2015,      2567.4,    150
09:00:00 01/06/2015,      2584.1,    150
09:00:00 02/06/2015,      2584.9,    150
09:00:00 03/06/2015,      2519.0,    150
09:00:00 04/06/2015,      2490.0,    150
09:00:00 05/06/2015,      2499.5,    150
09:00:00 06/06/2015,      2589.6,    150
09:00:00 07/06/2015,      2638.5,    150
09:00:00 08/06/2015,      2760.5,    150
09:00:00 09/06/2015,      2802.6,    150
09:00:00 10/06/2015,      2812.6,    150
09:00:00 11/06/2015,      2540.2,    150
09:00:00 12/06/2015,      2485.8,    150
09:00:00 13/06/2015,      2712.2,    150
09:00:00 14/06/2015,      2815.2,    150
09:00:00 15/06/2015,      2822.8,    150
09:00:00 16/06/2015,      2913.7,    150
09:00:00 17/06/2015,      2818.0,    150
09:00:00 18/06/2015,      2673.5,    150
09:00:00 19/06/2015,      2726.6,    150
09:00:00 20/06/2015,      2736.4,    150
09:00:00 21/06/2015,      2726.5,    150
09:00:00 22/06/2015,      2734.8,    150
09:00:00 23/06/2015,      2716.5,    150
09:00:00 24/06/2015,      2771.3,    150
09:00:00 25/06/2015,      2794.2,    150
09:00:00 26/06/2015,      2766.7,    150
09:00:00 27/06/2015,      2780.3,    150
09:00:00 28/06/2015,      2819.8,    150
09:00:00 29/06/2015,      2835.3,    150
09:00:00 30/06/2015,"",    255
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,"",    255
