"Time","A4260515",
"and","Discharge (Ml/day)",
"Date","Mean","Qual"
09:00:00 30/06/2014,      3116.5,     25
09:00:00 01/07/2014,"",    255
09:00:00 02/07/2014,      2655.5,     25
09:00:00 03/07/2014,      2768.0,     25
09:00:00 04/07/2014,      2852.5,     25
09:00:00 05/07/2014,      2939.0,     25
09:00:00 06/07/2014,      3071.5,     25
09:00:00 07/07/2014,      3160.5,     25
09:00:00 08/07/2014,      3531.0,     25
09:00:00 09/07/2014,      4009.0,     25
09:00:00 10/07/2014,      4020.0,     25
09:00:00 11/07/2014,      3956.5,     25
09:00:00 12/07/2014,      3980.0,     25
09:00:00 13/07/2014,      3964.0,     25
09:00:00 14/07/2014,      3964.0,     25
09:00:00 15/07/2014,      4126.5,     25
09:00:00 16/07/2014,      4684.0,     25
09:00:00 17/07/2014,      5226.5,     25
09:00:00 18/07/2014,      5256.0,     25
09:00:00 19/07/2014,      4766.0,     25
09:00:00 20/07/2014,      4511.0,     25
09:00:00 21/07/2014,      4730.0,     25
09:00:00 22/07/2014,      5104.0,     25
09:00:00 23/07/2014,      5376.0,     25
09:00:00 24/07/2014,      5692.0,     25
09:00:00 25/07/2014,      7536.5,     25
09:00:00 26/07/2014,     10008.5,     25
09:00:00 27/07/2014,     12347.0,     25
09:00:00 28/07/2014,     13963.5,     25
09:00:00 29/07/2014,     14391.0,     25
09:00:00 30/07/2014,     14608.5,     25
09:00:00 31/07/2014,     14742.0,     25
09:00:00 01/08/2014,"",    255
09:00:00 02/08/2014,     14592.0,     25
09:00:00 03/08/2014,     14568.5,     25
09:00:00 04/08/2014,     14521.0,     25
09:00:00 05/08/2014,     14734.0,     25
09:00:00 06/08/2014,     15715.5,     25
09:00:00 07/08/2014,     17028.5,     25
09:00:00 08/08/2014,     17672.5,     25
09:00:00 09/08/2014,     17622.5,     25
09:00:00 10/08/2014,     17236.5,     25
09:00:00 11/08/2014,     16951.0,     25
09:00:00 12/08/2014,     17100.0,     25
09:00:00 13/08/2014,     17311.0,     25
09:00:00 14/08/2014,     17348.0,     25
09:00:00 15/08/2014,     16953.0,     25
09:00:00 16/08/2014,     16558.0,     25
09:00:00 17/08/2014,     16619.0,     25
09:00:00 18/08/2014,     16643.5,     25
09:00:00 19/08/2014,     16460.0,     25
09:00:00 20/08/2014,     15465.0,     25
09:00:00 21/08/2014,     13618.5,     25
09:00:00 22/08/2014,     12698.5,     25
09:00:00 23/08/2014,     12100.0,     25
09:00:00 24/08/2014,     11301.0,     25
09:00:00 25/08/2014,     11104.0,     25
09:00:00 26/08/2014,     10909.0,     25
09:00:00 27/08/2014,     10629.5,     25
09:00:00 28/08/2014,      9790.0,     25
09:00:00 29/08/2014,      8696.5,     25
09:00:00 30/08/2014,      7818.0,     25
09:00:00 31/08/2014,      7586.5,     25
09:00:00 01/09/2014,"",    255
09:00:00 02/09/2014,      6007.0,     25
09:00:00 03/09/2014,      4200.0,     25
09:00:00 04/09/2014,      4545.0,     25
09:00:00 05/09/2014,      4833.5,     25
09:00:00 06/09/2014,      4912.0,     25
09:00:00 07/09/2014,      4749.0,     25
09:00:00 08/09/2014,      4647.0,     25
09:00:00 09/09/2014,      4287.5,     25
09:00:00 10/09/2014,      3866.0,     25
09:00:00 11/09/2014,      3512.0,     25
09:00:00 12/09/2014,      3378.0,     25
09:00:00 13/09/2014,      4179.5,     25
09:00:00 14/09/2014,      4683.5,     25
09:00:00 15/09/2014,      4459.0,     25
09:00:00 16/09/2014,      4634.0,     25
09:00:00 17/09/2014,      4784.0,     25
09:00:00 18/09/2014,      4666.0,     25
09:00:00 19/09/2014,      4533.5,     25
09:00:00 20/09/2014,      4362.5,     25
09:00:00 21/09/2014,      4202.5,     25
09:00:00 22/09/2014,      4091.5,     25
09:00:00 23/09/2014,      4044.5,     25
09:00:00 24/09/2014,      4029.0,     25
09:00:00 25/09/2014,      4474.0,     25
09:00:00 26/09/2014,      5096.0,     25
09:00:00 27/09/2014,      5641.0,     25
09:00:00 28/09/2014,      5839.5,     25
09:00:00 29/09/2014,      5465.5,     25
09:00:00 30/09/2014,      5205.5,     25
09:00:00 01/10/2014,"",    255
09:00:00 02/10/2014,      4631.0,     25
09:00:00 03/10/2014,      4756.0,     25
09:00:00 04/10/2014,      4930.0,     25
09:00:00 05/10/2014,      4961.5,     25
09:00:00 06/10/2014,      5001.5,     25
09:00:00 07/10/2014,      5058.0,     25
09:00:00 08/10/2014,      5066.5,     25
09:00:00 09/10/2014,      5074.5,     25
09:00:00 10/10/2014,      5009.5,     25
09:00:00 11/10/2014,      4827.0,     25
09:00:00 12/10/2014,      4638.5,     25
09:00:00 13/10/2014,      4434.0,     25
09:00:00 14/10/2014,      3941.0,     25
09:00:00 15/10/2014,      3733.0,     25
09:00:00 16/10/2014,      4504.0,     25
09:00:00 17/10/2014,      6057.5,     25
09:00:00 18/10/2014,      7350.5,     25
09:00:00 19/10/2014,      7558.0,     25
09:00:00 20/10/2014,      7236.0,     25
09:00:00 21/10/2014,      6681.0,     25
09:00:00 22/10/2014,      6330.0,     25
09:00:00 23/10/2014,      6404.5,     25
09:00:00 24/10/2014,      6573.0,     25
09:00:00 25/10/2014,      7287.0,     25
09:00:00 26/10/2014,      7830.5,     25
09:00:00 27/10/2014,      7729.5,     25
09:00:00 28/10/2014,      7757.5,     25
09:00:00 29/10/2014,      7868.0,     25
09:00:00 30/10/2014,      8231.5,     25
09:00:00 31/10/2014,      8642.0,     25
09:00:00 01/11/2014,"",    255
09:00:00 02/11/2014,     10514.0,     25
09:00:00 03/11/2014,     10563.0,     25
09:00:00 04/11/2014,     10347.0,     25
09:00:00 05/11/2014,     10265.5,     25
09:00:00 06/11/2014,     10270.0,     25
09:00:00 07/11/2014,     10239.5,     25
09:00:00 08/11/2014,     10168.0,     25
09:00:00 09/11/2014,      9975.0,     25
09:00:00 10/11/2014,      9793.5,     25
09:00:00 11/11/2014,      9327.0,     25
09:00:00 12/11/2014,      9078.5,     25
09:00:00 13/11/2014,      9246.0,     25
09:00:00 14/11/2014,      9157.0,     25
09:00:00 15/11/2014,      9137.0,     25
09:00:00 16/11/2014,      9186.5,     25
09:00:00 17/11/2014,      9216.0,     25
09:00:00 18/11/2014,      9275.5,     25
09:00:00 19/11/2014,      9246.0,     25
09:00:00 20/11/2014,      9186.5,     25
09:00:00 21/11/2014,      8903.0,     25
09:00:00 22/11/2014,      9047.0,     25
09:00:00 23/11/2014,      9364.0,     25
09:00:00 24/11/2014,      9364.0,     25
09:00:00 25/11/2014,      9394.5,     25
09:00:00 26/11/2014,      9323.5,     25
09:00:00 27/11/2014,      9153.0,     25
09:00:00 28/11/2014,      8993.0,     25
09:00:00 29/11/2014,      8874.5,     25
09:00:00 30/11/2014,      8553.5,     25
09:00:00 01/12/2014,"",    255
09:00:00 02/12/2014,      7602.5,     25
09:00:00 03/12/2014,      7363.0,     25
09:00:00 04/12/2014,      7315.0,     25
09:00:00 05/12/2014,      7905.5,     25
09:00:00 06/12/2014,      8487.0,     25
09:00:00 07/12/2014,      8110.0,     25
09:00:00 08/12/2014,      7738.5,     25
09:00:00 09/12/2014,      7632.5,     25
09:00:00 10/12/2014,      7738.5,     25
09:00:00 11/12/2014,      7942.0,     25
09:00:00 12/12/2014,      7842.5,     25
09:00:00 13/12/2014,      7539.0,     25
09:00:00 14/12/2014,      7234.5,     25
09:00:00 15/12/2014,      6870.0,     25
09:00:00 16/12/2014,      6750.5,     25
09:00:00 17/12/2014,      6732.0,     25
09:00:00 18/12/2014,      6641.0,     25
09:00:00 19/12/2014,      6632.0,     25
09:00:00 20/12/2014,      6446.0,     25
09:00:00 21/12/2014,      6392.0,     25
09:00:00 22/12/2014,      6614.0,     25
09:00:00 23/12/2014,      6723.0,     25
09:00:00 24/12/2014,      6572.0,     25
09:00:00 25/12/2014,      6348.0,     25
09:00:00 26/12/2014,      6312.0,     25
09:00:00 27/12/2014,      6294.0,     25
09:00:00 28/12/2014,      6321.0,     25
09:00:00 29/12/2014,      6258.5,     25
09:00:00 30/12/2014,      6099.0,     25
09:00:00 31/12/2014,      5968.0,     25
09:00:00 01/01/2015,"",    255
09:00:00 02/01/2015,      5774.0,     25
09:00:00 03/01/2015,      6012.5,     25
09:00:00 04/01/2015,      5842.0,     25
09:00:00 05/01/2015,      5815.0,     25
09:00:00 06/01/2015,      6193.5,     25
09:00:00 07/01/2015,      6149.0,     25
09:00:00 08/01/2015,      5994.5,     25
09:00:00 09/01/2015,      6075.0,     25
09:00:00 10/01/2015,      6559.5,     25
09:00:00 11/01/2015,      7166.0,     25
09:00:00 12/01/2015,      7451.5,     25
09:00:00 13/01/2015,      7591.0,     25
09:00:00 14/01/2015,      7732.5,     25
09:00:00 15/01/2015,      7662.0,     25
09:00:00 16/01/2015,      7284.5,     25
09:00:00 17/01/2015,      7034.0,     25
09:00:00 18/01/2015,      6969.5,     25
09:00:00 19/01/2015,      7033.5,     25
09:00:00 20/01/2015,      7172.0,     25
09:00:00 21/01/2015,      8006.0,     25
09:00:00 22/01/2015,      8892.0,     25
09:00:00 23/01/2015,      9058.0,     25
09:00:00 24/01/2015,      9127.0,     25
09:00:00 25/01/2015,      9078.0,     25
09:00:00 26/01/2015,      9018.5,     25
09:00:00 27/01/2015,      9018.5,     25
09:00:00 28/01/2015,      8950.5,     25
09:00:00 29/01/2015,      8853.0,     25
09:00:00 30/01/2015,      8756.0,     25
09:00:00 31/01/2015,      8198.5,     25
09:00:00 01/02/2015,"",    255
09:00:00 02/02/2015,      8111.0,     25
09:00:00 03/02/2015,      8243.5,     25
09:00:00 04/02/2015,      8332.0,     25
09:00:00 05/02/2015,      8405.0,     25
09:00:00 06/02/2015,      8405.0,     25
09:00:00 07/02/2015,      8297.0,     25
09:00:00 08/02/2015,      7968.0,     25
09:00:00 09/02/2015,      7794.0,     25
09:00:00 10/02/2015,      7870.0,     25
09:00:00 11/02/2015,      7946.5,     25
09:00:00 12/02/2015,      8004.0,     25
09:00:00 13/02/2015,      8179.5,     25
09:00:00 14/02/2015,      8404.5,     25
09:00:00 15/02/2015,      8336.0,     25
09:00:00 16/02/2015,      8044.0,     25
09:00:00 17/02/2015,      7985.5,     25
09:00:00 18/02/2015,      8189.0,     25
09:00:00 19/02/2015,      8365.5,     25
09:00:00 20/02/2015,      8454.0,     25
09:00:00 21/02/2015,      8474.0,     25
09:00:00 22/02/2015,      8317.0,     25
09:00:00 23/02/2015,      7844.0,     25
09:00:00 24/02/2015,      7951.5,     25
09:00:00 25/02/2015,      8464.5,     25
09:00:00 26/02/2015,      8584.0,     25
09:00:00 27/02/2015,      8654.0,     25
