"Time","A4260511",
"and","Level (m)",
"Date","Mean","Qual"
09:00:00 01/06/2015,      16.236,      1
09:00:00 02/06/2015,      16.232,      1
09:00:00 03/06/2015,      16.221,      1
09:00:00 04/06/2015,      16.207,      1
09:00:00 05/06/2015,      16.192,      1
09:00:00 06/06/2015,      16.187,      1
09:00:00 07/06/2015,      16.192,      1
09:00:00 08/06/2015,      16.205,      1
09:00:00 09/06/2015,      16.224,      1
09:00:00 10/06/2015,      16.239,      1
09:00:00 11/06/2015,      16.225,      1
09:00:00 12/06/2015,      16.215,      1
09:00:00 13/06/2015,      16.211,      1
09:00:00 14/06/2015,      16.218,      1
09:00:00 15/06/2015,      16.235,      1
09:00:00 16/06/2015,      16.247,      1
09:00:00 17/06/2015,      16.237,      1
09:00:00 18/06/2015,      16.223,      1
09:00:00 19/06/2015,      16.224,      1
09:00:00 20/06/2015,      16.223,      1
09:00:00 21/06/2015,      16.219,      1
09:00:00 22/06/2015,      16.211,      1
09:00:00 23/06/2015,      16.212,      1
09:00:00 24/06/2015,      16.225,      1
09:00:00 25/06/2015,      16.233,      1
09:00:00 26/06/2015,      16.228,      1
09:00:00 27/06/2015,      16.226,      1
09:00:00 28/06/2015,      16.231,      1
09:00:00 29/06/2015,      16.233,      1
09:00:00 30/06/2015,      16.232,      1
09:00:00 01/07/2015,      16.287,      1
09:00:00 02/07/2015,      16.340,      1
09:00:00 03/07/2015,      16.386,      1
09:00:00 04/07/2015,      16.362,      1
09:00:00 05/07/2015,      16.372,      1
09:00:00 06/07/2015,      16.412,      1
09:00:00 07/07/2015,      16.513,      1
09:00:00 08/07/2015,      16.552,      1
09:00:00 09/07/2015,      16.582,      1
09:00:00 10/07/2015,      16.616,      1
09:00:00 11/07/2015,      16.616,      1
09:00:00 12/07/2015,      16.613,      1
09:00:00 13/07/2015,      16.621,      1
09:00:00 14/07/2015,      16.619,      1
09:00:00 15/07/2015,      16.610,      1
09:00:00 16/07/2015,      16.585,      1
09:00:00 17/07/2015,      16.531,      1
09:00:00 18/07/2015,      16.478,      1
09:00:00 19/07/2015,      16.459,      1
09:00:00 20/07/2015,      16.464,      1
09:00:00 21/07/2015,      16.480,      1
09:00:00 22/07/2015,      16.457,      1
09:00:00 23/07/2015,      16.427,      1
09:00:00 24/07/2015,      16.373,      1
09:00:00 25/07/2015,      16.363,      1
09:00:00 26/07/2015,      16.374,      1
09:00:00 27/07/2015,      16.372,      1
09:00:00 28/07/2015,      16.371,      1
09:00:00 29/07/2015,      16.363,      1
09:00:00 30/07/2015,      16.364,      1
09:00:00 31/07/2015,      16.460,      1
09:00:00 01/08/2015,      16.459,      1
09:00:00 02/08/2015,      16.465,      1
09:00:00 03/08/2015,      16.457,      1
09:00:00 04/08/2015,      16.434,      1
09:00:00 05/08/2015,      16.407,      1
09:00:00 06/08/2015,      16.426,      1
09:00:00 07/08/2015,      16.441,      1
09:00:00 08/08/2015,      16.434,      1
09:00:00 09/08/2015,      16.408,      1
09:00:00 10/08/2015,      16.386,      1
09:00:00 11/08/2015,      16.393,      1
09:00:00 12/08/2015,      16.351,      1
09:00:00 13/08/2015,      16.378,      1
09:00:00 14/08/2015,      16.399,      1
09:00:00 15/08/2015,      16.405,      1
09:00:00 16/08/2015,      16.417,      1
09:00:00 17/08/2015,      16.423,      1
09:00:00 18/08/2015,      16.428,      1
09:00:00 19/08/2015,      16.358,      1
09:00:00 20/08/2015,      16.334,      1
09:00:00 21/08/2015,      16.276,      1
09:00:00 22/08/2015,      16.277,      1
09:00:00 23/08/2015,      16.272,      1
09:00:00 24/08/2015,      16.284,      1
09:00:00 25/08/2015,      16.291,      1
09:00:00 26/08/2015,      16.279,      1
09:00:00 27/08/2015,      16.277,      1
09:00:00 28/08/2015,      16.277,      1
09:00:00 29/08/2015,      16.289,      1
09:00:00 30/08/2015,      16.307,      1
09:00:00 31/08/2015,      16.307,      1
09:00:00 01/09/2015,      16.367,      1
09:00:00 02/09/2015,      16.437,      1
09:00:00 03/09/2015,      16.527,      1
09:00:00 04/09/2015,      16.540,      1
09:00:00 05/09/2015,      16.502,      1
09:00:00 06/09/2015,      16.509,      1
09:00:00 07/09/2015,      16.492,      1
09:00:00 08/09/2015,      16.473,      1
09:00:00 09/09/2015,      16.478,      1
09:00:00 10/09/2015,      16.479,      1
09:00:00 11/09/2015,      16.454,      1
09:00:00 12/09/2015,      16.425,      1
09:00:00 13/09/2015,      16.419,      1
09:00:00 14/09/2015,      16.421,      1
09:00:00 15/09/2015,      16.452,      1
09:00:00 16/09/2015,      16.465,      1
09:00:00 17/09/2015,      16.536,      1
09:00:00 18/09/2015,      16.633,      1
09:00:00 19/09/2015,      16.689,      1
09:00:00 20/09/2015,      16.716,      1
09:00:00 21/09/2015,      16.727,      1
09:00:00 22/09/2015,      16.748,      1
09:00:00 23/09/2015,      16.756,      1
09:00:00 24/09/2015,      16.790,      1
09:00:00 25/09/2015,      16.820,      1
09:00:00 26/09/2015,      16.823,      1
09:00:00 27/09/2015,      16.822,      1
09:00:00 28/09/2015,      16.818,      1
09:00:00 29/09/2015,      16.818,      1
09:00:00 30/09/2015,      16.823,      1
09:00:00 01/10/2015,      16.856,      1
09:00:00 02/10/2015,      16.921,      1
09:00:00 03/10/2015,      16.944,      1
09:00:00 04/10/2015,      16.951,      1
09:00:00 05/10/2015,      16.948,      1
09:00:00 06/10/2015,      16.937,      1
09:00:00 07/10/2015,      16.950,      1
09:00:00 08/10/2015,      16.956,      1
09:00:00 09/10/2015,      16.963,      1
09:00:00 10/10/2015,      16.932,      1
09:00:00 11/10/2015,      16.952,      1
09:00:00 12/10/2015,      16.966,      1
09:00:00 13/10/2015,      16.948,      1
09:00:00 14/10/2015,      16.929,      1
09:00:00 15/10/2015,      16.884,      1
09:00:00 16/10/2015,      16.861,      1
09:00:00 17/10/2015,      16.876,      1
09:00:00 18/10/2015,      16.868,      1
09:00:00 19/10/2015,      16.865,      1
09:00:00 20/10/2015,      16.864,      1
09:00:00 21/10/2015,      16.836,      1
09:00:00 22/10/2015,      16.873,      1
09:00:00 23/10/2015,      16.931,      1
09:00:00 24/10/2015,      16.939,      1
09:00:00 25/10/2015,      16.957,      1
09:00:00 26/10/2015,      16.977,      1
09:00:00 27/10/2015,      17.001,      1
09:00:00 28/10/2015,      17.002,      1
09:00:00 29/10/2015,      17.028,      1
09:00:00 30/10/2015,      16.995,      1
09:00:00 31/10/2015,      16.976,      1
09:00:00 01/11/2015,      16.942,      1
09:00:00 02/11/2015,      16.934,      1
09:00:00 03/11/2015,      16.938,      1
09:00:00 04/11/2015,      16.919,      1
09:00:00 05/11/2015,      16.912,      1
09:00:00 06/11/2015,      16.863,      1
09:00:00 07/11/2015,      16.755,      1
09:00:00 08/11/2015,      16.706,      1
09:00:00 09/11/2015,      16.676,      1
09:00:00 10/11/2015,      16.647,      1
09:00:00 11/11/2015,      16.632,      1
09:00:00 12/11/2015,      16.617,      1
09:00:00 13/11/2015,      16.629,      1
09:00:00 14/11/2015,      16.642,      1
09:00:00 15/11/2015,      16.633,      1
09:00:00 16/11/2015,      16.613,      1
09:00:00 17/11/2015,      16.610,      1
09:00:00 18/11/2015,      16.576,      1
09:00:00 19/11/2015,      16.536,      1
09:00:00 20/11/2015,      16.485,      1
09:00:00 21/11/2015,      16.462,      1
09:00:00 22/11/2015,      16.416,      1
09:00:00 23/11/2015,      16.397,      1
09:00:00 24/11/2015,      16.399,      1
09:00:00 25/11/2015,      16.389,      1
09:00:00 26/11/2015,      16.365,      1
09:00:00 27/11/2015,      16.364,      1
09:00:00 28/11/2015,      16.342,      1
09:00:00 29/11/2015,      16.347,      1
09:00:00 30/11/2015,      16.348,      1
09:00:00 01/12/2015,      16.347,      1
09:00:00 02/12/2015,      16.413,      1
09:00:00 03/12/2015,      16.422,      1
09:00:00 04/12/2015,      16.426,      1
09:00:00 05/12/2015,      16.430,      1
09:00:00 06/12/2015,      16.406,      1
09:00:00 07/12/2015,      16.387,      1
09:00:00 08/12/2015,      16.400,      1
09:00:00 09/12/2015,      16.422,      1
09:00:00 10/12/2015,      16.425,      1
09:00:00 11/12/2015,      16.442,      1
09:00:00 12/12/2015,      16.469,      1
09:00:00 13/12/2015,      16.439,      1
09:00:00 14/12/2015,      16.436,      1
09:00:00 15/12/2015,      16.450,      1
09:00:00 16/12/2015,      16.465,      1
09:00:00 17/12/2015,      16.437,      1
09:00:00 18/12/2015,      16.398,      1
09:00:00 19/12/2015,      16.334,      1
09:00:00 20/12/2015,      16.298,      1
09:00:00 21/12/2015,      16.328,      1
09:00:00 22/12/2015,      16.359,      1
09:00:00 23/12/2015,      16.367,      1
09:00:00 24/12/2015,      16.365,      1
09:00:00 25/12/2015,      16.336,      1
09:00:00 26/12/2015,      16.339,      1
09:00:00 27/12/2015,      16.358,      1
09:00:00 28/12/2015,      16.349,      1
09:00:00 29/12/2015,      16.362,      1
09:00:00 30/12/2015,      16.361,      1
09:00:00 31/12/2015,      16.358,      1
09:00:00 01/01/2016,      16.356,      1
09:00:00 02/01/2016,      16.370,      1
09:00:00 03/01/2016,      16.377,      1
09:00:00 04/01/2016,      16.389,      1
09:00:00 05/01/2016,      16.403,      1
09:00:00 06/01/2016,      16.381,      1
09:00:00 07/01/2016,      16.380,      1
09:00:00 08/01/2016,      16.375,      1
09:00:00 09/01/2016,      16.359,      1
09:00:00 10/01/2016,      16.347,      1
09:00:00 11/01/2016,      16.360,      1
09:00:00 12/01/2016,      16.371,      1
09:00:00 13/01/2016,      16.372,      1
09:00:00 14/01/2016,      16.390,      1
09:00:00 15/01/2016,      16.425,      1
09:00:00 16/01/2016,      16.414,      1
09:00:00 17/01/2016,      16.421,      1
09:00:00 18/01/2016,      16.415,      1
09:00:00 19/01/2016,      16.400,      1
09:00:00 20/01/2016,      16.382,      1
09:00:00 21/01/2016,      16.385,      1
09:00:00 22/01/2016,      16.396,      1
09:00:00 23/01/2016,      16.445,      1
09:00:00 24/01/2016,      16.444,      1
09:00:00 25/01/2016,      16.424,      1
09:00:00 26/01/2016,      16.393,      1
09:00:00 27/01/2016,      16.380,      1
09:00:00 28/01/2016,      16.385,      1
09:00:00 29/01/2016,      16.397,      1
09:00:00 30/01/2016,      16.410,      1
09:00:00 31/01/2016,      16.426,      1
09:00:00 01/02/2016,      16.409,      1
09:00:00 02/02/2016,      16.441,      1
09:00:00 03/02/2016,      16.426,      1
09:00:00 04/02/2016,      16.422,      1
09:00:00 05/02/2016,      16.402,      1
09:00:00 06/02/2016,      16.390,      1
09:00:00 07/02/2016,      16.395,      1
09:00:00 08/02/2016,      16.405,      1
09:00:00 09/02/2016,      16.459,      1
09:00:00 10/02/2016,      16.500,      1
09:00:00 11/02/2016,      16.536,      1
09:00:00 12/02/2016,      16.568,      1
09:00:00 13/02/2016,      16.537,      1
09:00:00 14/02/2016,      16.530,      1
09:00:00 15/02/2016,      16.527,      1
