"Time","A4260515",
09:00:00 16/02/2016,      10.846,    150
09:00:00 17/02/2016,      10.854,    150
09:00:00 18/02/2016,      10.870,    150
09:00:00 19/02/2016,      10.885,    150
09:00:00 20/02/2016,      10.881,    150
09:00:00 21/02/2016,      10.870,    150
09:00:00 22/02/2016,      10.871,    150
09:00:00 23/02/2016,      10.873,    150
09:00:00 24/02/2016,      10.865,    150
09:00:00 25/02/2016,      10.866,    150
09:00:00 26/02/2016,      10.866,    150
09:00:00 27/02/2016,      10.872,    150
09:00:00 28/02/2016,      10.874,    150
09:00:00 29/02/2016,      10.873,    150
09:00:00 01/03/2016,      10.784,    150
09:00:00 02/03/2016,      10.779,    150
09:00:00 03/03/2016,      10.708,    150
09:00:00 04/03/2016,      10.681,    150
09:00:00 05/03/2016,      10.557,    150
09:00:00 06/03/2016,      10.519,    150
09:00:00 07/03/2016,      10.507,    150
09:00:00 08/03/2016,      10.462,    150
09:00:00 09/03/2016,      10.469,    150
09:00:00 10/03/2016,      10.442,    150
09:00:00 11/03/2016,      10.442,    150
09:00:00 12/03/2016,      10.435,    150
09:00:00 13/03/2016,      10.411,    150
09:00:00 14/03/2016,      10.412,    150
09:00:00 15/03/2016,      10.389,    150
09:00:00 16/03/2016,      10.437,    150
09:00:00 17/03/2016,      10.462,    150
09:00:00 18/03/2016,      10.468,    150
09:00:00 19/03/2016,      10.449,    150
09:00:00 20/03/2016,      10.454,    150
09:00:00 21/03/2016,      10.439,    150
09:00:00 22/03/2016,      10.449,    150
09:00:00 23/03/2016,      10.469,    150
09:00:00 24/03/2016,      10.461,    150
09:00:00 25/03/2016,      10.523,    150
09:00:00 26/03/2016,      10.531,    150
09:00:00 27/03/2016,      10.540,    150
09:00:00 28/03/2016,      10.552,    150
09:00:00 29/03/2016,      10.571,    150
09:00:00 30/03/2016,      10.577,    150
09:00:00 31/03/2016,      10.582,    150
09:00:00 01/04/2016,      10.617,    150
09:00:00 02/04/2016,      10.647,    150
09:00:00 03/04/2016,      10.643,    150
09:00:00 04/04/2016,      10.658,    150
09:00:00 05/04/2016,      10.667,    150
09:00:00 06/04/2016,      10.654,    150
09:00:00 07/04/2016,      10.646,    150
09:00:00 08/04/2016,      10.533,    150
09:00:00 09/04/2016,      10.478,    150
09:00:00 10/04/2016,      10.450,    150
09:00:00 11/04/2016,      10.402,    150
09:00:00 12/04/2016,      10.322,    150
09:00:00 13/04/2016,      10.254,    150
09:00:00 14/04/2016,      10.263,    150
09:00:00 15/04/2016,      10.267,    150
09:00:00 16/04/2016,      10.260,    150
09:00:00 17/04/2016,      10.249,    150
09:00:00 18/04/2016,      10.265,    150
09:00:00 19/04/2016,      10.283,    150
09:00:00 20/04/2016,      10.289,    150
09:00:00 21/04/2016,      10.328,    150
09:00:00 22/04/2016,      10.321,    150
09:00:00 23/04/2016,      10.209,    150
09:00:00 24/04/2016,      10.193,    150
09:00:00 25/04/2016,      10.203,    150
09:00:00 26/04/2016,      10.211,    150
09:00:00 27/04/2016,      10.212,    150
09:00:00 28/04/2016,      10.188,    150
09:00:00 29/04/2016,      10.072,    150
09:00:00 30/04/2016,       9.932,    150
09:00:00 01/05/2016,       9.949,    150
09:00:00 02/05/2016,       9.998,    150
09:00:00 03/05/2016,      10.024,    150
09:00:00 04/05/2016,      10.013,    150
09:00:00 05/05/2016,      10.086,    150
09:00:00 06/05/2016,      10.105,    150
09:00:00 07/05/2016,      10.102,    150
09:00:00 08/05/2016,      10.099,    150
09:00:00 09/05/2016,      10.112,    150
09:00:00 10/05/2016,      10.128,    150
09:00:00 11/05/2016,      10.089,    150
09:00:00 12/05/2016,      10.083,    150
09:00:00 13/05/2016,      10.096,    150
09:00:00 14/05/2016,      10.093,    150
09:00:00 15/05/2016,      10.090,    150
09:00:00 16/05/2016,      10.076,    150
09:00:00 17/05/2016,      10.082,    150
09:00:00 18/05/2016,      10.087,    150
09:00:00 19/05/2016,      10.083,    150
09:00:00 20/05/2016,      10.090,    150
09:00:00 21/05/2016,      10.093,    150
09:00:00 22/05/2016,      10.101,    150
09:00:00 23/05/2016,      10.106,    150
09:00:00 24/05/2016,      10.095,    150
09:00:00 25/05/2016,      10.104,    150
09:00:00 26/05/2016,      10.153,    150
09:00:00 27/05/2016,      10.193,    150
09:00:00 28/05/2016,      10.211,    150
09:00:00 29/05/2016,      10.205,    150
09:00:00 30/05/2016,      10.198,    150
09:00:00 31/05/2016,      10.192,    150
09:00:00 01/06/2016,      10.176,    150
09:00:00 02/06/2016,      10.168,    150
09:00:00 03/06/2016,      10.148,    150
09:00:00 04/06/2016,      10.135,    150
09:00:00 05/06/2016,      10.131,    150
09:00:00 06/06/2016,      10.136,    150
09:00:00 07/06/2016,      10.137,    150
09:00:00 08/06/2016,      10.138,    150
09:00:00 09/06/2016,      10.155,    150
09:00:00 10/06/2016,      10.134,    150
09:00:00 11/06/2016,      10.125,    150
09:00:00 12/06/2016,      10.108,    150
09:00:00 13/06/2016,      10.100,    150
09:00:00 14/06/2016,      10.101,    150
09:00:00 15/06/2016,      10.098,    150
09:00:00 16/06/2016,      10.101,    150
09:00:00 17/06/2016,      10.105,    150
09:00:00 18/06/2016,      10.101,    150
09:00:00 19/06/2016,      10.103,    150
09:00:00 20/06/2016,      10.106,    150
09:00:00 21/06/2016,      10.107,    150
09:00:00 22/06/2016,      10.120,    150
09:00:00 23/06/2016,      10.113,    150
09:00:00 24/06/2016,      10.077,    150
09:00:00 25/06/2016,      10.115,    150
09:00:00 26/06/2016,      10.106,    150
09:00:00 27/06/2016,      10.097,    150
09:00:00 28/06/2016,      10.089,    150
09:00:00 29/06/2016,      10.092,    150
09:00:00 30/06/2016,      10.102,    150
09:00:00 01/07/2016,      10.095,    150
09:00:00 02/07/2016,      10.157,    150
09:00:00 03/07/2016,      10.192,    150
09:00:00 04/07/2016,      10.199,    150
09:00:00 05/07/2016,      10.210,    150
09:00:00 06/07/2016,      10.249,    150
09:00:00 07/07/2016,      10.349,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
