"Time","A4260519",
09:00:00 17/02/2016,       3.398,    150
09:00:00 18/02/2016,       3.385,    150
09:00:00 19/02/2016,       3.380,    150
09:00:00 20/02/2016,       3.393,    150
09:00:00 21/02/2016,       3.387,    150
09:00:00 22/02/2016,       3.380,    150
09:00:00 23/02/2016,       3.381,    150
09:00:00 24/02/2016,       3.391,    150
09:00:00 25/02/2016,       3.391,    150
09:00:00 26/02/2016,       3.400,    150
09:00:00 27/02/2016,       3.405,    150
09:00:00 28/02/2016,       3.402,    150
09:00:00 29/02/2016,       3.401,    150
09:00:00 01/03/2016,       3.396,    150
09:00:00 02/03/2016,       3.370,    150
09:00:00 03/03/2016,       3.375,    150
09:00:00 04/03/2016,       3.346,    150
09:00:00 05/03/2016,       3.290,    150
09:00:00 06/03/2016,       3.285,    150
09:00:00 07/03/2016,       3.284,    150
09:00:00 08/03/2016,       3.286,    150
09:00:00 09/03/2016,       3.269,    150
09:00:00 10/03/2016,       3.285,    150
09:00:00 11/03/2016,       3.303,    150
09:00:00 12/03/2016,       3.303,    150
09:00:00 13/03/2016,       3.300,    150
09:00:00 14/03/2016,       3.290,    150
09:00:00 15/03/2016,       3.297,    150
09:00:00 16/03/2016,       3.282,    150
09:00:00 17/03/2016,       3.267,    150
09:00:00 18/03/2016,       3.276,    150
09:00:00 19/03/2016,       3.291,    150
09:00:00 20/03/2016,       3.278,    150
09:00:00 21/03/2016,       3.273,    150
09:00:00 22/03/2016,       3.268,    150
09:00:00 23/03/2016,       3.262,    150
09:00:00 24/03/2016,       3.274,    150
09:00:00 25/03/2016,       3.283,    150
09:00:00 26/03/2016,       3.294,    150
09:00:00 27/03/2016,       3.295,    150
09:00:00 28/03/2016,       3.303,    150
09:00:00 29/03/2016,       3.308,    150
09:00:00 30/03/2016,       3.309,    150
09:00:00 31/03/2016,       3.302,    150
09:00:00 01/04/2016,       3.308,    150
09:00:00 02/04/2016,       3.307,    150
09:00:00 03/04/2016,       3.320,    150
09:00:00 04/04/2016,       3.321,    150
09:00:00 05/04/2016,"",    201
09:00:00 06/04/2016,       3.312,    150
09:00:00 07/04/2016,       3.341,    150
09:00:00 08/04/2016,       3.350,    150
09:00:00 09/04/2016,       3.341,    150
09:00:00 10/04/2016,       3.324,    150
09:00:00 11/04/2016,       3.314,    150
09:00:00 12/04/2016,       3.301,    150
09:00:00 13/04/2016,       3.282,    150
09:00:00 14/04/2016,       3.259,    150
09:00:00 15/04/2016,       3.244,    150
09:00:00 16/04/2016,       3.249,    150
09:00:00 17/04/2016,       3.266,    150
09:00:00 18/04/2016,       3.256,    150
09:00:00 19/04/2016,       3.251,    150
09:00:00 20/04/2016,       3.249,    150
09:00:00 21/04/2016,       3.257,    150
09:00:00 22/04/2016,       3.268,    150
09:00:00 23/04/2016,       3.274,    150
09:00:00 24/04/2016,       3.260,    150
09:00:00 25/04/2016,       3.244,    150
09:00:00 26/04/2016,       3.235,    150
09:00:00 27/04/2016,       3.230,    150
09:00:00 28/04/2016,       3.229,    150
09:00:00 29/04/2016,       3.235,    150
09:00:00 30/04/2016,       3.219,    150
09:00:00 01/05/2016,       3.202,    150
09:00:00 02/05/2016,       3.190,    150
09:00:00 03/05/2016,       3.196,    150
09:00:00 04/05/2016,       3.216,    150
09:00:00 05/05/2016,       3.212,    150
09:00:00 06/05/2016,       3.210,    150
09:00:00 07/05/2016,       3.211,    150
09:00:00 08/05/2016,       3.211,    150
09:00:00 09/05/2016,       3.213,    150
09:00:00 10/05/2016,       3.251,    150
09:00:00 11/05/2016,       3.220,    150
09:00:00 12/05/2016,       3.213,    150
09:00:00 13/05/2016,       3.214,    150
09:00:00 14/05/2016,       3.202,    150
09:00:00 15/05/2016,       3.195,    150
09:00:00 16/05/2016,       3.195,    150
09:00:00 17/05/2016,       3.193,    150
09:00:00 18/05/2016,       3.195,    150
09:00:00 19/05/2016,       3.200,    150
09:00:00 20/05/2016,       3.199,    150
09:00:00 21/05/2016,       3.183,    150
09:00:00 22/05/2016,       3.184,    150
09:00:00 23/05/2016,       3.203,    150
09:00:00 24/05/2016,       3.173,    150
09:00:00 25/05/2016,       3.175,    150
09:00:00 26/05/2016,       3.200,    150
09:00:00 27/05/2016,       3.232,    150
09:00:00 28/05/2016,       3.245,    150
09:00:00 29/05/2016,       3.248,    150
09:00:00 30/05/2016,       3.247,    150
09:00:00 31/05/2016,       3.241,    150
09:00:00 01/06/2016,       3.236,    150
09:00:00 02/06/2016,       3.239,    150
09:00:00 03/06/2016,       3.237,    150
09:00:00 04/06/2016,       3.240,    150
09:00:00 05/06/2016,       3.238,    150
09:00:00 06/06/2016,       3.233,    150
09:00:00 07/06/2016,       3.234,    150
09:00:00 08/06/2016,       3.209,    150
09:00:00 09/06/2016,       3.208,    150
09:00:00 10/06/2016,       3.220,    150
09:00:00 11/06/2016,       3.213,    150
09:00:00 12/06/2016,       3.212,    150
09:00:00 13/06/2016,       3.203,    150
09:00:00 14/06/2016,       3.199,    150
09:00:00 15/06/2016,       3.198,    150
09:00:00 16/06/2016,       3.193,    150
09:00:00 17/06/2016,       3.197,    150
09:00:00 18/06/2016,       3.204,    150
09:00:00 19/06/2016,       3.205,    150
09:00:00 20/06/2016,       3.208,    150
09:00:00 21/06/2016,       3.199,    150
09:00:00 22/06/2016,       3.197,    150
09:00:00 23/06/2016,       3.196,    150
09:00:00 24/06/2016,       3.201,    150
09:00:00 25/06/2016,       3.201,    150
09:00:00 26/06/2016,       3.191,    150
09:00:00 27/06/2016,       3.192,    150
09:00:00 28/06/2016,       3.196,    150
09:00:00 29/06/2016,       3.194,    150
09:00:00 30/06/2016,       3.188,    150
09:00:00 01/07/2016,       3.197,    150
09:00:00 02/07/2016,       3.189,    150
09:00:00 03/07/2016,       3.189,    150
09:00:00 04/07/2016,       3.191,    150
09:00:00 05/07/2016,       3.195,    150
09:00:00 06/07/2016,       3.219,    150
09:00:00 07/07/2016,       3.242,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
