"Time","A4260903",
09:00:00 16/02/2016,       0.746,    150
09:00:00 17/02/2016,       0.777,    150
09:00:00 18/02/2016,       0.729,    150
09:00:00 19/02/2016,       0.701,    150
09:00:00 20/02/2016,       0.732,    150
09:00:00 21/02/2016,       0.716,    150
09:00:00 22/02/2016,       0.636,    150
09:00:00 23/02/2016,       0.657,    150
09:00:00 24/02/2016,       0.670,    150
09:00:00 25/02/2016,       0.659,    150
09:00:00 26/02/2016,       0.742,    150
09:00:00 27/02/2016,       0.733,    150
09:00:00 28/02/2016,       0.715,    150
09:00:00 29/02/2016,       0.722,    150
09:00:00 01/03/2016,       0.670,    150
09:00:00 02/03/2016,       0.625,    150
09:00:00 03/03/2016,       0.734,    150
09:00:00 04/03/2016,       0.718,    150
09:00:00 05/03/2016,       0.678,    150
09:00:00 06/03/2016,       0.656,    150
09:00:00 07/03/2016,       0.702,    150
09:00:00 08/03/2016,       0.688,    150
09:00:00 09/03/2016,       0.605,    150
09:00:00 10/03/2016,       0.617,    150
09:00:00 11/03/2016,       0.602,    150
09:00:00 12/03/2016,       0.622,    150
09:00:00 13/03/2016,       0.666,    150
09:00:00 14/03/2016,       0.658,    150
09:00:00 15/03/2016,       0.703,    150
09:00:00 16/03/2016,       0.621,    150
09:00:00 17/03/2016,       0.546,    150
09:00:00 18/03/2016,       0.577,    150
09:00:00 19/03/2016,       0.850,    150
09:00:00 20/03/2016,       0.610,    150
09:00:00 21/03/2016,       0.592,    150
09:00:00 22/03/2016,       0.572,    150
09:00:00 23/03/2016,       0.510,    150
09:00:00 24/03/2016,       0.618,    150
09:00:00 25/03/2016,       0.580,    150
09:00:00 26/03/2016,       0.616,    150
09:00:00 27/03/2016,       0.598,    150
09:00:00 28/03/2016,       0.598,    150
09:00:00 29/03/2016,       0.578,    150
09:00:00 30/03/2016,       0.610,    150
09:00:00 31/03/2016,       0.568,    150
09:00:00 01/04/2016,       0.533,    150
09:00:00 02/04/2016,       0.528,    150
09:00:00 03/04/2016,       0.645,    150
09:00:00 04/04/2016,       0.582,    150
09:00:00 05/04/2016,       0.530,    150
09:00:00 06/04/2016,       0.602,    150
09:00:00 07/04/2016,       0.647,    150
09:00:00 08/04/2016,       0.583,    150
09:00:00 09/04/2016,       0.597,    150
09:00:00 10/04/2016,       0.580,    150
09:00:00 11/04/2016,       0.636,    150
09:00:00 12/04/2016,       0.655,    150
09:00:00 13/04/2016,       0.630,    150
09:00:00 14/04/2016,       0.574,    150
09:00:00 15/04/2016,       0.527,    150
09:00:00 16/04/2016,       0.562,    150
09:00:00 17/04/2016,       0.648,    150
09:00:00 18/04/2016,       0.576,    150
09:00:00 19/04/2016,       0.524,    150
09:00:00 20/04/2016,       0.520,    150
09:00:00 21/04/2016,       0.542,    150
09:00:00 22/04/2016,       0.621,    150
09:00:00 23/04/2016,       0.623,    150
09:00:00 24/04/2016,       0.596,    150
09:00:00 25/04/2016,       0.521,    150
09:00:00 26/04/2016,       0.505,    150
09:00:00 27/04/2016,       0.461,    150
09:00:00 28/04/2016,       0.472,    150
09:00:00 29/04/2016,       0.512,    150
09:00:00 30/04/2016,       0.499,    150
09:00:00 01/05/2016,       0.484,    150
09:00:00 02/05/2016,       0.603,    150
09:00:00 03/05/2016,       0.462,    150
09:00:00 04/05/2016,       0.547,    150
09:00:00 05/05/2016,       0.460,    150
09:00:00 06/05/2016,       0.461,    150
09:00:00 07/05/2016,       0.532,    150
09:00:00 08/05/2016,       0.470,    150
09:00:00 09/05/2016,       0.424,    150
09:00:00 10/05/2016,       0.475,    150
09:00:00 11/05/2016,       0.683,    150
09:00:00 12/05/2016,       0.569,    150
09:00:00 13/05/2016,       0.533,    150
09:00:00 14/05/2016,       0.482,    150
09:00:00 15/05/2016,       0.468,    150
09:00:00 16/05/2016,       0.547,    150
09:00:00 17/05/2016,       0.481,    150
09:00:00 18/05/2016,       0.517,    150
09:00:00 19/05/2016,       0.516,    150
09:00:00 20/05/2016,       0.525,    150
09:00:00 21/05/2016,       0.479,    150
09:00:00 22/05/2016,       0.409,    150
09:00:00 23/05/2016,       0.424,    150
09:00:00 24/05/2016,       0.529,    150
09:00:00 25/05/2016,       0.457,    150
09:00:00 26/05/2016,       0.458,    150
09:00:00 27/05/2016,       0.567,    150
09:00:00 28/05/2016,       0.571,    150
09:00:00 29/05/2016,       0.568,    150
09:00:00 30/05/2016,       0.490,    150
09:00:00 31/05/2016,       0.472,    150
09:00:00 01/06/2016,       0.505,    150
09:00:00 02/06/2016,       0.536,    150
09:00:00 03/06/2016,       0.553,    150
09:00:00 04/06/2016,       0.588,    150
09:00:00 05/06/2016,       0.593,    150
09:00:00 06/06/2016,       0.563,    150
09:00:00 07/06/2016,       0.664,    150
09:00:00 08/06/2016,       0.603,    150
09:00:00 09/06/2016,       0.487,    150
09:00:00 10/06/2016,       0.686,    150
09:00:00 11/06/2016,       0.591,    150
09:00:00 12/06/2016,       0.638,    150
09:00:00 13/06/2016,       0.567,    150
09:00:00 14/06/2016,       0.527,    150
09:00:00 15/06/2016,       0.579,    150
09:00:00 16/06/2016,       0.545,    150
09:00:00 17/06/2016,       0.545,    150
09:00:00 18/06/2016,       0.634,    150
09:00:00 19/06/2016,       0.624,    150
09:00:00 20/06/2016,       0.632,    150
09:00:00 21/06/2016,       0.593,    150
09:00:00 22/06/2016,       0.603,    150
09:00:00 23/06/2016,       0.582,    150
09:00:00 24/06/2016,       0.604,    150
09:00:00 25/06/2016,       0.783,    150
09:00:00 26/06/2016,       0.578,    150
09:00:00 27/06/2016,       0.589,    150
09:00:00 28/06/2016,       0.640,    150
09:00:00 29/06/2016,       0.610,    150
09:00:00 30/06/2016,       0.541,    150
09:00:00 01/07/2016,       0.705,    150
09:00:00 02/07/2016,       0.626,    150
09:00:00 03/07/2016,       0.620,    150
09:00:00 04/07/2016,       0.607,    150
09:00:00 05/07/2016,       0.670,    150
09:00:00 06/07/2016,       0.754,    150
09:00:00 07/07/2016,       0.716,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
