"Time","A4260515",
"and","Discharge (Ml/day)",
"Date","Mean","Qual"
09:00:00 01/06/2015,"",    255
09:00:00 02/06/2015,      3522.0,     25
09:00:00 03/06/2015,      3568.0,     25
09:00:00 04/06/2015,      3583.0,     25
09:00:00 05/06/2015,      3329.5,     25
09:00:00 06/06/2015,      3110.0,     25
09:00:00 07/06/2015,      3180.0,     25
09:00:00 08/06/2015,      3229.5,     25
09:00:00 09/06/2015,      3323.0,     25
09:00:00 10/06/2015,      3410.0,     25
09:00:00 11/06/2015,      3446.5,     25
09:00:00 12/06/2015,      3461.0,     25
09:00:00 13/06/2015,      3475.5,     25
09:00:00 14/06/2015,      3468.0,     25
09:00:00 15/06/2015,      3550.0,     25
09:00:00 16/06/2015,      3722.5,     25
09:00:00 17/06/2015,      3783.0,     25
09:00:00 18/06/2015,      3707.0,     25
09:00:00 19/06/2015,      3609.0,     25
09:00:00 20/06/2015,      3571.0,     25
09:00:00 21/06/2015,      3541.5,     25
09:00:00 22/06/2015,      3542.5,     25
09:00:00 23/06/2015,      3535.0,     25
09:00:00 24/06/2015,      3505.0,     25
09:00:00 25/06/2015,      3542.0,     25
09:00:00 26/06/2015,      3594.0,     25
09:00:00 27/06/2015,      3609.0,     25
09:00:00 28/06/2015,      3601.5,     25
09:00:00 29/06/2015,      3616.5,     25
09:00:00 30/06/2015,      3639.0,     25
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,      3970.0,     25
09:00:00 03/07/2015,      5843.0,     25
09:00:00 04/07/2015,      7545.0,     25
09:00:00 05/07/2015,      7428.0,     25
09:00:00 06/07/2015,      7287.0,     25
09:00:00 07/07/2015,      7659.5,     25
09:00:00 08/07/2015,      8238.5,     25
09:00:00 09/07/2015,      8497.5,     25
09:00:00 10/07/2015,      8921.5,     25
09:00:00 11/07/2015,      9239.5,     25
09:00:00 12/07/2015,      9141.5,     25
09:00:00 13/07/2015,      9204.0,     25
09:00:00 14/07/2015,      9401.0,     25
09:00:00 15/07/2015,      9527.5,     25
09:00:00 16/07/2015,      9428.5,     25
09:00:00 17/07/2015,      9045.0,     25
09:00:00 18/07/2015,      8246.5,     25
09:00:00 19/07/2015,      7580.0,     25
09:00:00 20/07/2015,      7439.0,     25
09:00:00 21/07/2015,      7496.5,     25
09:00:00 22/07/2015,      7420.5,     25
09:00:00 23/07/2015,      7245.5,     25
09:00:00 24/07/2015,      6787.5,     25
09:00:00 25/07/2015,      6218.5,     25
09:00:00 26/07/2015,      6020.0,     25
09:00:00 27/07/2015,      5941.5,     25
09:00:00 28/07/2015,      5918.5,     25
09:00:00 29/07/2015,      5918.5,     25
09:00:00 30/07/2015,      5926.0,     25
09:00:00 31/07/2015,"",    255
09:00:00 01/08/2015,"",    255
09:00:00 02/08/2015,      7048.5,     25
09:00:00 03/08/2015,      7132.5,     25
09:00:00 04/08/2015,      7107.0,     25
09:00:00 05/08/2015,      6956.5,     25
09:00:00 06/08/2015,      6823.0,     25
09:00:00 07/08/2015,      6839.5,     25
09:00:00 08/08/2015,      6939.5,     25
09:00:00 09/08/2015,      7006.0,     25
09:00:00 10/08/2015,      6889.5,     25
09:00:00 11/08/2015,      6756.5,     25
09:00:00 12/08/2015,      6634.5,     25
09:00:00 13/08/2015,      6561.0,     25
09:00:00 14/08/2015,      6666.5,     25
09:00:00 15/08/2015,      6806.5,     25
09:00:00 16/08/2015,      6922.5,     25
09:00:00 17/08/2015,      7014.5,     25
09:00:00 18/08/2015,      7115.5,     25
09:00:00 19/08/2015,      6917.0,     25
09:00:00 20/08/2015,      6610.0,     25
09:00:00 21/08/2015,      6171.5,     25
09:00:00 22/08/2015,      5846.0,     25
09:00:00 23/08/2015,      5861.5,     25
09:00:00 24/08/2015,      5675.0,     25
09:00:00 25/08/2015,      5357.5,     25
09:00:00 26/08/2015,      5387.0,     25
09:00:00 27/08/2015,      5548.0,     25
09:00:00 28/08/2015,      5509.0,     25
09:00:00 29/08/2015,      5587.5,     25
09:00:00 30/08/2015,      5674.0,     25
09:00:00 31/08/2015,      5786.5,     25
09:00:00 01/09/2015,"",    255
09:00:00 02/09/2015,      6436.5,     25
09:00:00 03/09/2015,      7123.0,     25
09:00:00 04/09/2015,      7556.5,     25
09:00:00 05/09/2015,      7257.0,     25
09:00:00 06/09/2015,      6854.0,     25
09:00:00 07/09/2015,      6718.0,     25
09:00:00 08/09/2015,      6539.0,     25
09:00:00 09/09/2015,      6632.0,     25
09:00:00 10/09/2015,      6722.0,     25
09:00:00 11/09/2015,      6627.0,     25
09:00:00 12/09/2015,      6446.0,     25
09:00:00 13/09/2015,      6267.5,     25
09:00:00 14/09/2015,      6124.0,     25
09:00:00 15/09/2015,      6311.0,     25
09:00:00 16/09/2015,      6725.0,     25
09:00:00 17/09/2015,      6973.0,     25
09:00:00 18/09/2015,      7637.5,     25
09:00:00 19/09/2015,      8580.5,     25
09:00:00 20/09/2015,      8942.0,     25
09:00:00 21/09/2015,      8977.5,     25
09:00:00 22/09/2015,      9147.5,     25
09:00:00 23/09/2015,      9201.0,     25
09:00:00 24/09/2015,      8982.0,     25
09:00:00 25/09/2015,      8817.5,     25
09:00:00 26/09/2015,      8836.0,     25
09:00:00 27/09/2015,      8998.5,     25
09:00:00 28/09/2015,      9134.0,     25
09:00:00 29/09/2015,      9207.5,     25
09:00:00 30/09/2015,      9126.0,     25
09:00:00 01/10/2015,"",    255
09:00:00 02/10/2015,      9154.5,     25
09:00:00 03/10/2015,      9556.0,     25
09:00:00 04/10/2015,      9694.0,     25
09:00:00 05/10/2015,      9584.0,     25
09:00:00 06/10/2015,      9446.0,     25
09:00:00 07/10/2015,      9296.5,     25
09:00:00 08/10/2015,      9462.5,     25
09:00:00 09/10/2015,      9880.5,     25
09:00:00 10/10/2015,     10019.0,     25
09:00:00 11/10/2015,      9952.5,     25
09:00:00 12/10/2015,      9768.0,     25
09:00:00 13/10/2015,      9713.0,     25
09:00:00 14/10/2015,      9559.0,     25
09:00:00 15/10/2015,      9414.5,     25
09:00:00 16/10/2015,      9101.5,     25
09:00:00 17/10/2015,      8698.5,     25
09:00:00 18/10/2015,      8734.5,     25
09:00:00 19/10/2015,      8815.0,     25
09:00:00 20/10/2015,      8725.0,     25
09:00:00 21/10/2015,      8698.0,     25
09:00:00 22/10/2015,      8680.5,     25
09:00:00 23/10/2015,      9060.5,     25
09:00:00 24/10/2015,      9512.0,     25
09:00:00 25/10/2015,      9604.0,     25
09:00:00 26/10/2015,      9485.5,     25
09:00:00 27/10/2015,      9494.5,     25
09:00:00 28/10/2015,      9856.0,     25
09:00:00 29/10/2015,     10036.0,     25
09:00:00 30/10/2015,      9688.5,     25
09:00:00 31/10/2015,      9283.5,     25
09:00:00 01/11/2015,      9104.5,     25
09:00:00 02/11/2015,      8926.5,     25
09:00:00 03/11/2015,      8936.0,     25
09:00:00 04/11/2015,      8643.5,     25
09:00:00 05/11/2015,      8647.5,     25
09:00:00 06/11/2015,      8971.5,     25
09:00:00 07/11/2015,      8574.0,     25
09:00:00 08/11/2015,      7898.0,     25
09:00:00 09/11/2015,      7350.0,     25
09:00:00 10/11/2015,      6709.0,     25
09:00:00 11/11/2015,      6027.5,     25
09:00:00 12/11/2015,      5669.5,     25
09:00:00 13/11/2015,      5677.0,     25
09:00:00 14/11/2015,      5750.0,     25
09:00:00 15/11/2015,      5701.0,     25
09:00:00 16/11/2015,      5636.0,     25
09:00:00 17/11/2015,      5759.0,     25
09:00:00 18/11/2015,      5982.0,     25
09:00:00 19/11/2015,      6074.0,     25
09:00:00 20/11/2015,      5883.5,     25
09:00:00 21/11/2015,      5541.5,     25
09:00:00 22/11/2015,      5230.5,     25
09:00:00 23/11/2015,      4970.5,     25
09:00:00 24/11/2015,      4746.5,     25
09:00:00 25/11/2015,      4828.5,     25
09:00:00 26/11/2015,      4596.5,     25
09:00:00 27/11/2015,      4461.0,     25
09:00:00 28/11/2015,      4708.5,     25
09:00:00 29/11/2015,      4600.0,     25
09:00:00 30/11/2015,      4615.5,     25
09:00:00 01/12/2015,      4608.0,     25
09:00:00 02/12/2015,      4608.0,     25
09:00:00 03/12/2015,      4771.5,     25
09:00:00 04/12/2015,      4986.5,     25
09:00:00 05/12/2015,      5180.5,     25
09:00:00 06/12/2015,      5188.5,     25
09:00:00 07/12/2015,      5050.0,     25
09:00:00 08/12/2015,      4921.5,     25
09:00:00 09/12/2015,      4874.0,     25
09:00:00 10/12/2015,      4905.5,     25
09:00:00 11/12/2015,      4985.5,     25
09:00:00 12/12/2015,      5066.5,     25
09:00:00 13/12/2015,      5123.5,     25
09:00:00 14/12/2015,      5083.0,     25
09:00:00 15/12/2015,      5083.0,     25
09:00:00 16/12/2015,      5148.0,     25
09:00:00 17/12/2015,      5494.0,     25
09:00:00 18/12/2015,      5898.0,     25
09:00:00 19/12/2015,      5857.0,     25
09:00:00 20/12/2015,      5442.0,     25
09:00:00 21/12/2015,      4813.0,     25
09:00:00 22/12/2015,      4694.5,     25
09:00:00 23/12/2015,      4977.5,     25
09:00:00 24/12/2015,      2629.5,     25
09:00:00 25/12/2015,       196.0,     25
09:00:00 26/12/2015,       202.0,     25
09:00:00 27/12/2015,       204.5,     25
09:00:00 28/12/2015,       204.0,     25
09:00:00 29/12/2015,       204.5,     25
09:00:00 30/12/2015,       205.5,     25
09:00:00 31/12/2015,       206.5,     25
09:00:00 01/01/2016,       208.0,     25
09:00:00 02/01/2016,       209.0,     25
09:00:00 03/01/2016,       208.5,     25
09:00:00 04/01/2016,       210.0,     25
09:00:00 05/01/2016,       207.0,     25
09:00:00 06/01/2016,       203.0,     25
09:00:00 07/01/2016,       205.5,     25
09:00:00 08/01/2016,       208.0,     25
09:00:00 09/01/2016,       213.0,     25
09:00:00 10/01/2016,       214.0,     25
09:00:00 11/01/2016,       214.5,     25
09:00:00 12/01/2016,       213.5,     25
09:00:00 13/01/2016,       213.5,     25
09:00:00 14/01/2016,       215.5,     25
09:00:00 15/01/2016,       212.5,     25
09:00:00 16/01/2016,       210.5,     25
09:00:00 17/01/2016,       209.5,     25
09:00:00 18/01/2016,       212.0,     25
09:00:00 19/01/2016,       213.0,     25
09:00:00 20/01/2016,       214.0,     25
09:00:00 21/01/2016,       216.5,     25
09:00:00 22/01/2016,       217.0,     25
09:00:00 23/01/2016,       216.0,     25
09:00:00 24/01/2016,       213.5,     25
09:00:00 25/01/2016,       215.0,     25
09:00:00 26/01/2016,       211.0,     25
09:00:00 27/01/2016,       204.5,     25
09:00:00 28/01/2016,       207.5,     25
09:00:00 29/01/2016,       210.0,     25
09:00:00 30/01/2016,       212.0,     25
09:00:00 31/01/2016,       214.0,     25
