"Time","A4260513",
"and","Discharge (Ml/day)",
"Date","Mean","Qual"
09:00:00 01/06/2015,"",    255
09:00:00 02/06/2015,      3499.0,     25
09:00:00 03/06/2015,      3461.5,     25
09:00:00 04/06/2015,      3409.0,     25
09:00:00 05/06/2015,      3153.0,     25
09:00:00 06/06/2015,      2912.0,     25
09:00:00 07/06/2015,      2955.0,     25
09:00:00 08/06/2015,      3055.5,     25
09:00:00 09/06/2015,      3149.5,     25
09:00:00 10/06/2015,      3201.0,     25
09:00:00 11/06/2015,      3172.0,     25
09:00:00 12/06/2015,      3106.0,     25
09:00:00 13/06/2015,      3113.0,     25
09:00:00 14/06/2015,      3164.0,     25
09:00:00 15/06/2015,      3261.0,     25
09:00:00 16/06/2015,      3373.5,     25
09:00:00 17/06/2015,      3358.0,     25
09:00:00 18/06/2015,      3209.0,     25
09:00:00 19/06/2015,      3113.0,     25
09:00:00 20/06/2015,      3127.5,     25
09:00:00 21/06/2015,      3135.0,     25
09:00:00 22/06/2015,      3151.5,     25
09:00:00 23/06/2015,      3180.5,     25
09:00:00 24/06/2015,      3201.0,     25
09:00:00 25/06/2015,      3216.0,     25
09:00:00 26/06/2015,      3216.0,     25
09:00:00 27/06/2015,      3208.5,     25
09:00:00 28/06/2015,      3231.0,     25
09:00:00 29/06/2015,      3275.5,     25
09:00:00 30/06/2015,      3282.5,     25
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,      3874.0,     25
09:00:00 03/07/2015,      5217.5,     25
09:00:00 04/07/2015,      6607.5,     25
09:00:00 05/07/2015,      6804.5,     25
09:00:00 06/07/2015,      6914.0,     25
09:00:00 07/07/2015,      7543.5,     25
09:00:00 08/07/2015,      8195.0,     25
09:00:00 09/07/2015,      8518.5,     25
09:00:00 10/07/2015,      8957.0,     25
09:00:00 11/07/2015,      9253.0,     25
09:00:00 12/07/2015,      9120.0,     25
09:00:00 13/07/2015,      9069.0,     25
09:00:00 14/07/2015,      9192.0,     25
09:00:00 15/07/2015,      9212.5,     25
09:00:00 16/07/2015,      9079.0,     25
09:00:00 17/07/2015,      8578.0,     25
09:00:00 18/07/2015,      7878.5,     25
09:00:00 19/07/2015,      7497.0,     25
09:00:00 20/07/2015,      7437.0,     25
09:00:00 21/07/2015,      7537.0,     25
09:00:00 22/07/2015,      7470.0,     25
09:00:00 23/07/2015,      7167.5,     25
09:00:00 24/07/2015,      6587.5,     25
09:00:00 25/07/2015,      5883.0,     25
09:00:00 26/07/2015,      5685.5,     25
09:00:00 27/07/2015,      5749.0,     25
09:00:00 28/07/2015,      5740.0,     25
09:00:00 29/07/2015,      5712.5,     25
09:00:00 30/07/2015,      5721.5,     25
09:00:00 31/07/2015,"",    255
09:00:00 01/08/2015,"",    255
09:00:00 02/08/2015,      6994.0,     25
09:00:00 03/08/2015,      6985.0,     25
09:00:00 04/08/2015,      6828.5,     25
09:00:00 05/08/2015,      6645.0,     25
09:00:00 06/08/2015,      6608.5,     25
09:00:00 07/08/2015,      6773.5,     25
09:00:00 08/08/2015,      6865.5,     25
09:00:00 09/08/2015,      6755.0,     25
09:00:00 10/08/2015,      6599.5,     25
09:00:00 11/08/2015,      6491.0,     25
09:00:00 12/08/2015,      6295.5,     25
09:00:00 13/08/2015,      6215.0,     25
09:00:00 14/08/2015,      6383.5,     25
09:00:00 15/08/2015,      6545.0,     25
09:00:00 16/08/2015,      6681.0,     25
09:00:00 17/08/2015,      6809.5,     25
09:00:00 18/08/2015,      6883.5,     25
09:00:00 19/08/2015,      6545.5,     25
09:00:00 20/08/2015,      6161.5,     25
09:00:00 21/08/2015,      5788.0,     25
09:00:00 22/08/2015,      5397.5,     25
09:00:00 23/08/2015,      5300.0,     25
09:00:00 24/08/2015,      5238.5,     25
09:00:00 25/08/2015,      5229.5,     25
09:00:00 26/08/2015,      5282.0,     25
09:00:00 27/08/2015,      5352.5,     25
09:00:00 28/08/2015,      5344.0,     25
09:00:00 29/08/2015,      5397.5,     25
09:00:00 30/08/2015,      5558.5,     25
09:00:00 31/08/2015,      5649.0,     25
09:00:00 01/09/2015,"",    255
09:00:00 02/09/2015,      6360.5,     25
09:00:00 03/09/2015,      6977.5,     25
09:00:00 04/09/2015,      7393.5,     25
09:00:00 05/09/2015,      6887.0,     25
09:00:00 06/09/2015,      6384.5,     25
09:00:00 07/09/2015,      6385.0,     25
09:00:00 08/09/2015,      6256.0,     25
09:00:00 09/09/2015,      6224.0,     25
09:00:00 10/09/2015,      6280.0,     25
09:00:00 11/09/2015,      6280.0,     25
09:00:00 12/09/2015,      6160.5,     25
09:00:00 13/09/2015,      6057.5,     25
09:00:00 14/09/2015,      6089.5,     25
09:00:00 15/09/2015,      6554.5,     25
09:00:00 16/09/2015,      7003.5,     25
09:00:00 17/09/2015,      7278.5,     25
09:00:00 18/09/2015,      7853.0,     25
09:00:00 19/09/2015,      8439.0,     25
09:00:00 20/09/2015,      8848.5,     25
09:00:00 21/09/2015,      9075.0,     25
09:00:00 22/09/2015,      9185.5,     25
09:00:00 23/09/2015,      9135.5,     25
09:00:00 24/09/2015,      8980.5,     25
09:00:00 25/09/2015,      9018.5,     25
09:00:00 26/09/2015,      9077.5,     25
09:00:00 27/09/2015,      9097.5,     25
09:00:00 28/09/2015,      9174.0,     25
09:00:00 29/09/2015,      9041.5,     25
09:00:00 30/09/2015,      8704.5,     25
09:00:00 01/10/2015,"",    255
09:00:00 02/10/2015,      8986.0,     25
09:00:00 03/10/2015,      9634.5,     25
09:00:00 04/10/2015,      9916.5,     25
09:00:00 05/10/2015,     10019.5,     25
09:00:00 06/10/2015,     10061.0,     25
09:00:00 07/10/2015,     10040.5,     25
09:00:00 08/10/2015,     10232.0,     25
09:00:00 09/10/2015,     10548.5,     25
09:00:00 10/10/2015,     10402.0,     25
09:00:00 11/10/2015,     10339.0,     25
09:00:00 12/10/2015,     10433.5,     25
09:00:00 13/10/2015,     10297.5,     25
09:00:00 14/10/2015,     10023.5,     25
09:00:00 15/10/2015,      9686.5,     25
09:00:00 16/10/2015,      9278.0,     25
09:00:00 17/10/2015,      8986.0,     25
09:00:00 18/10/2015,      8965.5,     25
09:00:00 19/10/2015,      8986.0,     25
09:00:00 20/10/2015,      8996.5,     25
09:00:00 21/10/2015,      8674.5,     25
09:00:00 22/10/2015,      8311.0,     25
09:00:00 23/10/2015,      9003.5,     25
09:00:00 24/10/2015,      9793.5,     25
09:00:00 25/10/2015,      9968.0,     25
09:00:00 26/10/2015,      9979.0,     25
09:00:00 27/10/2015,     10032.0,     25
09:00:00 28/10/2015,     10281.0,     25
09:00:00 29/10/2015,     10445.0,     25
09:00:00 30/10/2015,     10045.5,     25
09:00:00 31/10/2015,      9521.0,     25
09:00:00 01/11/2015,      9250.5,     25
09:00:00 02/11/2015,      9030.0,     25
09:00:00 03/11/2015,      9020.0,     25
09:00:00 04/11/2015,      8703.5,     25
09:00:00 05/11/2015,      8723.5,     25
09:00:00 06/11/2015,      8842.5,     25
09:00:00 07/11/2015,      7967.0,     25
09:00:00 08/11/2015,      7123.0,     25
09:00:00 09/11/2015,      6802.0,     25
09:00:00 10/11/2015,      6429.5,     25
09:00:00 11/11/2015,      5893.5,     25
09:00:00 12/11/2015,      5656.5,     25
09:00:00 13/11/2015,      5709.5,     25
09:00:00 14/11/2015,      5709.5,     25
09:00:00 15/11/2015,      5656.5,     25
09:00:00 16/11/2015,      5550.5,     25
09:00:00 17/11/2015,      5692.5,     25
09:00:00 18/11/2015,      5879.5,     25
09:00:00 19/11/2015,      5815.5,     25
09:00:00 20/11/2015,      5637.0,     25
09:00:00 21/11/2015,      5372.5,     25
09:00:00 22/11/2015,      5058.0,     25
09:00:00 23/11/2015,      4858.0,     25
09:00:00 24/11/2015,      4813.0,     25
09:00:00 25/11/2015,      4946.0,     25
09:00:00 26/11/2015,      4828.0,     25
09:00:00 27/11/2015,      4627.0,     25
09:00:00 28/11/2015,      4643.5,     25
09:00:00 29/11/2015,      4592.5,     25
09:00:00 30/11/2015,      4669.5,     25
09:00:00 01/12/2015,      4686.5,     25
09:00:00 02/12/2015,      4791.0,     25
09:00:00 03/12/2015,      5008.0,     25
09:00:00 04/12/2015,      5096.5,     25
09:00:00 05/12/2015,      5177.0,     25
09:00:00 06/12/2015,      5106.0,     25
09:00:00 07/12/2015,      4920.5,     25
09:00:00 08/12/2015,      4876.5,     25
09:00:00 09/12/2015,      4946.5,     25
09:00:00 10/12/2015,      5008.5,     25
09:00:00 11/12/2015,      5115.0,     25
09:00:00 12/12/2015,      5222.0,     25
09:00:00 13/12/2015,      5222.0,     25
09:00:00 14/12/2015,      5150.5,     25
09:00:00 15/12/2015,      5150.5,     25
09:00:00 16/12/2015,      5258.5,     25
09:00:00 17/12/2015,      5502.0,     25
09:00:00 18/12/2015,      5879.0,     25
09:00:00 19/12/2015,      5919.5,     25
09:00:00 20/12/2015,      5551.0,     25
09:00:00 21/12/2015,      5216.0,     25
09:00:00 22/12/2015,      5230.0,     25
09:00:00 23/12/2015,      5408.5,     25
09:00:00 24/12/2015,      2819.5,     25
09:00:00 25/12/2015,       189.2,     25
09:00:00 26/12/2015,       189.7,     25
09:00:00 27/12/2015,       189.5,     25
09:00:00 28/12/2015,       188.5,     25
09:00:00 29/12/2015,       189.5,     25
09:00:00 30/12/2015,       191.5,     25
09:00:00 31/12/2015,       192.5,     25
09:00:00 01/01/2016,       193.5,     25
09:00:00 02/01/2016,       194.5,     25
09:00:00 03/01/2016,       196.5,     25
09:00:00 04/01/2016,       198.5,     25
09:00:00 05/01/2016,       199.0,     25
09:00:00 06/01/2016,       201.5,     25
09:00:00 07/01/2016,       200.5,     25
09:00:00 08/01/2016,       194.5,     25
09:00:00 09/01/2016,       191.0,     25
09:00:00 10/01/2016,       190.5,     25
09:00:00 11/01/2016,       191.5,     25
09:00:00 12/01/2016,       193.5,     25
09:00:00 13/01/2016,       196.0,     25
09:00:00 14/01/2016,       196.5,     25
09:00:00 15/01/2016,       196.0,     25
09:00:00 16/01/2016,       193.5,     25
09:00:00 17/01/2016,       191.0,     25
09:00:00 18/01/2016,       190.5,     25
09:00:00 19/01/2016,       186.5,     25
09:00:00 20/01/2016,       182.0,     25
09:00:00 21/01/2016,       181.5,     25
09:00:00 22/01/2016,       181.0,     25
09:00:00 23/01/2016,       180.5,     25
09:00:00 24/01/2016,       182.0,     25
09:00:00 25/01/2016,       181.5,     25
09:00:00 26/01/2016,       179.5,     25
09:00:00 27/01/2016,       178.5,     25
09:00:00 28/01/2016,       178.5,     25
09:00:00 29/01/2016,       181.0,     25
09:00:00 30/01/2016,       183.0,     25
09:00:00 31/01/2016,       184.5,     25
