"Time","A4260516",
09:00:00 18/02/2016,       9.819,    150
09:00:00 19/02/2016,       9.830,    150
09:00:00 20/02/2016,       9.840,    150
09:00:00 21/02/2016,       9.833,    150
09:00:00 22/02/2016,       9.836,    150
09:00:00 23/02/2016,       9.842,    150
09:00:00 24/02/2016,       9.836,    150
09:00:00 25/02/2016,       9.840,    150
09:00:00 26/02/2016,       9.837,    150
09:00:00 27/02/2016,"",    201
09:00:00 28/02/2016,       9.841,    150
09:00:00 29/02/2016,       9.836,    150
09:00:00 01/03/2016,       9.834,    150
09:00:00 02/03/2016,       9.831,    150
09:00:00 03/03/2016,       9.830,    150
09:00:00 04/03/2016,       9.821,    150
09:00:00 05/03/2016,       9.833,    150
09:00:00 06/03/2016,       9.822,    150
09:00:00 07/03/2016,       9.816,    150
09:00:00 08/03/2016,       9.826,    150
09:00:00 09/03/2016,       9.827,    150
09:00:00 10/03/2016,       9.835,    150
09:00:00 11/03/2016,       9.836,    150
09:00:00 12/03/2016,       9.837,    150
09:00:00 13/03/2016,       9.828,    150
09:00:00 14/03/2016,       9.822,    150
09:00:00 15/03/2016,       9.821,    150
09:00:00 16/03/2016,       9.810,    150
09:00:00 17/03/2016,       9.814,    150
09:00:00 18/03/2016,       9.819,    150
09:00:00 19/03/2016,       9.813,    150
09:00:00 20/03/2016,       9.812,    150
09:00:00 21/03/2016,       9.812,    150
09:00:00 22/03/2016,       9.811,    150
09:00:00 23/03/2016,       9.818,    150
09:00:00 24/03/2016,       9.820,    150
09:00:00 25/03/2016,       9.825,    150
09:00:00 26/03/2016,       9.833,    150
09:00:00 27/03/2016,       9.838,    150
09:00:00 28/03/2016,       9.845,    150
09:00:00 29/03/2016,       9.854,    150
09:00:00 30/03/2016,       9.855,    150
09:00:00 31/03/2016,       9.860,    150
09:00:00 01/04/2016,       9.868,    150
09:00:00 02/04/2016,       9.878,    150
09:00:00 03/04/2016,       9.893,    150
09:00:00 04/04/2016,       9.891,    150
09:00:00 05/04/2016,       9.897,    150
09:00:00 06/04/2016,       9.932,    150
09:00:00 07/04/2016,       9.916,    150
09:00:00 08/04/2016,       9.906,    150
09:00:00 09/04/2016,       9.886,    150
09:00:00 10/04/2016,       9.870,    150
09:00:00 11/04/2016,       9.851,    150
09:00:00 12/04/2016,       9.833,    150
09:00:00 13/04/2016,       9.822,    150
09:00:00 14/04/2016,       9.828,    150
09:00:00 15/04/2016,       9.836,    150
09:00:00 16/04/2016,       9.842,    150
09:00:00 17/04/2016,       9.842,    150
09:00:00 18/04/2016,       9.835,    150
09:00:00 19/04/2016,       9.841,    150
09:00:00 20/04/2016,       9.849,    150
09:00:00 21/04/2016,       9.846,    150
09:00:00 22/04/2016,       9.853,    150
09:00:00 23/04/2016,       9.842,    150
09:00:00 24/04/2016,       9.820,    150
09:00:00 25/04/2016,       9.813,    150
09:00:00 26/04/2016,       9.813,    150
09:00:00 27/04/2016,       9.808,    150
09:00:00 28/04/2016,       9.804,    150
09:00:00 29/04/2016,       9.798,    150
09:00:00 30/04/2016,       9.782,    150
09:00:00 01/05/2016,       9.767,    150
09:00:00 02/05/2016,       9.795,    150
09:00:00 03/05/2016,       9.798,    150
09:00:00 04/05/2016,       9.806,    150
09:00:00 05/05/2016,       9.813,    150
09:00:00 06/05/2016,       9.814,    150
09:00:00 07/05/2016,       9.821,    150
09:00:00 08/05/2016,       9.825,    150
09:00:00 09/05/2016,       9.825,    150
09:00:00 10/05/2016,       9.795,    150
09:00:00 11/05/2016,       9.824,    150
09:00:00 12/05/2016,       9.809,    150
09:00:00 13/05/2016,       9.819,    150
09:00:00 14/05/2016,       9.821,    150
09:00:00 15/05/2016,       9.819,    150
09:00:00 16/05/2016,       9.823,    150
09:00:00 17/05/2016,       9.820,    150
09:00:00 18/05/2016,       9.810,    150
09:00:00 19/05/2016,       9.805,    150
09:00:00 20/05/2016,       9.808,    150
09:00:00 21/05/2016,       9.814,    150
09:00:00 22/05/2016,       9.812,    150
09:00:00 23/05/2016,       9.804,    150
09:00:00 24/05/2016,       9.808,    150
09:00:00 25/05/2016,       9.807,    150
09:00:00 26/05/2016,       9.829,    150
09:00:00 27/05/2016,       9.851,    150
09:00:00 28/05/2016,       9.844,    150
09:00:00 29/05/2016,       9.859,    150
09:00:00 30/05/2016,       9.859,    150
09:00:00 31/05/2016,       9.866,    150
09:00:00 01/06/2016,       9.860,    150
09:00:00 02/06/2016,       9.857,    150
09:00:00 03/06/2016,       9.854,    150
09:00:00 04/06/2016,       9.839,    150
09:00:00 05/06/2016,       9.832,    150
09:00:00 06/06/2016,       9.822,    150
09:00:00 07/06/2016,       9.824,    150
09:00:00 08/06/2016,       9.830,    150
09:00:00 09/06/2016,       9.827,    150
09:00:00 10/06/2016,       9.834,    150
09:00:00 11/06/2016,       9.828,    150
09:00:00 12/06/2016,       9.830,    150
09:00:00 13/06/2016,       9.825,    150
09:00:00 14/06/2016,       9.821,    150
09:00:00 15/06/2016,       9.822,    150
09:00:00 16/06/2016,       9.820,    150
09:00:00 17/06/2016,       9.819,    150
09:00:00 18/06/2016,       9.826,    150
09:00:00 19/06/2016,       9.824,    150
09:00:00 20/06/2016,       9.817,    150
09:00:00 21/06/2016,       9.810,    150
09:00:00 22/06/2016,       9.813,    150
09:00:00 23/06/2016,       9.813,    150
09:00:00 24/06/2016,       9.799,    150
09:00:00 25/06/2016,       9.818,    150
09:00:00 26/06/2016,       9.820,    150
09:00:00 27/06/2016,       9.817,    150
09:00:00 28/06/2016,       9.815,    150
09:00:00 29/06/2016,       9.812,    150
09:00:00 30/06/2016,       9.805,    150
09:00:00 01/07/2016,       9.807,    150
09:00:00 02/07/2016,       9.814,    150
09:00:00 03/07/2016,       9.827,    150
09:00:00 04/07/2016,       9.837,    150
09:00:00 05/07/2016,       9.844,    150
09:00:00 06/07/2016,       9.840,    150
09:00:00 07/07/2016,       9.834,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
