"Time","A4260902",
09:00:00 16/02/2016,       3.113,    150
09:00:00 17/02/2016,       3.091,    150
09:00:00 18/02/2016,       3.096,    150
09:00:00 19/02/2016,       3.098,    150
09:00:00 20/02/2016,       3.087,    150
09:00:00 21/02/2016,       3.101,    150
09:00:00 22/02/2016,       3.110,    150
09:00:00 23/02/2016,       3.110,    150
09:00:00 24/02/2016,       3.094,    150
09:00:00 25/02/2016,       3.103,    150
09:00:00 26/02/2016,       3.097,    150
09:00:00 27/02/2016,       3.102,    150
09:00:00 28/02/2016,       3.105,    150
09:00:00 29/02/2016,       3.105,    150
09:00:00 01/03/2016,       3.121,    150
09:00:00 02/03/2016,       3.121,    150
09:00:00 03/03/2016,       3.094,    150
09:00:00 04/03/2016,       3.113,    150
09:00:00 05/03/2016,       3.122,    150
09:00:00 06/03/2016,       3.118,    150
09:00:00 07/03/2016,       3.101,    150
09:00:00 08/03/2016,       3.116,    150
09:00:00 09/03/2016,       3.130,    150
09:00:00 10/03/2016,       3.121,    150
09:00:00 11/03/2016,       3.151,    150
09:00:00 12/03/2016,       3.141,    150
09:00:00 13/03/2016,       3.129,    150
09:00:00 14/03/2016,       3.125,    150
09:00:00 15/03/2016,       3.109,    150
09:00:00 16/03/2016,       3.126,    150
09:00:00 17/03/2016,       3.130,    150
09:00:00 18/03/2016,       3.121,    150
09:00:00 19/03/2016,       3.102,    150
09:00:00 20/03/2016,       3.114,    150
09:00:00 21/03/2016,       3.113,    150
09:00:00 22/03/2016,       3.118,    150
09:00:00 23/03/2016,       3.120,    150
09:00:00 24/03/2016,       3.109,    150
09:00:00 25/03/2016,       3.118,    150
09:00:00 26/03/2016,       3.122,    150
09:00:00 27/03/2016,       3.130,    150
09:00:00 28/03/2016,       3.135,    150
09:00:00 29/03/2016,       3.141,    150
09:00:00 30/03/2016,       3.134,    150
09:00:00 31/03/2016,       3.127,    150
09:00:00 01/04/2016,       3.152,    150
09:00:00 02/04/2016,       3.135,    150
09:00:00 03/04/2016,       3.123,    150
09:00:00 04/04/2016,       3.140,    150
09:00:00 05/04/2016,       3.152,    150
09:00:00 06/04/2016,       3.133,    150
09:00:00 07/04/2016,       3.142,    150
09:00:00 08/04/2016,       3.157,    150
09:00:00 09/04/2016,       3.149,    150
09:00:00 10/04/2016,       3.139,    150
09:00:00 11/04/2016,       3.119,    150
09:00:00 12/04/2016,       3.102,    150
09:00:00 13/04/2016,       3.105,    150
09:00:00 14/04/2016,       3.100,    150
09:00:00 15/04/2016,       3.097,    150
09:00:00 16/04/2016,       3.095,    150
09:00:00 17/04/2016,       3.082,    150
09:00:00 18/04/2016,       3.104,    150
09:00:00 19/04/2016,       3.108,    150
09:00:00 20/04/2016,       3.106,    150
09:00:00 21/04/2016,       3.102,    150
09:00:00 22/04/2016,       3.097,    150
09:00:00 23/04/2016,       3.101,    150
09:00:00 24/04/2016,       3.108,    150
09:00:00 25/04/2016,       3.105,    150
09:00:00 26/04/2016,       3.095,    150
09:00:00 27/04/2016,       3.099,    150
09:00:00 28/04/2016,       3.096,    150
09:00:00 29/04/2016,       3.105,    150
09:00:00 30/04/2016,       3.120,    150
09:00:00 01/05/2016,       3.112,    150
09:00:00 02/05/2016,       3.102,    150
09:00:00 03/05/2016,       3.118,    150
09:00:00 04/05/2016,       3.117,    150
09:00:00 05/05/2016,       3.140,    150
09:00:00 06/05/2016,       3.140,    150
09:00:00 07/05/2016,       3.132,    150
09:00:00 08/05/2016,       3.146,    150
09:00:00 09/05/2016,       3.150,    150
09:00:00 10/05/2016,       3.122,    150
09:00:00 11/05/2016,       3.103,    150
09:00:00 12/05/2016,       3.104,    150
09:00:00 13/05/2016,       3.105,    150
09:00:00 14/05/2016,       3.109,    150
09:00:00 15/05/2016,       3.100,    150
09:00:00 16/05/2016,       3.090,    150
09:00:00 17/05/2016,       3.097,    150
09:00:00 18/05/2016,       3.098,    150
09:00:00 19/05/2016,       3.099,    150
09:00:00 20/05/2016,       3.093,    150
09:00:00 21/05/2016,       3.089,    150
09:00:00 22/05/2016,       3.094,    150
09:00:00 23/05/2016,       3.091,    150
09:00:00 24/05/2016,       3.094,    150
09:00:00 25/05/2016,       3.118,    150
09:00:00 26/05/2016,       3.150,    150
09:00:00 27/05/2016,       3.166,    150
09:00:00 28/05/2016,       3.176,    150
09:00:00 29/05/2016,       3.181,    150
09:00:00 30/05/2016,       3.197,    150
09:00:00 31/05/2016,       3.190,    150
09:00:00 01/06/2016,       3.158,    150
09:00:00 02/06/2016,       3.148,    150
09:00:00 03/06/2016,       3.145,    150
09:00:00 04/06/2016,       3.141,    150
09:00:00 05/06/2016,       3.142,    150
09:00:00 06/06/2016,       3.139,    150
09:00:00 07/06/2016,       3.127,    150
09:00:00 08/06/2016,       3.132,    150
09:00:00 09/06/2016,       3.146,    150
09:00:00 10/06/2016,       3.119,    150
09:00:00 11/06/2016,       3.130,    150
09:00:00 12/06/2016,       3.125,    150
09:00:00 13/06/2016,       3.129,    150
09:00:00 14/06/2016,       3.126,    150
09:00:00 15/06/2016,       3.122,    150
09:00:00 16/06/2016,       3.125,    150
09:00:00 17/06/2016,       3.125,    150
09:00:00 18/06/2016,       3.115,    150
09:00:00 19/06/2016,       3.121,    150
09:00:00 20/06/2016,       3.120,    150
09:00:00 21/06/2016,       3.126,    150
09:00:00 22/06/2016,       3.119,    150
09:00:00 23/06/2016,       3.121,    150
09:00:00 24/06/2016,       3.110,    150
09:00:00 25/06/2016,       3.102,    150
09:00:00 26/06/2016,       3.116,    150
09:00:00 27/06/2016,       3.116,    150
09:00:00 28/06/2016,       3.115,    150
09:00:00 29/06/2016,       3.117,    150
09:00:00 30/06/2016,       3.122,    150
09:00:00 01/07/2016,       3.101,    150
09:00:00 02/07/2016,       3.107,    150
09:00:00 03/07/2016,       3.110,    150
09:00:00 04/07/2016,       3.114,    150
09:00:00 05/07/2016,       3.111,    150
09:00:00 06/07/2016,       3.111,    150
09:00:00 07/07/2016,       3.126,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
