"Time","A4260517",
"and","Level (m)",
"Date","Mean","Qual"
09:00:00 01/06/2015,       6.250,      1
09:00:00 02/06/2015,       6.230,      1
09:00:00 03/06/2015,       6.226,      1
09:00:00 04/06/2015,       6.223,      1
09:00:00 05/06/2015,       6.252,      1
09:00:00 06/06/2015,       6.228,      1
09:00:00 07/06/2015,       6.222,      1
09:00:00 08/06/2015,       6.224,      1
09:00:00 09/06/2015,       6.236,      1
09:00:00 10/06/2015,       6.230,      1
09:00:00 11/06/2015,       6.217,      1
09:00:00 12/06/2015,       6.219,      1
09:00:00 13/06/2015,       6.217,      1
09:00:00 14/06/2015,       6.222,      1
09:00:00 15/06/2015,       6.233,      1
09:00:00 16/06/2015,       6.240,      1
09:00:00 17/06/2015,       6.247,      1
09:00:00 18/06/2015,       6.247,      1
09:00:00 19/06/2015,       6.248,      1
09:00:00 20/06/2015,       6.236,      1
09:00:00 21/06/2015,       6.229,      1
09:00:00 22/06/2015,       6.221,      1
09:00:00 23/06/2015,       6.216,      1
09:00:00 24/06/2015,       6.233,      1
09:00:00 25/06/2015,       6.239,      1
09:00:00 26/06/2015,       6.234,      1
09:00:00 27/06/2015,       6.227,      1
09:00:00 28/06/2015,       6.224,      1
09:00:00 29/06/2015,       6.220,      1
09:00:00 30/06/2015,       6.218,      1
09:00:00 01/07/2015,       6.219,      1
09:00:00 02/07/2015,       6.224,      1
09:00:00 03/07/2015,       6.257,      1
09:00:00 04/07/2015,       6.380,      1
09:00:00 05/07/2015,       6.386,      1
09:00:00 06/07/2015,       6.376,      1
09:00:00 07/07/2015,       6.387,      1
09:00:00 08/07/2015,       6.393,      1
09:00:00 09/07/2015,       6.417,      1
09:00:00 10/07/2015,       6.439,      1
09:00:00 11/07/2015,       6.485,      1
09:00:00 12/07/2015,       6.511,      1
09:00:00 13/07/2015,       6.513,      1
09:00:00 14/07/2015,       6.495,      1
09:00:00 15/07/2015,       6.501,      1
09:00:00 16/07/2015,       6.505,      1
09:00:00 17/07/2015,       6.506,      1
09:00:00 18/07/2015,       6.478,      1
09:00:00 19/07/2015,       6.445,      1
09:00:00 20/07/2015,       6.426,      1
09:00:00 21/07/2015,       6.395,      1
09:00:00 22/07/2015,       6.389,      1
09:00:00 23/07/2015,       6.395,      1
09:00:00 24/07/2015,       6.379,      1
09:00:00 25/07/2015,       6.345,      1
09:00:00 26/07/2015,       6.345,      1
09:00:00 27/07/2015,       6.337,      1
09:00:00 28/07/2015,       6.301,      1
09:00:00 29/07/2015,       6.299,      1
09:00:00 30/07/2015,       6.302,      1
09:00:00 31/07/2015,       6.325,      1
09:00:00 01/08/2015,       6.359,      1
09:00:00 02/08/2015,       6.380,      1
09:00:00 03/08/2015,       6.408,      1
09:00:00 04/08/2015,       6.408,      1
09:00:00 05/08/2015,       6.421,      1
09:00:00 06/08/2015,       6.417,      1
09:00:00 07/08/2015,       6.400,      1
09:00:00 08/08/2015,       6.389,      1
09:00:00 09/08/2015,       6.382,      1
09:00:00 10/08/2015,       6.383,      1
09:00:00 11/08/2015,       6.391,      1
09:00:00 12/08/2015,       6.390,      1
09:00:00 13/08/2015,       6.384,      1
09:00:00 14/08/2015,       6.375,      1
09:00:00 15/08/2015,       6.372,      1
09:00:00 16/08/2015,       6.372,      1
09:00:00 17/08/2015,       6.373,      1
09:00:00 18/08/2015,       6.378,      1
09:00:00 19/08/2015,       6.374,      1
09:00:00 20/08/2015,       6.352,      1
09:00:00 21/08/2015,       6.339,      1
09:00:00 22/08/2015,       6.335,      1
09:00:00 23/08/2015,       6.322,      1
09:00:00 24/08/2015,       6.306,      1
09:00:00 25/08/2015,       6.306,      1
09:00:00 26/08/2015,       6.272,      1
09:00:00 27/08/2015,       6.278,      1
09:00:00 28/08/2015,       6.292,      1
09:00:00 29/08/2015,       6.286,      1
09:00:00 30/08/2015,       6.283,      1
09:00:00 31/08/2015,       6.285,      1
09:00:00 01/09/2015,       6.299,      1
09:00:00 02/09/2015,       6.326,      1
09:00:00 03/09/2015,       6.387,      1
09:00:00 04/09/2015,       6.431,      1
09:00:00 05/09/2015,       6.421,      1
09:00:00 06/09/2015,       6.399,      1
09:00:00 07/09/2015,       6.409,      1
09:00:00 08/09/2015,       6.369,      1
09:00:00 09/09/2015,       6.365,      1
09:00:00 10/09/2015,       6.376,      1
09:00:00 11/09/2015,       6.404,      1
09:00:00 12/09/2015,       6.442,      1
09:00:00 13/09/2015,       6.457,      1
09:00:00 14/09/2015,       6.454,      1
09:00:00 15/09/2015,       6.488,      1
09:00:00 16/09/2015,       6.484,      1
09:00:00 17/09/2015,       6.513,      1
09:00:00 18/09/2015,       6.569,      1
09:00:00 19/09/2015,       6.629,      1
09:00:00 20/09/2015,       6.657,      1
09:00:00 21/09/2015,       6.681,      1
09:00:00 22/09/2015,       6.744,      1
09:00:00 23/09/2015,       6.755,      1
09:00:00 24/09/2015,       6.752,      1
09:00:00 25/09/2015,       6.752,      1
09:00:00 26/09/2015,       6.747,      1
09:00:00 27/09/2015,       6.755,      1
09:00:00 28/09/2015,       6.763,      1
09:00:00 29/09/2015,       6.781,      1
09:00:00 30/09/2015,       6.793,      1
09:00:00 01/10/2015,       6.798,      1
09:00:00 02/10/2015,       6.813,      1
09:00:00 03/10/2015,       6.827,      1
09:00:00 04/10/2015,       6.844,      1
09:00:00 05/10/2015,       6.861,      1
09:00:00 06/10/2015,       6.864,      1
09:00:00 07/10/2015,       6.892,      1
09:00:00 08/10/2015,       6.856,      1
09:00:00 09/10/2015,       6.858,      1
09:00:00 10/10/2015,       6.885,      1
09:00:00 11/10/2015,       6.891,      1
09:00:00 12/10/2015,       6.892,      1
09:00:00 13/10/2015,       6.886,      1
09:00:00 14/10/2015,       6.876,      1
09:00:00 15/10/2015,       6.855,      1
09:00:00 16/10/2015,       6.856,      1
09:00:00 17/10/2015,       6.848,      1
09:00:00 18/10/2015,       6.834,      1
09:00:00 19/10/2015,       6.819,      1
09:00:00 20/10/2015,       6.825,      1
09:00:00 21/10/2015,       6.844,      1
09:00:00 22/10/2015,       6.858,      1
09:00:00 23/10/2015,       6.832,      1
09:00:00 24/10/2015,       6.835,      1
09:00:00 25/10/2015,       6.839,      1
09:00:00 26/10/2015,       6.865,      1
09:00:00 27/10/2015,       6.854,      1
09:00:00 28/10/2015,       6.847,      1
09:00:00 29/10/2015,       6.855,      1
09:00:00 30/10/2015,       6.851,      1
09:00:00 31/10/2015,       6.816,      1
09:00:00 01/11/2015,       6.817,      1
09:00:00 02/11/2015,       6.830,      1
09:00:00 03/11/2015,       6.839,      1
09:00:00 04/11/2015,       6.842,      1
09:00:00 05/11/2015,       6.867,      1
09:00:00 06/11/2015,       6.862,      1
09:00:00 07/11/2015,       6.829,      1
09:00:00 08/11/2015,       6.799,      1
09:00:00 09/11/2015,       6.768,      1
09:00:00 10/11/2015,       6.727,      1
09:00:00 11/11/2015,       6.643,      1
09:00:00 12/11/2015,       6.595,      1
09:00:00 13/11/2015,       6.582,      1
09:00:00 14/11/2015,       6.560,      1
09:00:00 15/11/2015,       6.535,      1
09:00:00 16/11/2015,       6.527,      1
09:00:00 17/11/2015,       6.524,      1
09:00:00 18/11/2015,       6.516,      1
09:00:00 19/11/2015,       6.502,      1
09:00:00 20/11/2015,       6.481,      1
09:00:00 21/11/2015,       6.469,      1
09:00:00 22/11/2015,       6.429,      1
09:00:00 23/11/2015,       6.410,      1
09:00:00 24/11/2015,       6.376,      1
09:00:00 25/11/2015,       6.336,      1
09:00:00 26/11/2015,       6.373,      1
09:00:00 27/11/2015,       6.316,      1
09:00:00 28/11/2015,       6.267,      1
09:00:00 29/11/2015,       6.262,      1
09:00:00 30/11/2015,       6.248,      1
09:00:00 01/12/2015,       6.259,      1
09:00:00 02/12/2015,       6.247,      1
09:00:00 03/12/2015,       6.228,      1
09:00:00 04/12/2015,       6.226,      1
09:00:00 05/12/2015,       6.247,      1
09:00:00 06/12/2015,       6.255,      1
09:00:00 07/12/2015,       6.259,      1
09:00:00 08/12/2015,       6.282,      1
09:00:00 09/12/2015,       6.287,      1
09:00:00 10/12/2015,       6.252,      1
09:00:00 11/12/2015,       6.258,      1
09:00:00 12/12/2015,       6.258,      1
09:00:00 13/12/2015,       6.231,      1
09:00:00 14/12/2015,       6.253,      1
09:00:00 15/12/2015,       6.250,      1
09:00:00 16/12/2015,       6.254,      1
09:00:00 17/12/2015,       6.255,      1
09:00:00 18/12/2015,       6.258,      1
09:00:00 19/12/2015,       6.270,      1
09:00:00 20/12/2015,       6.264,      1
09:00:00 21/12/2015,       6.272,      1
09:00:00 22/12/2015,       6.232,      1
09:00:00 23/12/2015,       6.226,      1
09:00:00 24/12/2015,       6.234,      1
09:00:00 25/12/2015,       6.240,      1
09:00:00 26/12/2015,       6.269,      1
09:00:00 27/12/2015,       6.270,      1
09:00:00 28/12/2015,       6.248,      1
09:00:00 29/12/2015,       6.246,      1
09:00:00 30/12/2015,       6.248,      1
09:00:00 31/12/2015,       6.257,      1
09:00:00 01/01/2016,       6.269,      1
09:00:00 02/01/2016,       6.288,      1
09:00:00 03/01/2016,       6.280,      1
09:00:00 04/01/2016,       6.265,      1
09:00:00 05/01/2016,       6.264,      1
09:00:00 06/01/2016,       6.286,      1
09:00:00 07/01/2016,       6.310,      1
09:00:00 08/01/2016,       6.288,      1
09:00:00 09/01/2016,       6.265,      1
09:00:00 10/01/2016,       6.262,      1
09:00:00 11/01/2016,       6.264,      1
09:00:00 12/01/2016,       6.268,      1
09:00:00 13/01/2016,       6.259,      1
09:00:00 14/01/2016,       6.287,      1
09:00:00 15/01/2016,       6.284,      1
09:00:00 16/01/2016,       6.264,      1
09:00:00 17/01/2016,       6.271,      1
09:00:00 18/01/2016,       6.284,      1
09:00:00 19/01/2016,       6.308,      1
09:00:00 20/01/2016,       6.305,      1
09:00:00 21/01/2016,       6.312,      1
09:00:00 22/01/2016,       6.293,      1
09:00:00 23/01/2016,       6.326,      1
09:00:00 24/01/2016,       6.345,      1
09:00:00 25/01/2016,       6.342,      1
09:00:00 26/01/2016,       6.336,      1
09:00:00 27/01/2016,       6.330,      1
09:00:00 28/01/2016,       6.338,      1
09:00:00 29/01/2016,       6.343,      1
09:00:00 30/01/2016,       6.338,      1
09:00:00 31/01/2016,       6.358,      1
09:00:00 01/02/2016,       6.373,      1
09:00:00 02/02/2016,       6.369,      1
09:00:00 03/02/2016,       6.450,      1
09:00:00 04/02/2016,       6.412,      1
09:00:00 05/02/2016,       6.379,      1
09:00:00 06/02/2016,       6.350,      1
09:00:00 07/02/2016,       6.338,      1
09:00:00 08/02/2016,       6.338,      1
09:00:00 09/02/2016,       6.332,      1
09:00:00 10/02/2016,       6.326,      1
09:00:00 11/02/2016,       6.357,      1
09:00:00 12/02/2016,       6.388,      1
09:00:00 13/02/2016,       6.417,      1
09:00:00 14/02/2016,       6.428,      1
09:00:00 15/02/2016,       6.416,      1
