"Time","A4261164",
09:00:00 18/02/2016,       0.670,    132
09:00:00 19/02/2016,       0.649,    132
09:00:00 20/02/2016,       0.669,    132
09:00:00 21/02/2016,       0.656,    132
09:00:00 22/02/2016,       0.588,    132
09:00:00 23/02/2016,       0.613,    132
09:00:00 24/02/2016,       0.620,    132
09:00:00 25/02/2016,       0.612,    132
09:00:00 26/02/2016,       0.702,    132
09:00:00 27/02/2016,       0.669,    132
09:00:00 28/02/2016,       0.651,    132
09:00:00 29/02/2016,       0.659,    132
09:00:00 01/03/2016,       0.616,    132
09:00:00 02/03/2016,       0.586,    132
09:00:00 03/03/2016,       0.680,    132
09:00:00 04/03/2016,       0.671,    132
09:00:00 05/03/2016,       0.651,    132
09:00:00 06/03/2016,       0.631,    132
09:00:00 07/03/2016,       0.675,    132
09:00:00 08/03/2016,       0.659,    150
09:00:00 09/03/2016,       0.592,    150
09:00:00 10/03/2016,       0.593,    150
09:00:00 11/03/2016,       0.579,    150
09:00:00 12/03/2016,       0.599,    150
09:00:00 13/03/2016,       0.634,    150
09:00:00 14/03/2016,       0.629,    150
09:00:00 15/03/2016,       0.658,    150
09:00:00 16/03/2016,       0.596,    150
09:00:00 17/03/2016,       0.533,    150
09:00:00 18/03/2016,       0.572,    150
09:00:00 19/03/2016,       0.807,    150
09:00:00 20/03/2016,       0.579,    150
09:00:00 21/03/2016,       0.566,    150
09:00:00 22/03/2016,       0.554,    150
09:00:00 23/03/2016,       0.499,    150
09:00:00 24/03/2016,       0.592,    150
09:00:00 25/03/2016,       0.558,    150
09:00:00 26/03/2016,       0.584,    150
09:00:00 27/03/2016,       0.571,    150
09:00:00 28/03/2016,       0.563,    150
09:00:00 29/03/2016,       0.542,    150
09:00:00 30/03/2016,       0.574,    150
09:00:00 31/03/2016,       0.535,    150
09:00:00 01/04/2016,       0.511,    150
09:00:00 02/04/2016,       0.505,    150
09:00:00 03/04/2016,       0.601,    150
09:00:00 04/04/2016,       0.547,    150
09:00:00 05/04/2016,       0.500,    150
09:00:00 06/04/2016,       0.570,    150
09:00:00 07/04/2016,       0.609,    150
09:00:00 08/04/2016,       0.538,    150
09:00:00 09/04/2016,       0.553,    150
09:00:00 10/04/2016,       0.543,    150
09:00:00 11/04/2016,       0.604,    150
09:00:00 12/04/2016,       0.613,    150
09:00:00 13/04/2016,       0.600,    150
09:00:00 14/04/2016,       0.558,    150
09:00:00 15/04/2016,       0.529,    150
09:00:00 16/04/2016,       0.559,    150
09:00:00 17/04/2016,       0.619,    150
09:00:00 18/04/2016,       0.567,    150
09:00:00 19/04/2016,       0.524,    150
09:00:00 20/04/2016,       0.522,    150
09:00:00 21/04/2016,       0.543,    150
09:00:00 22/04/2016,       0.602,    150
09:00:00 23/04/2016,       0.598,    150
09:00:00 24/04/2016,       0.579,    150
09:00:00 25/04/2016,       0.522,    150
09:00:00 26/04/2016,       0.507,    150
09:00:00 27/04/2016,       0.470,    150
09:00:00 28/04/2016,       0.483,    150
09:00:00 29/04/2016,       0.515,    150
09:00:00 30/04/2016,       0.516,    150
09:00:00 01/05/2016,       0.517,    150
09:00:00 02/05/2016,       0.618,    150
09:00:00 03/05/2016,       0.498,    150
09:00:00 04/05/2016,       0.571,    150
09:00:00 05/05/2016,       0.486,    150
09:00:00 06/05/2016,       0.488,    150
09:00:00 07/05/2016,       0.549,    150
09:00:00 08/05/2016,       0.499,    150
09:00:00 09/05/2016,       0.453,    150
09:00:00 10/05/2016,       0.519,    150
09:00:00 11/05/2016,       0.686,    150
09:00:00 12/05/2016,       0.590,    150
09:00:00 13/05/2016,       0.551,    150
09:00:00 14/05/2016,       0.502,    150
09:00:00 15/05/2016,       0.492,    150
09:00:00 16/05/2016,       0.559,    150
09:00:00 17/05/2016,       0.502,    150
09:00:00 18/05/2016,       0.535,    150
09:00:00 19/05/2016,       0.536,    150
09:00:00 20/05/2016,       0.546,    150
09:00:00 21/05/2016,       0.503,    150
09:00:00 22/05/2016,       0.438,    150
09:00:00 23/05/2016,       0.462,    150
09:00:00 24/05/2016,       0.541,    150
09:00:00 25/05/2016,       0.485,    150
09:00:00 26/05/2016,       0.488,    150
09:00:00 27/05/2016,       0.580,    150
09:00:00 28/05/2016,       0.595,    150
09:00:00 29/05/2016,       0.572,    150
09:00:00 30/05/2016,       0.504,    150
09:00:00 31/05/2016,       0.481,    150
09:00:00 01/06/2016,       0.521,    150
09:00:00 02/06/2016,       0.550,    150
09:00:00 03/06/2016,       0.566,    150
09:00:00 04/06/2016,       0.598,    150
09:00:00 05/06/2016,       0.603,    150
09:00:00 06/06/2016,       0.581,    150
09:00:00 07/06/2016,       0.679,    150
09:00:00 08/06/2016,       0.618,    150
09:00:00 09/06/2016,       0.512,    150
09:00:00 10/06/2016,       0.694,    150
09:00:00 11/06/2016,       0.613,    150
09:00:00 12/06/2016,       0.651,    150
09:00:00 13/06/2016,       0.583,    150
09:00:00 14/06/2016,       0.546,    150
09:00:00 15/06/2016,       0.601,    150
09:00:00 16/06/2016,       0.565,    150
09:00:00 17/06/2016,       0.568,    150
09:00:00 18/06/2016,       0.644,    150
09:00:00 19/06/2016,       0.631,    150
09:00:00 20/06/2016,       0.644,    150
09:00:00 21/06/2016,       0.615,    150
09:00:00 22/06/2016,       0.631,    150
09:00:00 23/06/2016,       0.609,    150
09:00:00 24/06/2016,       0.638,    150
09:00:00 25/06/2016,       0.792,    150
09:00:00 26/06/2016,       0.602,    150
09:00:00 27/06/2016,       0.614,    150
09:00:00 28/06/2016,       0.660,    150
09:00:00 29/06/2016,       0.633,    150
09:00:00 30/06/2016,       0.571,    150
09:00:00 01/07/2016,       0.730,    150
09:00:00 02/07/2016,       0.649,    150
09:00:00 03/07/2016,       0.646,    150
09:00:00 04/07/2016,       0.633,    150
09:00:00 05/07/2016,       0.697,    150
09:00:00 06/07/2016,       0.759,    150
09:00:00 07/07/2016,       0.724,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
