Time,A4260517,
09:00:00 07/03/2016,5798,25
09:00:00 08/03/2016,5552,25
09:00:00 09/03/2016,5387,25
09:00:00 10/03/2016,5452,25
09:00:00 11/03/2016,5452,25
09:00:00 12/03/2016,5468,25
09:00:00 13/03/2016,5363,25
09:00:00 14/03/2016,5298,25
09:00:00 15/03/2016,5281.5,25
09:00:00 16/03/2016,5136.5,25
09:00:00 17/03/2016,5120.5,25
09:00:00 18/03/2016,5290,25
09:00:00 19/03/2016,5177.5,25
09:00:00 20/03/2016,5016,25
09:00:00 21/03/2016,5040,25
09:00:00 22/03/2016,5056,25
09:00:00 23/03/2016,5169,25
09:00:00 24/03/2016,5225.5,25
09:00:00 25/03/2016,5322.5,25
09:00:00 26/03/2016,5411.5,25
09:00:00 27/03/2016,5436,25
09:00:00 28/03/2016,5608,25
09:00:00 29/03/2016,5791,25
09:00:00 30/03/2016,5842.5,25
09:00:00 31/03/2016,5851,25
09:00:00 01/04/2016,5990,25
09:00:00 02/04/2016,6263,25
09:00:00 03/04/2016,6387,25
09:00:00 04/04/2016,6396,25
09:00:00 05/04/2016,6504.5,25
09:00:00 06/04/2016,6869,25
09:00:00 07/04/2016,7006,25
09:00:00 08/04/2016,6723,25
09:00:00 09/04/2016,6406.5,25
09:00:00 10/04/2016,6095,25
09:00:00 11/04/2016,5802,25
09:00:00 12/04/2016,5453,25
09:00:00 13/04/2016,4891.5,25
09:00:00 14/04/2016,4197.5,25
09:00:00 15/04/2016,4014.5,25
09:00:00 16/04/2016,4174,25
09:00:00 17/04/2016,4181.5,25
09:00:00 18/04/2016,4127,25
09:00:00 19/04/2016,4166,25
09:00:00 20/04/2016,4308.5,25
09:00:00 21/04/2016,4348.5,25
09:00:00 22/04/2016,4324,25
09:00:00 23/04/2016,4153.5,25
09:00:00 24/04/2016,3886.5,25
09:00:00 25/04/2016,3776.5,25
09:00:00 26/04/2016,3769.5,25
09:00:00 27/04/2016,3762.5,25
09:00:00 28/04/2016,3726.5,25
09:00:00 29/04/2016,3570.5,25
09:00:00 30/04/2016,3023,25
09:00:00 01/05/2016,2310.5,25
09:00:00 02/05/2016,2086,25
09:00:00 03/05/2016,2184.5,25
09:00:00 04/05/2016,2292,25
09:00:00 05/05/2016,2365.5,25
09:00:00 06/05/2016,2383.5,25
09:00:00 07/05/2016,2455,25
09:00:00 08/05/2016,2461,25
09:00:00 09/05/2016,2437,25
09:00:00 10/05/2016,2524,25
09:00:00 11/05/2016,2500,25
09:00:00 12/05/2016,2371.5,25
09:00:00 13/05/2016,2401.5,25
09:00:00 14/05/2016,2467,25
09:00:00 15/05/2016,2449,25
09:00:00 16/05/2016,2425,25
09:00:00 17/05/2016,2437,25
09:00:00 18/05/2016,2417,25
09:00:00 19/05/2016,2282,25
09:00:00 20/05/2016,2198,25
09:00:00 21/05/2016,2280,25
09:00:00 22/05/2016,2325.5,25
09:00:00 23/05/2016,2296.5,25
09:00:00 24/05/2016,2285,25
09:00:00 25/05/2016,2296.5,25
09:00:00 26/05/2016,2580,25
09:00:00 27/05/2016,,255
09:00:00 28/05/2016,,255
09:00:00 29/05/2016,,255
09:00:00 30/05/2016,,255
09:00:00 31/05/2016,,255
09:00:00 01/06/2016,,255
09:00:00 02/06/2016,,255
09:00:00 03/06/2016,,255
09:00:00 04/06/2016,,255
09:00:00 05/06/2016,,255
09:00:00 06/06/2016,,255
09:00:00 07/06/2016,,255
09:00:00 08/06/2016,,255
09:00:00 09/06/2016,,255
09:00:00 10/06/2016,,255
09:00:00 11/06/2016,,255
09:00:00 12/06/2016,,255
09:00:00 13/06/2016,,255
09:00:00 14/06/2016,,255
09:00:00 15/06/2016,,255
09:00:00 16/06/2016,,255
09:00:00 17/06/2016,,255
09:00:00 18/06/2016,,255
09:00:00 19/06/2016,,255
09:00:00 20/06/2016,,255
09:00:00 21/06/2016,,255
09:00:00 22/06/2016,,255
09:00:00 23/06/2016,,255
09:00:00 24/06/2016,,255
09:00:00 25/06/2016,,255
09:00:00 26/06/2016,,255
09:00:00 27/06/2016,,255
09:00:00 28/06/2016,,255
09:00:00 29/06/2016,,255
09:00:00 30/06/2016,,255
09:00:00 01/07/2016,,255
09:00:00 02/07/2016,,255
09:00:00 03/07/2016,,255
09:00:00 04/07/2016,,255
09:00:00 05/07/2016,,255
09:00:00 06/07/2016,,255
09:00:00 07/07/2016,,255
09:00:00 08/07/2016,,255
09:00:00 09/07/2016,,255
