"Time","A4261163",
09:00:00 16/02/2016,       0.724,      1
09:00:00 17/02/2016,       0.729,      1
09:00:00 18/02/2016,       0.697,      1
09:00:00 19/02/2016,       0.684,      1
09:00:00 20/02/2016,       0.698,      1
09:00:00 21/02/2016,       0.686,      1
09:00:00 22/02/2016,       0.632,      1
09:00:00 23/02/2016,       0.658,      1
09:00:00 24/02/2016,       0.660,      1
09:00:00 25/02/2016,       0.656,      1
09:00:00 26/02/2016,       0.741,      1
09:00:00 27/02/2016,       0.698,      1
09:00:00 28/02/2016,       0.685,      1
09:00:00 29/02/2016,       0.691,      1
09:00:00 01/03/2016,       0.658,      1
09:00:00 02/03/2016,       0.634,      1
09:00:00 03/03/2016,       0.715,      1
09:00:00 04/03/2016,       0.703,      1
09:00:00 05/03/2016,       0.693,      1
09:00:00 06/03/2016,       0.674,      1
09:00:00 07/03/2016,       0.714,      1
09:00:00 08/03/2016,       0.697,    150
09:00:00 09/03/2016,       0.647,    150
09:00:00 10/03/2016,       0.641,    150
09:00:00 11/03/2016,       0.635,    150
09:00:00 12/03/2016,       0.649,    150
09:00:00 13/03/2016,       0.676,    150
09:00:00 14/03/2016,       0.676,    150
09:00:00 15/03/2016,       0.692,    150
09:00:00 16/03/2016,       0.644,    150
09:00:00 17/03/2016,       0.593,    150
09:00:00 18/03/2016,       0.642,    150
09:00:00 19/03/2016,       0.824,    150
09:00:00 20/03/2016,       0.626,    150
09:00:00 21/03/2016,       0.616,    150
09:00:00 22/03/2016,       0.609,    150
09:00:00 23/03/2016,       0.560,    150
09:00:00 24/03/2016,       0.638,    150
09:00:00 25/03/2016,       0.613,    150
09:00:00 26/03/2016,       0.630,    150
09:00:00 27/03/2016,       0.620,    150
09:00:00 28/03/2016,       0.609,    150
09:00:00 29/03/2016,       0.593,    150
09:00:00 30/03/2016,       0.621,    150
09:00:00 31/03/2016,       0.587,    150
09:00:00 01/04/2016,       0.569,    150
09:00:00 02/04/2016,       0.565,    150
09:00:00 03/04/2016,       0.640,    150
09:00:00 04/04/2016,       0.596,    150
09:00:00 05/04/2016,       0.556,    150
09:00:00 06/04/2016,       0.623,    150
09:00:00 07/04/2016,       0.650,    150
09:00:00 08/04/2016,       0.591,    150
09:00:00 09/04/2016,       0.604,    150
09:00:00 10/04/2016,       0.599,    150
09:00:00 11/04/2016,       0.654,    150
09:00:00 12/04/2016,       0.655,    150
09:00:00 13/04/2016,       0.646,    150
09:00:00 14/04/2016,       0.613,    150
09:00:00 15/04/2016,       0.591,    150
09:00:00 16/04/2016,       0.619,    150
09:00:00 17/04/2016,       0.660,    150
09:00:00 18/04/2016,       0.620,    150
09:00:00 19/04/2016,       0.586,    150
09:00:00 20/04/2016,       0.585,    150
09:00:00 21/04/2016,       0.601,    150
09:00:00 22/04/2016,       0.651,    150
09:00:00 23/04/2016,       0.642,    150
09:00:00 24/04/2016,       0.629,    150
09:00:00 25/04/2016,       0.584,    150
09:00:00 26/04/2016,       0.569,    150
09:00:00 27/04/2016,       0.535,    150
09:00:00 28/04/2016,       0.550,    150
09:00:00 29/04/2016,       0.572,    150
09:00:00 30/04/2016,       0.583,    150
09:00:00 01/05/2016,       0.592,    150
09:00:00 02/05/2016,       0.665,    150
09:00:00 03/05/2016,       0.571,    150
09:00:00 04/05/2016,       0.632,    150
09:00:00 05/05/2016,       0.554,    150
09:00:00 06/05/2016,       0.557,    150
09:00:00 07/05/2016,       0.608,    150
09:00:00 08/05/2016,       0.566,    150
09:00:00 09/05/2016,       0.522,    150
09:00:00 10/05/2016,       0.605,    150
09:00:00 11/05/2016,       0.728,    150
09:00:00 12/05/2016,       0.650,    150
09:00:00 13/05/2016,       0.611,    150
09:00:00 14/05/2016,       0.568,    150
09:00:00 15/05/2016,       0.562,    150
09:00:00 16/05/2016,       0.613,    150
09:00:00 17/05/2016,       0.569,    150
09:00:00 18/05/2016,       0.598,    150
09:00:00 19/05/2016,       0.599,    150
09:00:00 20/05/2016,       0.608,    150
09:00:00 21/05/2016,       0.569,    150
09:00:00 22/05/2016,       0.504,    150
09:00:00 23/05/2016,       0.541,    150
09:00:00 24/05/2016,       0.594,    150
09:00:00 25/05/2016,       0.551,    150
09:00:00 26/05/2016,       0.558,    150
09:00:00 27/05/2016,       0.636,    150
09:00:00 28/05/2016,       0.660,    150
09:00:00 29/05/2016,       0.626,    150
09:00:00 30/05/2016,       0.565,    150
09:00:00 31/05/2016,       0.544,    150
09:00:00 01/06/2016,       0.586,    150
09:00:00 02/06/2016,       0.614,    150
09:00:00 03/06/2016,       0.628,    150
09:00:00 04/06/2016,       0.654,    150
09:00:00 05/06/2016,       0.660,    150
09:00:00 06/06/2016,       0.646,    150
09:00:00 07/06/2016,       0.737,    150
09:00:00 08/06/2016,       0.674,    150
09:00:00 09/06/2016,       0.582,    150
09:00:00 10/06/2016,       0.744,    150
09:00:00 11/06/2016,       0.678,    150
09:00:00 12/06/2016,       0.704,    150
09:00:00 13/06/2016,       0.646,    150
09:00:00 14/06/2016,       0.611,    150
09:00:00 15/06/2016,       0.664,    150
09:00:00 16/06/2016,       0.627,    150
09:00:00 17/06/2016,       0.637,    150
09:00:00 18/06/2016,       0.701,    150
09:00:00 19/06/2016,       0.688,    150
09:00:00 20/06/2016,       0.701,    150
09:00:00 21/06/2016,       0.676,    150
09:00:00 22/06/2016,       0.700,    150
09:00:00 23/06/2016,       0.674,    150
09:00:00 24/06/2016,       0.712,    150
09:00:00 25/06/2016,       0.835,    150
09:00:00 26/06/2016,       0.666,    150
09:00:00 27/06/2016,       0.680,    150
09:00:00 28/06/2016,       0.718,    150
09:00:00 29/06/2016,       0.696,    150
09:00:00 30/06/2016,       0.640,    150
09:00:00 01/07/2016,       0.791,    150
09:00:00 02/07/2016,       0.711,    150
09:00:00 03/07/2016,       0.711,    150
09:00:00 04/07/2016,       0.698,    150
09:00:00 05/07/2016,       0.762,    150
09:00:00 06/07/2016,       0.805,    150
09:00:00 07/07/2016,       0.779,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
