"Time","A4260528",
09:00:00 16/02/2016,       6.294,    150
09:00:00 17/02/2016,       6.284,    150
09:00:00 18/02/2016,       6.280,    150
09:00:00 19/02/2016,       6.285,    150
09:00:00 20/02/2016,       6.295,    150
09:00:00 21/02/2016,       6.287,    150
09:00:00 22/02/2016,       6.285,    150
09:00:00 23/02/2016,       6.291,    150
09:00:00 24/02/2016,       6.304,    150
09:00:00 25/02/2016,       6.300,    150
09:00:00 26/02/2016,       6.313,    150
09:00:00 27/02/2016,       6.304,    150
09:00:00 28/02/2016,       6.298,    150
09:00:00 29/02/2016,       6.298,    150
09:00:00 01/03/2016,       6.294,    150
09:00:00 02/03/2016,       6.283,    150
09:00:00 03/03/2016,       6.285,    150
09:00:00 04/03/2016,       6.265,    150
09:00:00 05/03/2016,       6.252,    150
09:00:00 06/03/2016,       6.245,    150
09:00:00 07/03/2016,       6.247,    150
09:00:00 08/03/2016,       6.236,    150
09:00:00 09/03/2016,       6.232,    150
09:00:00 10/03/2016,       6.242,    150
09:00:00 11/03/2016,       6.239,    150
09:00:00 12/03/2016,       6.242,    150
09:00:00 13/03/2016,       6.239,    150
09:00:00 14/03/2016,       6.230,    150
09:00:00 15/03/2016,       6.235,    150
09:00:00 16/03/2016,       6.222,    150
09:00:00 17/03/2016,       6.216,    150
09:00:00 18/03/2016,       6.236,    150
09:00:00 19/03/2016,       6.249,    150
09:00:00 20/03/2016,       6.225,    150
09:00:00 21/03/2016,       6.221,    150
09:00:00 22/03/2016,       6.218,    150
09:00:00 23/03/2016,       6.222,    150
09:00:00 24/03/2016,       6.233,    150
09:00:00 25/03/2016,       6.236,    150
09:00:00 26/03/2016,       6.245,    150
09:00:00 27/03/2016,       6.247,    150
09:00:00 28/03/2016,       6.244,    150
09:00:00 29/03/2016,       6.249,    150
09:00:00 30/03/2016,       6.262,    150
09:00:00 31/03/2016,       6.266,    150
09:00:00 01/04/2016,       6.268,    150
09:00:00 02/04/2016,       6.279,    150
09:00:00 03/04/2016,       6.286,    150
09:00:00 04/04/2016,       6.281,    150
09:00:00 05/04/2016,       6.290,    150
09:00:00 06/04/2016,       6.275,    150
09:00:00 07/04/2016,       6.311,    150
09:00:00 08/04/2016,       6.314,    150
09:00:00 09/04/2016,       6.303,    150
09:00:00 10/04/2016,       6.289,    150
09:00:00 11/04/2016,       6.283,    150
09:00:00 12/04/2016,       6.270,    150
09:00:00 13/04/2016,       6.231,    150
09:00:00 14/04/2016,       6.194,    150
09:00:00 15/04/2016,       6.190,    150
09:00:00 16/04/2016,       6.194,    150
09:00:00 17/04/2016,       6.196,    150
09:00:00 18/04/2016,       6.187,    150
09:00:00 19/04/2016,       6.190,    150
09:00:00 20/04/2016,       6.190,    150
09:00:00 21/04/2016,       6.202,    150
09:00:00 22/04/2016,       6.206,    150
09:00:00 23/04/2016,       6.201,    150
09:00:00 24/04/2016,       6.181,    150
09:00:00 25/04/2016,       6.171,    150
09:00:00 26/04/2016,       6.172,    150
09:00:00 27/04/2016,       6.170,    150
09:00:00 28/04/2016,       6.170,    150
09:00:00 29/04/2016,       6.164,    150
09:00:00 30/04/2016,       6.148,    150
09:00:00 01/05/2016,       6.150,    150
09:00:00 02/05/2016,       6.157,    150
09:00:00 03/05/2016,       6.172,    150
09:00:00 04/05/2016,       6.194,    150
09:00:00 05/05/2016,       6.186,    150
09:00:00 06/05/2016,       6.186,    150
09:00:00 07/05/2016,       6.188,    150
09:00:00 08/05/2016,       6.189,    150
09:00:00 09/05/2016,       6.195,    150
09:00:00 10/05/2016,       6.234,    150
09:00:00 11/05/2016,       6.203,    150
09:00:00 12/05/2016,       6.193,    150
09:00:00 13/05/2016,       6.180,    150
09:00:00 14/05/2016,       6.174,    150
09:00:00 15/05/2016,       6.172,    150
09:00:00 16/05/2016,       6.170,    150
09:00:00 17/05/2016,       6.172,    150
09:00:00 18/05/2016,       6.173,    150
09:00:00 19/05/2016,       6.177,    150
09:00:00 20/05/2016,       6.175,    150
09:00:00 21/05/2016,       6.183,    150
09:00:00 22/05/2016,       6.197,    150
09:00:00 23/05/2016,       6.226,    150
09:00:00 24/05/2016,       6.224,    150
09:00:00 25/05/2016,       6.216,    150
09:00:00 26/05/2016,       6.228,    150
09:00:00 27/05/2016,       6.249,    150
09:00:00 28/05/2016,       6.266,    150
09:00:00 29/05/2016,       6.254,    150
09:00:00 30/05/2016,       6.249,    150
09:00:00 31/05/2016,       6.241,    150
09:00:00 01/06/2016,       6.250,    150
09:00:00 02/06/2016,       6.252,    150
09:00:00 03/06/2016,       6.251,    150
09:00:00 04/06/2016,       6.253,    150
09:00:00 05/06/2016,       6.254,    150
09:00:00 06/06/2016,       6.256,    150
09:00:00 07/06/2016,       6.261,    150
09:00:00 08/06/2016,       6.251,    150
09:00:00 09/06/2016,       6.253,    150
09:00:00 10/06/2016,       6.265,    150
09:00:00 11/06/2016,       6.257,    150
09:00:00 12/06/2016,       6.249,    150
09:00:00 13/06/2016,       6.238,    150
09:00:00 14/06/2016,       6.236,    150
09:00:00 15/06/2016,       6.233,    150
09:00:00 16/06/2016,       6.228,    150
09:00:00 17/06/2016,       6.235,    150
09:00:00 18/06/2016,       6.238,    150
09:00:00 19/06/2016,       6.234,    150
09:00:00 20/06/2016,       6.238,    150
09:00:00 21/06/2016,       6.236,    150
09:00:00 22/06/2016,       6.239,    150
09:00:00 23/06/2016,       6.240,    150
09:00:00 24/06/2016,       6.255,    150
09:00:00 25/06/2016,       6.251,    150
09:00:00 26/06/2016,       6.234,    150
09:00:00 27/06/2016,       6.235,    150
09:00:00 28/06/2016,       6.237,    150
09:00:00 29/06/2016,       6.234,    150
09:00:00 30/06/2016,       6.231,    150
09:00:00 01/07/2016,       6.241,    150
09:00:00 02/07/2016,       6.235,    150
09:00:00 03/07/2016,       6.238,    150
09:00:00 04/07/2016,       6.243,    150
09:00:00 05/07/2016,       6.266,    150
09:00:00 06/07/2016,       6.323,    150
09:00:00 07/07/2016,       6.359,    150
09:00:00 08/07/2016,"",    255
09:00:00 09/07/2016,"",    255
